question_id,Answer,Confidence,raw,error,true_lifespan,min_age,sex,radius,best_answer,MAS
1760,93,0.7,"{""Answer"": ""93"", ""Confidence"": ""0.7""}",,92.58,88,male,1,89.0,0.265556
1761,92,0.75,"{""Answer"": ""92"", ""Confidence"": ""0.75""}",,92.58,88,male,2,90.0,0.491751
1762,93,0.7,"{""Answer"": ""93"", ""Confidence"": ""0.7""}",,92.58,88,male,3,91.0,0.672379
1763,92,0.75,"```json
{""Answer"": ""92"", ""Confidence"": ""0.75""}
```",,92.58,88,male,4,92.0,0.805956
1764,92,0.7,"{""Answer"": ""92"", ""Confidence"": ""0.7""}",,92.58,88,male,5,93.0,0.896109
1765,92,0.75,"{""Answer"": ""92"", ""Confidence"": ""0.75""}",,92.58,88,male,6,94.0,0.950689
1766,92,0.75,"{""Answer"": ""92"", ""Confidence"": ""0.75""}",,92.58,88,male,7,95.0,0.979727
1767,92,0.7,"{""Answer"": ""92"", ""Confidence"": ""0.7""}",,92.58,88,male,8,96.0,0.992978
1768,92,0.75,"{""Answer"": ""92"", ""Confidence"": ""0.75""}",,92.58,88,male,9,97.0,0.998017
1769,93,0.7,"{""Answer"": ""93"", ""Confidence"": ""0.7""}",,92.58,88,male,10,98.0,0.999561
1770,93,0.7,"{""Answer"": ""93"", ""Confidence"": ""0.7""}",,92.58,88,male,11,99.0,0.999927
1771,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,92.58,88,male,12,100.0,0.999992
1772,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,92.58,88,male,13,101.0,0.999999
1773,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,92.58,88,male,14,102.0,1.0
1774,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,92.58,88,male,15,103.0,1.0
1775,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,92.58,88,male,16,104.0,1.0
1776,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,92.58,88,male,17,105.0,1.0
1777,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,92.58,88,male,18,105.82,1.0
1778,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,92.58,88,male,19,105.52,1.0
1779,93,0.95,"{""Answer"": ""93"", ""Confidence"": ""0.95""}",,92.58,88,male,20,104.14,1.0
1780,93,0.7,"{""Answer"": ""93"", ""Confidence"": ""0.7""}",,93.23,89,male,1,90.0,0.286149
1781,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,93.23,89,male,2,91.0,0.522479
1782,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,93.23,89,male,3,92.0,0.704393
1783,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,93.23,89,male,4,93.0,0.833167
1784,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,93.23,89,male,5,94.0,0.915675
1785,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,93.23,89,male,6,95.0,0.962632
1786,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.23,89,male,7,96.0,0.985845
1787,94,0.75,"```json
{""Answer"": ""94"", ""Confidence"": ""0.75""}
```",,93.23,89,male,8,97.0,0.995553
1788,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,93.23,89,male,9,98.0,0.998883
1789,93,0.9,"{""Answer"": ""93"", ""Confidence"": ""0.9""}",,93.23,89,male,10,99.0,0.999785
1790,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,93.23,89,male,11,100.0,0.99997
1791,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,93.23,89,male,12,101.0,0.999997
1792,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,93.23,89,male,13,102.0,1.0
1793,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,93.23,89,male,14,103.0,1.0
1794,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.23,89,male,15,104.0,1.0
1795,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.23,89,male,16,105.0,1.0
1796,93,0.75,"{""Answer"": ""93"", ""Confidence"": ""0.75""}",,93.23,89,male,17,105.99,1.0
1797,93,0.7,"{""Answer"": ""93"", ""Confidence"": ""0.7""}",,93.23,89,male,18,106.34,1.0
1798,93,0.9,"{""Answer"": ""93"", ""Confidence"": ""0.9""}",,93.23,89,male,19,104.66,1.0
1799,93,0.85,"{""Answer"": ""93"", ""Confidence"": ""0.85""}",,93.23,89,male,20,104.4,1.0
1800,94,0.7,"{""Answer"": ""94"", ""Confidence"": ""0.7""}",,93.91,90,male,1,91.0,0.307981
1801,94,0.7,"{""Answer"": ""94"", ""Confidence"": ""0.7""}",,93.91,90,male,2,92.0,0.55392
1802,94,0.7,"{""Answer"": ""94"", ""Confidence"": ""0.7""}",,93.91,90,male,3,93.0,0.735794
1803,94,0.7,"{""Answer"": ""94"", ""Confidence"": ""0.7""}",,93.91,90,male,4,94.0,0.858545
1804,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.91,90,male,5,95.0,0.932859
1805,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.91,90,male,6,96.0,0.972396
1806,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.91,90,male,7,97.0,0.990439
1807,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.91,90,male,8,98.0,0.9973
1808,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.91,90,male,9,99.0,0.999403
1809,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.91,90,male,10,100.0,0.999901
1810,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.91,90,male,11,101.0,0.999988
1811,94,0.7,"{""Answer"": ""94"", ""Confidence"": ""0.7""}",,93.91,90,male,12,102.0,0.999999
1812,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.91,90,male,13,103.0,1.0
1813,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.91,90,male,14,104.0,1.0
1814,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.91,90,male,15,105.0,1.0
1815,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.91,90,male,16,106.0,1.0
1816,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.91,90,male,17,106.93,1.0
1817,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.91,90,male,18,106.7,1.0
1818,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.91,90,male,19,105.35,1.0
1819,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,93.91,90,male,20,104.57,1.0
1820,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,94.6,91,male,1,92.0,0.331063
1821,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,94.6,91,male,2,93.0,0.585899
1822,94,0.7,"{""Answer"": ""94"", ""Confidence"": ""0.7""}",,94.6,91,male,3,94.0,0.766291
1823,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,94.6,91,male,4,95.0,0.881873
1824,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,94.6,91,male,5,96.0,0.947652
1825,94,0.7,"{""Answer"": ""94"", ""Confidence"": ""0.7""}",,94.6,91,male,6,97.0,0.980171
1826,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,94.6,91,male,7,98.0,0.993771
1827,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,94.6,91,male,8,99.0,0.998435
1828,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,94.6,91,male,9,100.0,0.999699
1829,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,94.6,91,male,10,101.0,0.999958
1830,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,94.6,91,male,11,102.0,0.999996
1831,94,0.85,"{""Answer"": ""94"", ""Confidence"": ""0.85""}",,94.6,91,male,12,103.0,1.0
1832,94.6,0.85,"{""Answer"": ""94.6"", ""Confidence"": ""0.85""}",,94.6,91,male,13,104.0,1.0
1833,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,94.6,91,male,14,105.0,1.0
1834,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,94.6,91,male,15,106.0,1.0
1835,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,94.6,91,male,16,106.99,1.0
1836,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,94.6,91,male,17,107.41,1.0
1837,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,94.6,91,male,18,106.61,1.0
1838,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,94.6,91,male,19,105.65,1.0
1839,94,0.85,"{""Answer"": ""94"", ""Confidence"": ""0.85""}",,94.6,91,male,20,104.48,1.0
1840,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,95.32,92,male,1,93.0,0.355393
1841,94,0.75,"{""Answer"": ""94"", ""Confidence"": ""0.75""}",,95.32,92,male,2,94.0,0.61821
1842,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,95.32,92,male,3,95.0,0.795591
1843,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,95.32,92,male,4,96.0,0.902978
1844,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,95.32,92,male,5,97.0,0.960111
1845,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,95.32,92,male,6,98.0,0.986183
1846,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,95.32,92,male,7,99.0,0.996099
1847,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,95.32,92,male,8,100.0,0.999137
1848,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,95.32,92,male,9,101.0,0.999857
1849,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,95.32,92,male,10,102.0,0.999983
1850,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,95.32,92,male,11,103.0,0.999999
1851,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,95.32,92,male,12,104.0,1.0
1852,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,95.32,92,male,13,105.0,1.0
1853,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,95.32,92,male,14,106.0,1.0
1854,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,95.32,92,male,15,107.0,1.0
1855,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,95.32,92,male,16,107.91,1.0
1856,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,95.32,92,male,17,107.72,1.0
1857,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,95.32,92,male,18,106.51,1.0
1858,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,95.32,92,male,19,105.83,1.0
1859,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,95.32,92,male,20,105.13,1.0
1860,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,96.06,93,male,1,94.0,0.380956
1861,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.06,93,male,2,95.0,0.650626
1862,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,96.06,93,male,3,96.0,0.82341
1863,96.5,0.85,"{""Answer"": ""96.5"", ""Confidence"": ""0.85""}",,96.06,93,male,4,97.0,0.921745
1864,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.06,93,male,5,98.0,0.970357
1865,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.06,93,male,6,99.0,0.990688
1866,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.06,93,male,7,100.0,0.99766
1867,96.4,0.75,"```json
{""Answer"": ""96.4"", ""Confidence"": ""0.75""}
```",,96.06,93,male,8,101.0,0.999549
1868,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.06,93,male,9,102.0,0.999937
1869,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.06,93,male,10,103.0,0.999994
1870,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.06,93,male,11,104.0,1.0
1871,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,96.06,93,male,12,105.0,1.0
1872,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.06,93,male,13,106.0,1.0
1873,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.06,93,male,14,107.0,1.0
1874,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,96.06,93,male,15,108.0,1.0
1875,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.06,93,male,16,108.69,1.0
1876,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.06,93,male,17,107.85,1.0
1877,96.5,0.75,"{""Answer"": ""96.5"", ""Confidence"": ""0.75""}",,96.06,93,male,18,107.05,1.0
1878,97,0.75,"{""Answer"": ""97"", ""Confidence"": ""0.75""}",,96.06,93,male,19,105.78,1.0
1879,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.06,93,male,20,105.78,1.0
1880,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.83,94,male,1,95.0,0.407717
1881,96.2,0.75,"{""Answer"": ""96.2"", ""Confidence"": ""0.75""}",,96.83,94,male,2,96.0,0.682893
1882,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.83,94,male,3,97.0,0.849487
1883,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,96.83,94,male,4,98.0,0.93812
1884,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,96.83,94,male,5,99.0,0.978566
1885,97,0.75,"{""Answer"": ""97"", ""Confidence"": ""0.75""}",,96.83,94,male,6,100.0,0.993948
1886,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,96.83,94,male,7,101.0,0.998661
1887,98,0.75,"```json
{""Answer"": ""98"", ""Confidence"": ""0.75""}
```",,96.83,94,male,8,102.0,0.999778
1888,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,96.83,94,male,9,103.0,0.999974
1889,96,0.7,"{""Answer"": ""96"", ""Confidence"": ""0.7""}",,96.83,94,male,10,104.0,0.999998
1890,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.83,94,male,11,105.0,1.0
1891,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,96.83,94,male,12,106.0,1.0
1892,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,96.83,94,male,13,107.0,1.0
1893,97,0.8,"{""Answer"": 97, ""Confidence"": 0.8}",,96.83,94,male,14,108.0,1.0
1894,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,96.83,94,male,15,108.92,1.0
1895,96,0.75,"{""Answer"": ""96"", ""Confidence"": ""0.75""}",,96.83,94,male,16,109.01,1.0
1896,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,96.83,94,male,17,107.75,1.0
1897,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,96.83,94,male,18,107.12,1.0
1898,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,96.83,94,male,19,106.44,1.0
1899,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,96.83,94,male,20,105.12,1.0
1900,98,0.1,"{""Answer"": ""98"", ""Confidence"": ""0.1""}",,97.63,95,male,1,96.0,0.435624
1901,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,97.63,95,male,2,97.0,0.714738
1902,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,97.63,95,male,3,98.0,0.873587
1903,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,97.63,95,male,4,99.0,0.952115
1904,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,97.63,95,male,5,100.0,0.984957
1905,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,97.63,95,male,6,101.0,0.99622
1906,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,97.63,95,male,7,102.0,0.999272
1907,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,97.63,95,male,8,103.0,0.999898
1908,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,97.63,95,male,9,104.0,0.99999
1909,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,97.63,95,male,10,105.0,0.999999
1910,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,97.63,95,male,11,106.0,1.0
1911,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,97.63,95,male,12,107.0,1.0
1912,97,0.75,"{""Answer"": ""97"", ""Confidence"": ""0.75""}",,97.63,95,male,13,108.0,1.0
1913,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,97.63,95,male,14,109.0,1.0
1914,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,97.63,95,male,15,109.92,1.0
1915,97,0.75,"{""Answer"": ""97"", ""Confidence"": ""0.75""}",,97.63,95,male,16,108.37,1.0
1916,97,0.75,"{""Answer"": ""97"", ""Confidence"": ""0.75""}",,97.63,95,male,17,107.75,1.0
1917,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,97.63,95,male,18,107.09,1.0
1918,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,97.63,95,male,19,105.82,1.0
1919,98,0.95,"{""Answer"": ""98"", ""Confidence"": ""0.95""}",,97.63,95,male,20,105.82,1.0
1920,98.4,0.8,"```json
{""Answer"": 98.4, ""Confidence"": 0.8}
```",,98.44,96,male,1,97.0,0.464602
1921,98.5,0.75,"{""Answer"": ""98.5"", ""Confidence"": ""0.75""}",,98.44,96,male,2,98.0,0.745876
1922,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,98.44,96,male,3,99.0,0.895522
1923,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,98.44,96,male,4,100.0,0.963811
1924,98,0.7,"```json
{""Answer"": ""98"", ""Confidence"": ""0.7""}
```",,98.44,96,male,5,101.0,0.989782
1925,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,98.44,96,male,6,102.0,0.997739
1926,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,98.44,96,male,7,103.0,0.999626
1927,98.5,0.75,"{""Answer"": ""98.5"", ""Confidence"": ""0.75""}",,98.44,96,male,8,104.0,0.999956
1928,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,98.44,96,male,9,105.0,0.999997
1929,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,98.44,96,male,10,106.0,1.0
1930,98.7,0.75,"{""Answer"": ""98.7"", ""Confidence"": ""0.75""}",,98.44,96,male,11,107.0,1.0
1931,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,98.44,96,male,12,108.0,1.0
1932,98.5,0.9,"{""Answer"": ""98.5"", ""Confidence"": ""0.9""}",,98.44,96,male,13,109.0,1.0
1933,98.5,0.85,"{""Answer"": ""98.5"", ""Confidence"": ""0.85""}",,98.44,96,male,14,109.97,1.0
1934,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,98.44,96,male,15,109.81,1.0
1935,98,0.75,"{""Answer"": ""98"", ""Confidence"": ""0.75""}",,98.44,96,male,16,108.75,1.0
1936,98.3,0.85,"{""Answer"": 98.3, ""Confidence"": 0.85}",,98.44,96,male,17,107.75,1.0
1937,98,0.9,"{""Answer"": ""98"", ""Confidence"": ""0.9""}",,98.44,96,male,18,107.75,1.0
1938,98.5,0.85,"{""Answer"": ""98.5"", ""Confidence"": ""0.85""}",,98.44,96,male,19,106.51,1.0
1939,98,0.7,"{""Answer"": ""98"", ""Confidence"": ""0.7""}",,98.44,96,male,20,106.51,1.0
1940,100,0.7,"{""Answer"": ""100"", ""Confidence"": ""0.7""}",,99.28,97,male,1,98.0,0.494554
1941,99,0.7,"{""Answer"": ""99"", ""Confidence"": ""0.7""}",,99.28,97,male,2,99.0,0.776013
1942,99,0.75,"{""Answer"": ""99"", ""Confidence"": ""0.75""}",,99.28,97,male,3,100.0,0.915154
1943,99,0.75,"{""Answer"": ""99"", ""Confidence"": ""0.75""}",,99.28,97,male,4,101.0,0.973346
1944,99,0.7,"{""Answer"": ""99"", ""Confidence"": ""0.7""}",,99.28,97,male,5,102.0,0.993302
1945,99,0.75,"{""Answer"": ""99"", ""Confidence"": ""0.75""}",,99.28,97,male,6,103.0,0.99871
1946,99,0.75,"{""Answer"": ""99"", ""Confidence"": ""0.75""}",,99.28,97,male,7,104.0,0.999819
1947,99,0.75,"{""Answer"": ""99"", ""Confidence"": ""0.75""}",,99.28,97,male,8,105.0,0.999983
1948,100,0.75,"{""Answer"": ""100"", ""Confidence"": ""0.75""}",,99.28,97,male,9,106.0,0.999999
1949,99,0.8,"{""Answer"": 99, ""Confidence"": 0.8}",,99.28,97,male,10,107.0,1.0
1950,99,0.75,"{""Answer"": ""99"", ""Confidence"": ""0.75""}",,99.28,97,male,11,108.0,1.0
1951,99,0.75,"{""Answer"": ""99"", ""Confidence"": ""0.75""}",,99.28,97,male,12,109.0,1.0
1952,99,0.75,"{""Answer"": ""99"", ""Confidence"": ""0.75""}",,99.28,97,male,13,110.0,1.0
1953,100.5,0.75,"{""Answer"": ""100.5"", ""Confidence"": ""0.75""}",,99.28,97,male,14,110.6,1.0
1954,99,0.75,"{""Answer"": ""99"", ""Confidence"": ""0.75""}",,99.28,97,male,15,109.6,1.0
1955,99,0.75,"{""Answer"": ""99"", ""Confidence"": ""0.75""}",,99.28,97,male,16,109.03,1.0
1956,99,0.9,"{""Answer"": ""99"", ""Confidence"": ""0.9""}",,99.28,97,male,17,108.4,1.0
1957,99,0.85,"{""Answer"": ""99"", ""Confidence"": ""0.85""}",,99.28,97,male,18,107.2,1.0
1958,100,0.9,"{""Answer"": ""100"", ""Confidence"": ""0.9""}",,99.28,97,male,19,107.2,1.0
1959,100,0.85,"{""Answer"": ""100"", ""Confidence"": ""0.85""}",,99.28,97,male,20,104.79,1.0
1960,98.9,0.75,"{""Answer"": ""98.9"", ""Confidence"": ""0.75""}",,100.13,98,male,1,99.0,0.525355
1961,99,0.75,"{""Answer"": ""99"", ""Confidence"": ""0.75""}",,100.13,98,male,2,100.0,0.80486
1962,99,0.7,"{""Answer"": ""99"", ""Confidence"": ""0.7""}",,100.13,98,male,3,101.0,0.932406
1963,99.2,0.75,"{""Answer"": ""99.2"", ""Confidence"": ""0.75""}",,100.13,98,male,4,102.0,0.980915
1964,100,0.7,"{""Answer"": ""100"", ""Confidence"": ""0.7""}",,100.13,98,male,5,103.0,0.995777
1965,99.2,0.75,"{""Answer"": ""99.2"", ""Confidence"": ""0.75""}",,100.13,98,male,6,104.0,0.999301
1966,99.8,0.85,"{""Answer"": ""99.8"", ""Confidence"": ""0.85""}",,100.13,98,male,7,105.0,0.999918
1967,99.8,0.75,"{""Answer"": ""99.8"", ""Confidence"": ""0.75""}",,100.13,98,male,8,106.0,0.999994
1968,100,0.85,"{""Answer"": ""100"", ""Confidence"": ""0.85""}",,100.13,98,male,9,107.0,1.0
1969,100,0.7,"{""Answer"": ""100"", ""Confidence"": ""0.7""}",,100.13,98,male,10,108.0,1.0
1970,99.8,0.85,"{""Answer"": ""99.8"", ""Confidence"": ""0.85""}",,100.13,98,male,11,109.0,1.0
1971,100,0.85,"{""Answer"": ""100"", ""Confidence"": ""0.85""}",,100.13,98,male,12,110.0,1.0
1972,100,0.85,"```json
{""Answer"": ""100"", ""Confidence"": ""0.85""}
```",,100.13,98,male,13,110.99,1.0
1973,99,0.85,"{""Answer"": ""99"", ""Confidence"": ""0.85""}",,100.13,98,male,14,110.61,1.0
1974,99,0.75,"{""Answer"": ""99"", ""Confidence"": ""0.75""}",,100.13,98,male,15,110.22,1.0
1975,99,0.75,"{""Answer"": ""99"", ""Confidence"": ""0.75""}",,100.13,98,male,16,109.06,1.0
1976,99,0.9,"{""Answer"": ""99"", ""Confidence"": ""0.9""}",,100.13,98,male,17,107.89,1.0
1977,99.1,0.9,"{""Answer"": ""99.1"", ""Confidence"": ""0.9""}",,100.13,98,male,18,107.89,1.0
1978,98.9,0.8,"{""Answer"": ""98.9"", ""Confidence"": ""0.8""}",,100.13,98,male,19,107.89,1.0
1979,100,0.85,"{""Answer"": ""100"", ""Confidence"": ""0.85""}",,100.13,98,male,20,110.22,1.0
1980,100.9,0.7,"{""Answer"": ""100.9"", ""Confidence"": ""0.7""}",,101.0,99,male,1,100.0,0.556853
1981,100.5,0.7,"{""Answer"": ""100.5"", ""Confidence"": ""0.7""}",,101.0,99,male,2,101.0,0.832137
1982,100.9,0.75,"{""Answer"": ""100.9"", ""Confidence"": ""0.75""}",,101.0,99,male,3,102.0,0.947267
1983,100.8,0.75,"{""Answer"": ""100.8"", ""Confidence"": ""0.75""}",,101.0,99,male,4,103.0,0.986748
1984,101.5,0.75,"{""Answer"": ""101.5"", ""Confidence"": ""0.75""}",,101.0,99,male,5,104.0,0.997448
1985,100.8,0.75,"{""Answer"": ""100.8"", ""Confidence"": ""0.75""}",,101.0,99,male,6,105.0,0.999642
1986,101,0.85,"{""Answer"": ""101"", ""Confidence"": ""0.85""}",,101.0,99,male,7,106.0,0.999966
1987,100.5,0.75,"{""Answer"": ""100.5"", ""Confidence"": ""0.75""}",,101.0,99,male,8,107.0,0.999998
1988,101,0.9,"{""Answer"": ""101"", ""Confidence"": ""0.9""}",,101.0,99,male,9,108.0,1.0
1989,101.5,0.7,"{""Answer"": ""101.5"", ""Confidence"": ""0.7""}",,101.0,99,male,10,109.0,1.0
1990,100.9,0.75,"{""Answer"": ""100.9"", ""Confidence"": ""0.75""}",,101.0,99,male,11,110.0,1.0
1991,101.5,0.85,"{""Answer"": ""101.5"", ""Confidence"": ""0.85""}",,101.0,99,male,12,111.0,1.0
1992,100.9,0.75,"{""Answer"": ""100.9"", ""Confidence"": ""0.75""}",,101.0,99,male,13,111.71,1.0
1993,100.9,0.9,"```json
{""Answer"": ""100.9"", ""Confidence"": ""0.9""}
```",,101.0,99,male,14,111.25,1.0
1994,100.5,0.7,"{""Answer"": ""100.5"", ""Confidence"": ""0.7""}",,101.0,99,male,15,110.3,1.0
1995,100.5,0.85,"{""Answer"": ""100.5"", ""Confidence"": ""0.85""}",,101.0,99,male,16,109.71,1.0
1996,101.5,0.9,"{""Answer"": ""101.5"", ""Confidence"": ""0.9""}",,101.0,99,male,17,108.58,1.0
1997,101,0.9,"{""Answer"": ""101"", ""Confidence"": ""0.9""}",,101.0,99,male,18,108.58,1.0
1998,100,0.75,"{""Answer"": ""100"", ""Confidence"": ""0.75""}",,101.0,99,male,19,106.32,1.0
