question_id,Answer,Confidence,raw,error,tok_in,tok_out,photo,within_lbs,true_weight,bin_width,top_n
wgd_spd_204_02,121.0,0.18,"```json
[
  {""min"": 120, ""max"": 122, ""confidence"": 0.18},
  {""min"": 122, ""max"": 124, ""confidence"": 0.16},
  {""min"": 118, ""max"": 120, ""confidence"": 0.15},
  {""min"": 124, ""max"": 126, ""confidence"": 0.14},
  {""min"": 116, ""max"": 118, ""confidence"": 0.12},
  {""min"": 126, ""max"": 128, ""confidence"": 0.10},
  {""min"": 114, ""max"": 116, ""confidence"": 0.08},
  {""min"": 128, ""max"": 130, ""confidence"": 0.05},
  {""min"": 130, ""max"": 132, ""confidence"": 0.015},
  {""min"": 112, ""max"": 114, ""confidence"": 0.015}
]
```",,1716,231,204.jpg,1,142.0,2,10
wgd_spd_204_10,135.0,0.25,"```json
[
  {""min"": 130, ""max"": 140, ""confidence"": 0.25},
  {""min"": 120, ""max"": 130, ""confidence"": 0.22},
  {""min"": 140, ""max"": 150, ""confidence"": 0.20},
  {""min"": 110, ""max"": 120, ""confidence"": 0.12},
  {""min"": 150, ""max"": 160, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 160, ""max"": 170, ""confidence"": 0.03},
  {""min"": 170, ""max"": 180, ""confidence"": 0.02},
  {""min"": 90, ""max"": 100, ""confidence"": 0.01},
  {""min"": 180, ""max"": 190, ""confidence"": 0.00}
]
```",,1716,231,204.jpg,5,142.0,10,10
wgd_spd_204_20,140.0,0.35,"```json
[
  {""min"": 130, ""max"": 150, ""confidence"": 0.35},
  {""min"": 150, ""max"": 170, ""confidence"": 0.30},
  {""min"": 110, ""max"": 130, ""confidence"": 0.20},
  {""min"": 170, ""max"": 190, ""confidence"": 0.10},
  {""min"": 90, ""max"": 110, ""confidence"": 0.05}
]
```",,1716,121,204.jpg,10,142.0,20,5
wgd_spd_204_40,150.0,0.45,"```json
[
  {""min"": 130, ""max"": 170, ""confidence"": 0.45},
  {""min"": 170, ""max"": 210, ""confidence"": 0.35},
  {""min"": 110, ""max"": 150, ""confidence"": 0.20}
]
```",,1716,77,204.jpg,20,142.0,40,3
wgd_spd_205_02,111.0,0.18,"```json
[
  {""min"": 110, ""max"": 112, ""confidence"": 0.18},
  {""min"": 108, ""max"": 110, ""confidence"": 0.16},
  {""min"": 112, ""max"": 114, ""confidence"": 0.15},
  {""min"": 106, ""max"": 108, ""confidence"": 0.13},
  {""min"": 114, ""max"": 116, ""confidence"": 0.12},
  {""min"": 104, ""max"": 106, ""confidence"": 0.10},
  {""min"": 116, ""max"": 118, ""confidence"": 0.08},
  {""min"": 102, ""max"": 104, ""confidence"": 0.05},
  {""min"": 118, ""max"": 120, ""confidence"": 0.02},
  {""min"": 120, ""max"": 122, ""confidence"": 0.01}
]
```",,1716,231,205.jpg,1,108.0,2,10
wgd_spd_205_10,115.0,0.25,"```json
[
  {""min"": 110, ""max"": 120, ""confidence"": 0.25},
  {""min"": 100, ""max"": 110, ""confidence"": 0.20},
  {""min"": 120, ""max"": 130, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.12},
  {""min"": 130, ""max"": 140, ""confidence"": 0.10},
  {""min"": 80, ""max"": 90, ""confidence"": 0.08},
  {""min"": 140, ""max"": 150, ""confidence"": 0.04},
  {""min"": 70, ""max"": 80, ""confidence"": 0.02},
  {""min"": 150, ""max"": 160, ""confidence"": 0.01},
  {""min"": 160, ""max"": 170, ""confidence"": 0.00}
]
```",,1716,231,205.jpg,5,108.0,10,10
wgd_spd_205_20,120.0,0.35,"```json
[
  {""min"": 110, ""max"": 130, ""confidence"": 0.35},
  {""min"": 130, ""max"": 150, ""confidence"": 0.30},
  {""min"": 100, ""max"": 120, ""confidence"": 0.20},
  {""min"": 150, ""max"": 170, ""confidence"": 0.10},
  {""min"": 90, ""max"": 110, ""confidence"": 0.05}
]
```",,1716,121,205.jpg,10,108.0,20,5
wgd_spd_205_40,130.0,0.5,"```json
[
  {""min"": 110, ""max"": 150, ""confidence"": 0.5},
  {""min"": 100, ""max"": 140, ""confidence"": 0.3},
  {""min"": 120, ""max"": 160, ""confidence"": 0.2}
]
```",,1716,77,205.jpg,20,108.0,40,3
wgd_spd_206_02,141.0,0.18,"```json
[
  {""min"": 140, ""max"": 142, ""confidence"": 0.18},
  {""min"": 138, ""max"": 140, ""confidence"": 0.16},
  {""min"": 142, ""max"": 144, ""confidence"": 0.15},
  {""min"": 136, ""max"": 138, ""confidence"": 0.12},
  {""min"": 144, ""max"": 146, ""confidence"": 0.11},
  {""min"": 134, ""max"": 136, ""confidence"": 0.09},
  {""min"": 146, ""max"": 148, ""confidence"": 0.08},
  {""min"": 148, ""max"": 150, ""confidence"": 0.06},
  {""min"": 132, ""max"": 134, ""confidence"": 0.04},
  {""min"": 150, ""max"": 152, ""confidence"": 0.01}
]
```",,1716,231,206.jpg,1,169.0,2,10
wgd_spd_206_10,165.0,0.3,"```json
[
  {""min"": 150, ""max"": 160, ""confidence"": 0.25},
  {""min"": 160, ""max"": 170, ""confidence"": 0.30},
  {""min"": 140, ""max"": 150, ""confidence"": 0.20},
  {""min"": 170, ""max"": 180, ""confidence"": 0.15},
  {""min"": 130, ""max"": 140, ""confidence"": 0.05},
  {""min"": 180, ""max"": 190, ""confidence"": 0.03},
  {""min"": 120, ""max"": 130, ""confidence"": 0.01},
  {""min"": 190, ""max"": 200, ""confidence"": 0.005},
  {""min"": 110, ""max"": 120, ""confidence"": 0.002},
  {""min"": 200, ""max"": 210, ""confidence"": 0.001}
]
```",,1716,231,206.jpg,5,169.0,10,10
wgd_spd_206_20,150.0,0.35,"```json
[
  {""min"": 140, ""max"": 160, ""confidence"": 0.35},
  {""min"": 160, ""max"": 180, ""confidence"": 0.30},
  {""min"": 120, ""max"": 140, ""confidence"": 0.20},
  {""min"": 180, ""max"": 200, ""confidence"": 0.12},
  {""min"": 100, ""max"": 120, ""confidence"": 0.03}
]
```",,1716,121,206.jpg,10,169.0,20,5
wgd_spd_206_40,170.0,0.65,"```json
[
  {""min"": 150, ""max"": 190, ""confidence"": 0.65},
  {""min"": 130, ""max"": 170, ""confidence"": 0.25},
  {""min"": 170, ""max"": 210, ""confidence"": 0.10}
]
```",,1716,77,206.jpg,20,169.0,40,3
wgd_spd_207_02,106.0,0.18,"```json
[
  {""min"": 105, ""max"": 107, ""confidence"": 0.18},
  {""min"": 103, ""max"": 105, ""confidence"": 0.16},
  {""min"": 107, ""max"": 109, ""confidence"": 0.15},
  {""min"": 101, ""max"": 103, ""confidence"": 0.12},
  {""min"": 109, ""max"": 111, ""confidence"": 0.11},
  {""min"": 99, ""max"": 101, ""confidence"": 0.09},
  {""min"": 111, ""max"": 113, ""confidence"": 0.08},
  {""min"": 97, ""max"": 99, ""confidence"": 0.06},
  {""min"": 113, ""max"": 115, ""confidence"": 0.04},
  {""min"": 115, ""max"": 117, ""confidence"": 0.01}
]
```",,1716,231,207.jpg,1,101.0,2,10
wgd_spd_207_10,115.0,0.3,"```json
[
  {""min"": 100, ""max"": 110, ""confidence"": 0.25},
  {""min"": 110, ""max"": 120, ""confidence"": 0.30},
  {""min"": 120, ""max"": 130, ""confidence"": 0.25},
  {""min"": 90, ""max"": 100, ""confidence"": 0.10},
  {""min"": 130, ""max"": 140, ""confidence"": 0.05},
  {""min"": 80, ""max"": 90, ""confidence"": 0.02},
  {""min"": 140, ""max"": 150, ""confidence"": 0.01},
  {""min"": 70, ""max"": 80, ""confidence"": 0.01},
  {""min"": 150, ""max"": 160, ""confidence"": 0.005},
  {""min"": 160, ""max"": 170, ""confidence"": 0.005}
]
```",,1716,231,207.jpg,5,101.0,10,10
wgd_spd_207_20,110.0,0.35,"```json
[
  {""min"": 100, ""max"": 120, ""confidence"": 0.35},
  {""min"": 120, ""max"": 140, ""confidence"": 0.30},
  {""min"": 80, ""max"": 100, ""confidence"": 0.20},
  {""min"": 140, ""max"": 160, ""confidence"": 0.10},
  {""min"": 160, ""max"": 180, ""confidence"": 0.05}
]
```",,1716,121,207.jpg,10,101.0,20,5
wgd_spd_207_40,120.0,0.65,"```json
[
  {""min"": 100, ""max"": 140, ""confidence"": 0.65},
  {""min"": 140, ""max"": 180, ""confidence"": 0.25},
  {""min"": 80, ""max"": 120, ""confidence"": 0.10}
]
```",,1716,77,207.jpg,20,101.0,40,3
wgd_spd_208_02,131.0,0.18,"```json
[
  {""min"": 130, ""max"": 132, ""confidence"": 0.18},
  {""min"": 128, ""max"": 130, ""confidence"": 0.16},
  {""min"": 132, ""max"": 134, ""confidence"": 0.15},
  {""min"": 126, ""max"": 128, ""confidence"": 0.12},
  {""min"": 134, ""max"": 136, ""confidence"": 0.11},
  {""min"": 124, ""max"": 126, ""confidence"": 0.09},
  {""min"": 136, ""max"": 138, ""confidence"": 0.08},
  {""min"": 122, ""max"": 124, ""confidence"": 0.06},
  {""min"": 138, ""max"": 140, ""confidence"": 0.03},
  {""min"": 120, ""max"": 122, ""confidence"": 0.02}
]
```",,1716,231,208.jpg,1,143.0,2,10
wgd_spd_208_10,135.0,0.25,"```json
[
  {""min"": 130, ""max"": 140, ""confidence"": 0.25},
  {""min"": 140, ""max"": 150, ""confidence"": 0.23},
  {""min"": 120, ""max"": 130, ""confidence"": 0.18},
  {""min"": 150, ""max"": 160, ""confidence"": 0.16},
  {""min"": 110, ""max"": 120, ""confidence"": 0.08},
  {""min"": 160, ""max"": 170, ""confidence"": 0.06},
  {""min"": 100, ""max"": 110, ""confidence"": 0.02},
  {""min"": 170, ""max"": 180, ""confidence"": 0.01},
  {""min"": 180, ""max"": 190, ""confidence"": 0.005},
  {""min"": 190, ""max"": 200, ""confidence"": 0.005}
]
```",,1716,231,208.jpg,5,143.0,10,10
wgd_spd_208_20,140.0,0.35,"```json
[
  {""min"": 130, ""max"": 150, ""confidence"": 0.35},
  {""min"": 150, ""max"": 170, ""confidence"": 0.30},
  {""min"": 120, ""max"": 140, ""confidence"": 0.20},
  {""min"": 170, ""max"": 190, ""confidence"": 0.10},
  {""min"": 110, ""max"": 130, ""confidence"": 0.05}
]
```",,1716,121,208.jpg,10,143.0,20,5
wgd_spd_208_40,150.0,0.45,"```json
[
  {""min"": 130, ""max"": 170, ""confidence"": 0.45},
  {""min"": 150, ""max"": 190, ""confidence"": 0.35},
  {""min"": 110, ""max"": 150, ""confidence"": 0.20}
]
```",,1716,77,208.jpg,20,143.0,40,3
wgd_spd_209_02,131.0,0.18,"```json
[
  {""min"": 130, ""max"": 132, ""confidence"": 0.18},
  {""min"": 128, ""max"": 130, ""confidence"": 0.16},
  {""min"": 132, ""max"": 134, ""confidence"": 0.15},
  {""min"": 126, ""max"": 128, ""confidence"": 0.12},
  {""min"": 134, ""max"": 136, ""confidence"": 0.11},
  {""min"": 124, ""max"": 126, ""confidence"": 0.09},
  {""min"": 136, ""max"": 138, ""confidence"": 0.07},
  {""min"": 122, ""max"": 124, ""confidence"": 0.05},
  {""min"": 138, ""max"": 140, ""confidence"": 0.04},
  {""min"": 120, ""max"": 122, ""confidence"": 0.03}
]
```",,1716,231,209.jpg,1,140.0,2,10
wgd_spd_209_10,125.0,0.25,"```json
[
  {""min"": 120, ""max"": 130, ""confidence"": 0.25},
  {""min"": 130, ""max"": 140, ""confidence"": 0.22},
  {""min"": 110, ""max"": 120, ""confidence"": 0.18},
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 100, ""max"": 110, ""confidence"": 0.10},
  {""min"": 150, ""max"": 160, ""confidence"": 0.06},
  {""min"": 90, ""max"": 100, ""confidence"": 0.02},
  {""min"": 160, ""max"": 170, ""confidence"": 0.01},
  {""min"": 80, ""max"": 90, ""confidence"": 0.005},
  {""min"": 170, ""max"": 180, ""confidence"": 0.005}
]
```",,1716,231,209.jpg,5,140.0,10,10
wgd_spd_209_20,130.0,0.35,"```json
[
  {""min"": 120, ""max"": 140, ""confidence"": 0.35},
  {""min"": 140, ""max"": 160, ""confidence"": 0.30},
  {""min"": 100, ""max"": 120, ""confidence"": 0.20},
  {""min"": 160, ""max"": 180, ""confidence"": 0.12},
  {""min"": 80, ""max"": 100, ""confidence"": 0.03}
]
```",,1716,121,209.jpg,10,140.0,20,5
wgd_spd_209_40,150.0,0.45,"```json
[
  {""min"": 130, ""max"": 170, ""confidence"": 0.45},
  {""min"": 170, ""max"": 210, ""confidence"": 0.35},
  {""min"": 110, ""max"": 150, ""confidence"": 0.20}
]
```",,1716,77,209.jpg,20,140.0,40,3
wgd_spd_210_02,136.0,0.18,"```json
[
  {""min"": 135, ""max"": 137, ""confidence"": 0.18},
  {""min"": 137, ""max"": 139, ""confidence"": 0.16},
  {""min"": 133, ""max"": 135, ""confidence"": 0.14},
  {""min"": 139, ""max"": 141, ""confidence"": 0.12},
  {""min"": 141, ""max"": 143, ""confidence"": 0.10},
  {""min"": 131, ""max"": 133, ""confidence"": 0.10},
  {""min"": 143, ""max"": 145, ""confidence"": 0.08},
  {""min"": 129, ""max"": 131, ""confidence"": 0.06},
  {""min"": 145, ""max"": 147, ""confidence"": 0.04},
  {""min"": 127, ""max"": 129, ""confidence"": 0.02}
]
```",,1716,231,210.jpg,1,171.0,2,10
wgd_spd_210_10,135.0,0.25,"```json
[
  {""min"": 130, ""max"": 140, ""confidence"": 0.25},
  {""min"": 140, ""max"": 150, ""confidence"": 0.23},
  {""min"": 120, ""max"": 130, ""confidence"": 0.18},
  {""min"": 150, ""max"": 160, ""confidence"": 0.17},
  {""min"": 110, ""max"": 120, ""confidence"": 0.10},
  {""min"": 160, ""max"": 170, ""confidence"": 0.04},
  {""min"": 100, ""max"": 110, ""confidence"": 0.02},
  {""min"": 170, ""max"": 180, ""confidence"": 0.01},
  {""min"": 90, ""max"": 100, ""confidence"": 0.005},
  {""min"": 180, ""max"": 190, ""confidence"": 0.005}
]
```",,1716,231,210.jpg,5,171.0,10,10
wgd_spd_210_20,150.0,0.35,"```json
[
  {""min"": 140, ""max"": 160, ""confidence"": 0.35},
  {""min"": 160, ""max"": 180, ""confidence"": 0.30},
  {""min"": 120, ""max"": 140, ""confidence"": 0.20},
  {""min"": 180, ""max"": 200, ""confidence"": 0.10},
  {""min"": 100, ""max"": 120, ""confidence"": 0.05}
]
```",,1716,121,210.jpg,10,171.0,20,5
wgd_spd_210_40,150.0,0.5,"```json
[
  {""min"": 130, ""max"": 170, ""confidence"": 0.50},
  {""min"": 120, ""max"": 160, ""confidence"": 0.30},
  {""min"": 140, ""max"": 180, ""confidence"": 0.20}
]
```",,1716,77,210.jpg,20,171.0,40,3
wgd_spd_211_02,181.0,0.15,"```json
[
  {""min"": 180, ""max"": 182, ""confidence"": 0.15},
  {""min"": 178, ""max"": 180, ""confidence"": 0.14},
  {""min"": 182, ""max"": 184, ""confidence"": 0.13},
  {""min"": 176, ""max"": 178, ""confidence"": 0.12},
  {""min"": 184, ""max"": 186, ""confidence"": 0.11},
  {""min"": 174, ""max"": 176, ""confidence"": 0.10},
  {""min"": 186, ""max"": 188, ""confidence"": 0.09},
  {""min"": 172, ""max"": 174, ""confidence"": 0.08},
  {""min"": 188, ""max"": 190, ""confidence"": 0.05},
  {""min"": 170, ""max"": 172, ""confidence"": 0.03}
]
```",,1716,231,211.jpg,1,150.0,2,10
wgd_spd_211_10,185.0,0.25,"```json
[
  {""min"": 180, ""max"": 190, ""confidence"": 0.25},
  {""min"": 170, ""max"": 180, ""confidence"": 0.22},
  {""min"": 190, ""max"": 200, ""confidence"": 0.20},
  {""min"": 160, ""max"": 170, ""confidence"": 0.15},
  {""min"": 200, ""max"": 210, ""confidence"": 0.10},
  {""min"": 150, ""max"": 160, ""confidence"": 0.05},
  {""min"": 210, ""max"": 220, ""confidence"": 0.02},
  {""min"": 140, ""max"": 150, ""confidence"": 0.005},
  {""min"": 220, ""max"": 230, ""confidence"": 0.003},
  {""min"": 130, ""max"": 140, ""confidence"": 0.002}
]
```",,1716,231,211.jpg,5,150.0,10,10
wgd_spd_211_20,170.0,0.35,"```json
[
  {""min"": 160, ""max"": 180, ""confidence"": 0.35},
  {""min"": 180, ""max"": 200, ""confidence"": 0.30},
  {""min"": 140, ""max"": 160, ""confidence"": 0.20},
  {""min"": 200, ""max"": 220, ""confidence"": 0.10},
  {""min"": 120, ""max"": 140, ""confidence"": 0.05}
]
```",,1716,121,211.jpg,10,150.0,20,5
wgd_spd_211_40,200.0,0.45,"```json
[
  {""min"": 180, ""max"": 220, ""confidence"": 0.45},
  {""min"": 220, ""max"": 260, ""confidence"": 0.35},
  {""min"": 140, ""max"": 180, ""confidence"": 0.20}
]
```",,1716,77,211.jpg,20,150.0,40,3
wgd_spd_212_02,111.0,0.15,"```json
[
  {""min"": 110, ""max"": 112, ""confidence"": 0.15},
  {""min"": 112, ""max"": 114, ""confidence"": 0.14},
  {""min"": 108, ""max"": 110, ""confidence"": 0.13},
  {""min"": 114, ""max"": 116, ""confidence"": 0.12},
  {""min"": 106, ""max"": 108, ""confidence"": 0.11},
  {""min"": 116, ""max"": 118, ""confidence"": 0.10},
  {""min"": 104, ""max"": 106, ""confidence"": 0.08},
  {""min"": 118, ""max"": 120, ""confidence"": 0.07},
  {""min"": 102, ""max"": 104, ""confidence"": 0.05},
  {""min"": 120, ""max"": 122, ""confidence"": 0.05}
]
```",,1716,231,212.jpg,1,151.0,2,10
wgd_spd_212_10,125.0,0.3,"```json
[
  {""min"": 110, ""max"": 120, ""confidence"": 0.25},
  {""min"": 120, ""max"": 130, ""confidence"": 0.30},
  {""min"": 100, ""max"": 110, ""confidence"": 0.18},
  {""min"": 130, ""max"": 140, ""confidence"": 0.15},
  {""min"": 90, ""max"": 100, ""confidence"": 0.07},
  {""min"": 140, ""max"": 150, ""confidence"": 0.03},
  {""min"": 80, ""max"": 90, ""confidence"": 0.01},
  {""min"": 150, ""max"": 160, ""confidence"": 0.005},
  {""min"": 70, ""max"": 80, ""confidence"": 0.002},
  {""min"": 160, ""max"": 170, ""confidence"": 0.001}
]
```",,1716,231,212.jpg,5,151.0,10,10
wgd_spd_212_20,120.0,0.35,"```json
[
  {""min"": 110, ""max"": 130, ""confidence"": 0.35},
  {""min"": 130, ""max"": 150, ""confidence"": 0.30},
  {""min"": 100, ""max"": 120, ""confidence"": 0.20},
  {""min"": 120, ""max"": 140, ""confidence"": 0.10},
  {""min"": 150, ""max"": 170, ""confidence"": 0.05}
]
```",,1716,121,212.jpg,10,151.0,20,5
wgd_spd_212_40,130.0,0.5,"```json
[
  {""min"": 110, ""max"": 150, ""confidence"": 0.50},
  {""min"": 150, ""max"": 190, ""confidence"": 0.35},
  {""min"": 90, ""max"": 130, ""confidence"": 0.15}
]
```",,1716,77,212.jpg,20,151.0,40,3
wgd_spd_213_02,161.0,0.18,"```json
[
  {""min"": 160, ""max"": 162, ""confidence"": 0.18},
  {""min"": 158, ""max"": 160, ""confidence"": 0.16},
  {""min"": 162, ""max"": 164, ""confidence"": 0.15},
  {""min"": 156, ""max"": 158, ""confidence"": 0.13},
  {""min"": 164, ""max"": 166, ""confidence"": 0.12},
  {""min"": 154, ""max"": 156, ""confidence"": 0.10},
  {""min"": 166, ""max"": 168, ""confidence"": 0.08},
  {""min"": 152, ""max"": 154, ""confidence"": 0.05},
  {""min"": 168, ""max"": 170, ""confidence"": 0.02},
  {""min"": 150, ""max"": 152, ""confidence"": 0.01}
]
```",,1716,231,213.jpg,1,178.0,2,10
wgd_spd_213_10,165.0,0.25,"```json
[
  {""min"": 160, ""max"": 170, ""confidence"": 0.25},
  {""min"": 170, ""max"": 180, ""confidence"": 0.22},
  {""min"": 150, ""max"": 160, ""confidence"": 0.20},
  {""min"": 180, ""max"": 190, ""confidence"": 0.15},
  {""min"": 140, ""max"": 150, ""confidence"": 0.10},
  {""min"": 190, ""max"": 200, ""confidence"": 0.05},
  {""min"": 130, ""max"": 140, ""confidence"": 0.02},
  {""min"": 200, ""max"": 210, ""confidence"": 0.01},
  {""min"": 120, ""max"": 130, ""confidence"": 0.00},
  {""min"": 210, ""max"": 220, ""confidence"": 0.00}
]
```",,1716,231,213.jpg,5,178.0,10,10
wgd_spd_213_20,160.0,0.35,"```json
[
  {""min"": 150, ""max"": 170, ""confidence"": 0.35},
  {""min"": 170, ""max"": 190, ""confidence"": 0.30},
  {""min"": 130, ""max"": 150, ""confidence"": 0.20},
  {""min"": 190, ""max"": 210, ""confidence"": 0.12},
  {""min"": 110, ""max"": 130, ""confidence"": 0.03}
]
```",,1716,121,213.jpg,10,178.0,20,5
wgd_spd_213_40,180.0,0.45,"```json
[
  {""min"": 160, ""max"": 200, ""confidence"": 0.45},
  {""min"": 140, ""max"": 180, ""confidence"": 0.35},
  {""min"": 180, ""max"": 220, ""confidence"": 0.20}
]
```",,1716,77,213.jpg,20,178.0,40,3
wgd_spd_214_02,161.0,0.15,"```json
[
  {""min"": 160, ""max"": 162, ""confidence"": 0.15},
  {""min"": 158, ""max"": 160, ""confidence"": 0.14},
  {""min"": 162, ""max"": 164, ""confidence"": 0.14},
  {""min"": 156, ""max"": 158, ""confidence"": 0.12},
  {""min"": 164, ""max"": 166, ""confidence"": 0.11},
  {""min"": 154, ""max"": 156, ""confidence"": 0.10},
  {""min"": 166, ""max"": 168, ""confidence"": 0.09},
  {""min"": 152, ""max"": 154, ""confidence"": 0.07},
  {""min"": 168, ""max"": 170, ""confidence"": 0.05},
  {""min"": 150, ""max"": 152, ""confidence"": 0.03}
]
```",,1716,231,214.jpg,1,191.0,2,10
wgd_spd_214_10,165.0,0.25,"```json
[
  {""min"": 160, ""max"": 170, ""confidence"": 0.25},
  {""min"": 170, ""max"": 180, ""confidence"": 0.22},
  {""min"": 150, ""max"": 160, ""confidence"": 0.18},
  {""min"": 180, ""max"": 190, ""confidence"": 0.15},
  {""min"": 140, ""max"": 150, ""confidence"": 0.10},
  {""min"": 190, ""max"": 200, ""confidence"": 0.05},
  {""min"": 130, ""max"": 140, ""confidence"": 0.03},
  {""min"": 200, ""max"": 210, ""confidence"": 0.01},
  {""min"": 120, ""max"": 130, ""confidence"": 0.005},
  {""min"": 210, ""max"": 220, ""confidence"": 0.005}
]
```",,1716,231,214.jpg,5,191.0,10,10
wgd_spd_214_20,170.0,0.35,"```json
[
  {""min"": 160, ""max"": 180, ""confidence"": 0.35},
  {""min"": 140, ""max"": 160, ""confidence"": 0.30},
  {""min"": 180, ""max"": 200, ""confidence"": 0.20},
  {""min"": 120, ""max"": 140, ""confidence"": 0.10},
  {""min"": 200, ""max"": 220, ""confidence"": 0.05}
]
```",,1716,121,214.jpg,10,191.0,20,5
wgd_spd_214_40,170.0,0.5,"```json
[
  {""min"": 150, ""max"": 190, ""confidence"": 0.5},
  {""min"": 190, ""max"": 230, ""confidence"": 0.3},
  {""min"": 110, ""max"": 150, ""confidence"": 0.2}
]
```",,1716,77,214.jpg,20,191.0,40,3
wgd_spd_215_02,121.0,0.15,"```json
[
  {""min"": 120, ""max"": 122, ""confidence"": 0.15},
  {""min"": 122, ""max"": 124, ""confidence"": 0.14},
  {""min"": 118, ""max"": 120, ""confidence"": 0.13},
  {""min"": 124, ""max"": 126, ""confidence"": 0.12},
  {""min"": 116, ""max"": 118, ""confidence"": 0.11},
  {""min"": 126, ""max"": 128, ""confidence"": 0.10},
  {""min"": 114, ""max"": 116, ""confidence"": 0.08},
  {""min"": 128, ""max"": 130, ""confidence"": 0.07},
  {""min"": 130, ""max"": 132, ""confidence"": 0.05},
  {""min"": 112, ""max"": 114, ""confidence"": 0.05}
]
```",,1716,231,215.jpg,1,158.0,2,10
wgd_spd_215_10,125.0,0.25,"```json
[
  {""min"": 120, ""max"": 130, ""confidence"": 0.25},
  {""min"": 130, ""max"": 140, ""confidence"": 0.25},
  {""min"": 110, ""max"": 120, ""confidence"": 0.15},
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 100, ""max"": 110, ""confidence"": 0.08},
  {""min"": 150, ""max"": 160, ""confidence"": 0.07},
  {""min"": 90, ""max"": 100, ""confidence"": 0.02},
  {""min"": 160, ""max"": 170, ""confidence"": 0.02},
  {""min"": 80, ""max"": 90, ""confidence"": 0.01},
  {""min"": 170, ""max"": 180, ""confidence"": 0.00}
]
```",,1716,231,215.jpg,5,158.0,10,10
wgd_spd_215_20,140.0,0.35,"```json
[
  {""min"": 130, ""max"": 150, ""confidence"": 0.35},
  {""min"": 150, ""max"": 170, ""confidence"": 0.30},
  {""min"": 120, ""max"": 140, ""confidence"": 0.20},
  {""min"": 110, ""max"": 130, ""confidence"": 0.10},
  {""min"": 170, ""max"": 190, ""confidence"": 0.05}
]
```",,1716,121,215.jpg,10,158.0,20,5
wgd_spd_215_40,150.0,0.45,"```json
[
  {""min"": 130, ""max"": 170, ""confidence"": 0.45},
  {""min"": 110, ""max"": 150, ""confidence"": 0.35},
  {""min"": 150, ""max"": 190, ""confidence"": 0.20}
]
```",,1716,77,215.jpg,20,158.0,40,3
wgd_spd_216_02,181.0,0.15,"```json
[
  {""min"": 180, ""max"": 182, ""confidence"": 0.15},
  {""min"": 182, ""max"": 184, ""confidence"": 0.14},
  {""min"": 178, ""max"": 180, ""confidence"": 0.13},
  {""min"": 184, ""max"": 186, ""confidence"": 0.12},
  {""min"": 176, ""max"": 178, ""confidence"": 0.11},
  {""min"": 186, ""max"": 188, ""confidence"": 0.10},
  {""min"": 174, ""max"": 176, ""confidence"": 0.08},
  {""min"": 188, ""max"": 190, ""confidence"": 0.07},
  {""min"": 172, ""max"": 174, ""confidence"": 0.05},
  {""min"": 190, ""max"": 192, ""confidence"": 0.05}
]
```",,1716,231,216.jpg,1,184.0,2,10
wgd_spd_216_10,185.0,0.25,"```json
[
  {""min"": 180, ""max"": 190, ""confidence"": 0.25},
  {""min"": 190, ""max"": 200, ""confidence"": 0.22},
  {""min"": 170, ""max"": 180, ""confidence"": 0.20},
  {""min"": 200, ""max"": 210, ""confidence"": 0.15},
  {""min"": 160, ""max"": 170, ""confidence"": 0.10},
  {""min"": 210, ""max"": 220, ""confidence"": 0.05},
  {""min"": 150, ""max"": 160, ""confidence"": 0.02},
  {""min"": 220, ""max"": 230, ""confidence"": 0.005},
  {""min"": 140, ""max"": 150, ""confidence"": 0.002},
  {""min"": 230, ""max"": 240, ""confidence"": 0.001}
]
```",,1716,231,216.jpg,5,184.0,10,10
wgd_spd_216_20,190.0,0.35,"```json
[
  {""min"": 180, ""max"": 200, ""confidence"": 0.35},
  {""min"": 160, ""max"": 180, ""confidence"": 0.30},
  {""min"": 200, ""max"": 220, ""confidence"": 0.20},
  {""min"": 140, ""max"": 160, ""confidence"": 0.10},
  {""min"": 220, ""max"": 240, ""confidence"": 0.05}
]
```",,1716,121,216.jpg,10,184.0,20,5
wgd_spd_216_40,200.0,0.45,"```json
[
  {""min"": 180, ""max"": 220, ""confidence"": 0.45},
  {""min"": 160, ""max"": 200, ""confidence"": 0.35},
  {""min"": 200, ""max"": 240, ""confidence"": 0.20}
]
```",,1716,77,216.jpg,20,184.0,40,3
wgd_spd_217_02,111.0,0.15,"```json
[
  {""min"": 110, ""max"": 112, ""confidence"": 0.15},
  {""min"": 112, ""max"": 114, ""confidence"": 0.14},
  {""min"": 108, ""max"": 110, ""confidence"": 0.13},
  {""min"": 114, ""max"": 116, ""confidence"": 0.12},
  {""min"": 106, ""max"": 108, ""confidence"": 0.11},
  {""min"": 116, ""max"": 118, ""confidence"": 0.10},
  {""min"": 104, ""max"": 106, ""confidence"": 0.08},
  {""min"": 118, ""max"": 120, ""confidence"": 0.07},
  {""min"": 102, ""max"": 104, ""confidence"": 0.05},
  {""min"": 120, ""max"": 122, ""confidence"": 0.05}
]
```",,1716,231,217.jpg,1,120.0,2,10
