question_id,Answer,Confidence,raw,error,tok_in,tok_out,photo,within_lbs,true_weight,bin_width,top_n
wgd_spd_147_10,145.0,0.15,"```json
[
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 130, ""max"": 140, ""confidence"": 0.14},
  {""min"": 150, ""max"": 160, ""confidence"": 0.13},
  {""min"": 120, ""max"": 130, ""confidence"": 0.11},
  {""min"": 160, ""max"": 170, ""confidence"": 0.10},
  {""min"": 110, ""max"": 120, ""confidence"": 0.09},
  {""min"": 170, ""max"": 180, ""confidence"": 0.08},
  {""min"": 100, ""max"": 110, ""confidence"": 0.07},
  {""min"": 180, ""max"": 190, ""confidence"": 0.06},
  {""min"": 90, ""max"": 100, ""confidence"": 0.05}
]
```",,912,277,147.jpg,5,134.0,10,10
wgd_spd_147_20,150.0,0.25,"```json
[
  {""min"": 140, ""max"": 160, ""confidence"": 0.25},
  {""min"": 120, ""max"": 140, ""confidence"": 0.20},
  {""min"": 160, ""max"": 180, ""confidence"": 0.20},
  {""min"": 100, ""max"": 120, ""confidence"": 0.15},
  {""min"": 180, ""max"": 200, ""confidence"": 0.10}
]
```",,911,143,147.jpg,10,134.0,20,5
wgd_spd_147_40,120.0,0.55,"```json
[
  {""min"": 100, ""max"": 140, ""confidence"": 0.55},
  {""min"": 140, ""max"": 180, ""confidence"": 0.30},
  {""min"": 60, ""max"": 100, ""confidence"": 0.10}
]
```",,911,88,147.jpg,20,134.0,40,3
wgd_spd_148_02,109.0,0.15,"```json
[
  {""min"": 108, ""max"": 110, ""confidence"": 0.15},
  {""min"": 110, ""max"": 112, ""confidence"": 0.14},
  {""min"": 106, ""max"": 108, ""confidence"": 0.13},
  {""min"": 112, ""max"": 114, ""confidence"": 0.12},
  {""min"": 104, ""max"": 106, ""confidence"": 0.11},
  {""min"": 114, ""max"": 116, ""confidence"": 0.1},
  {""min"": 102, ""max"": 104, ""confidence"": 0.08},
  {""min"": 116, ""max"": 118, ""confidence"": 0.07},
  {""min"": 100, ""max"": 102, ""confidence"": 0.06},
  {""min"": 118, ""max"": 120, ""confidence"": 0.04}
]
```",,910,277,148.jpg,1,132.0,2,10
wgd_spd_148_10,105.0,0.18,"```json
[
  {""min"": 100, ""max"": 110, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.17},
  {""min"": 110, ""max"": 120, ""confidence"": 0.16},
  {""min"": 120, ""max"": 130, ""confidence"": 0.13},
  {""min"": 80, ""max"": 90, ""confidence"": 0.11},
  {""min"": 130, ""max"": 140, ""confidence"": 0.09},
  {""min"": 140, ""max"": 150, ""confidence"": 0.06},
  {""min"": 70, ""max"": 80, ""confidence"": 0.05},
  {""min"": 150, ""max"": 160, ""confidence"": 0.03},
  {""min"": 160, ""max"": 170, ""confidence"": 0.02}
]
```",,912,273,148.jpg,5,132.0,10,10
wgd_spd_148_20,110.0,0.3,"```json
[
  {""min"": 100, ""max"": 120, ""confidence"": 0.3},
  {""min"": 120, ""max"": 140, ""confidence"": 0.25},
  {""min"": 80, ""max"": 100, ""confidence"": 0.2},
  {""min"": 140, ""max"": 160, ""confidence"": 0.15},
  {""min"": 60, ""max"": 80, ""confidence"": 0.1}
]
```",,911,137,148.jpg,10,132.0,20,5
wgd_spd_148_40,120.0,0.55,"```json
[
  {
    ""min"": 100,
    ""max"": 140,
    ""confidence"": 0.55
  },
  {
    ""min"": 140,
    ""max"": 180,
    ""confidence"": 0.3
  },
  {
    ""min"": 60,
    ""max"": 100,
    ""confidence"": 0.1
  }
]
```",,911,113,148.jpg,20,132.0,40,3
wgd_spd_149_02,143.0,0.15,"```json
[
  {""min"": 140, ""max"": 142, ""confidence"": 0.12},
  {""min"": 142, ""max"": 144, ""confidence"": 0.15},
  {""min"": 138, ""max"": 140, ""confidence"": 0.11},
  {""min"": 144, ""max"": 146, ""confidence"": 0.14},
  {""min"": 136, ""max"": 138, ""confidence"": 0.09},
  {""min"": 146, ""max"": 148, ""confidence"": 0.10},
  {""min"": 134, ""max"": 136, ""confidence"": 0.08},
  {""min"": 148, ""max"": 150, ""confidence"": 0.07},
  {""min"": 132, ""max"": 134, ""confidence"": 0.06},
  {""min"": 150, ""max"": 152, ""confidence"": 0.08}
]
```",,910,278,149.jpg,1,148.0,2,10
wgd_spd_149_10,155.0,0.18,"```json
[
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 150, ""max"": 160, ""confidence"": 0.18},
  {""min"": 130, ""max"": 140, ""confidence"": 0.12},
  {""min"": 160, ""max"": 170, ""confidence"": 0.15},
  {""min"": 120, ""max"": 130, ""confidence"": 0.09},
  {""min"": 170, ""max"": 180, ""confidence"": 0.11},
  {""min"": 110, ""max"": 120, ""confidence"": 0.06},
  {""min"": 180, ""max"": 190, ""confidence"": 0.08},
  {""min"": 100, ""max"": 110, ""confidence"": 0.03},
  {""min"": 190, ""max"": 200, ""confidence"": 0.03}
]
```",,912,278,149.jpg,5,148.0,10,10
wgd_spd_149_20,130.0,0.3,"```json
[
  {
    ""min"": 120,
    ""max"": 140,
    ""confidence"": 0.3
  },
  {
    ""min"": 140,
    ""max"": 160,
    ""confidence"": 0.25
  },
  {
    ""min"": 100,
    ""max"": 120,
    ""confidence"": 0.2
  },
  {
    ""min"": 160,
    ""max"": 180,
    ""confidence"": 0.15
  },
  {
    ""min"": 180,
    ""max"": 200,
    ""confidence"": 0.1
  }
]
```",,911,185,149.jpg,10,148.0,20,5
wgd_spd_149_40,140.0,0.55,"```json
[
  {
    ""min"": 120,
    ""max"": 160,
    ""confidence"": 0.55
  },
  {
    ""min"": 160,
    ""max"": 200,
    ""confidence"": 0.3
  },
  {
    ""min"": 80,
    ""max"": 120,
    ""confidence"": 0.15
  }
]
```",,911,114,149.jpg,20,148.0,40,3
wgd_spd_150_02,105.0,0.18,"```json
[
  {""min"": 100, ""max"": 102, ""confidence"": 0.12},
  {""min"": 102, ""max"": 104, ""confidence"": 0.15},
  {""min"": 104, ""max"": 106, ""confidence"": 0.18},
  {""min"": 106, ""max"": 108, ""confidence"": 0.17},
  {""min"": 108, ""max"": 110, ""confidence"": 0.13},
  {""min"": 98, ""max"": 100, ""confidence"": 0.08},
  {""min"": 110, ""max"": 112, ""confidence"": 0.07},
  {""min"": 112, ""max"": 114, ""confidence"": 0.05},
  {""min"": 96, ""max"": 98, ""confidence"": 0.03},
  {""min"": 114, ""max"": 116, ""confidence"": 0.02}
]
```",,910,275,150.jpg,1,96.0,2,10
wgd_spd_150_10,105.0,0.2,"```json
[
  {""min"": 100, ""max"": 110, ""confidence"": 0.2},
  {""min"": 110, ""max"": 120, ""confidence"": 0.2},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 120, ""max"": 130, ""confidence"": 0.15},
  {""min"": 80, ""max"": 90, ""confidence"": 0.1},
  {""min"": 130, ""max"": 140, ""confidence"": 0.1},
  {""min"": 140, ""max"": 150, ""confidence"": 0.05},
  {""min"": 70, ""max"": 80, ""confidence"": 0.02},
  {""min"": 150, ""max"": 160, ""confidence"": 0.02},
  {""min"": 160, ""max"": 170, ""confidence"": 0.01}
]
```",,912,269,150.jpg,5,96.0,10,10
wgd_spd_150_20,110.0,0.3,"```json
[
  {""min"": 100, ""max"": 120, ""confidence"": 0.3},
  {""min"": 120, ""max"": 140, ""confidence"": 0.25},
  {""min"": 80, ""max"": 100, ""confidence"": 0.2},
  {""min"": 140, ""max"": 160, ""confidence"": 0.15},
  {""min"": 60, ""max"": 80, ""confidence"": 0.1}
]
```",,911,137,150.jpg,10,96.0,20,5
wgd_spd_150_40,120.0,0.7,"```json
[
  {""min"": 100, ""max"": 140, ""confidence"": 0.7},
  {""min"": 140, ""max"": 180, ""confidence"": 0.2},
  {""min"": 60, ""max"": 100, ""confidence"": 0.1}
]
```",,911,85,150.jpg,20,96.0,40,3
wgd_spd_151_10,145.0,0.2,"```json
[
  {
    ""min"": 140,
    ""max"": 150,
    ""confidence"": 0.2
  },
  {
    ""min"": 130,
    ""max"": 140,
    ""confidence"": 0.18
  },
  {
    ""min"": 150,
    ""max"": 160,
    ""confidence"": 0.15
  },
  {
    ""min"": 120,
    ""max"": 130,
    ""confidence"": 0.13
  },
  {
    ""min"": 160,
    ""max"": 170,
    ""confidence"": 0.1
  },
  {
    ""min"": 110,
    ""max"": 120,
    ""confidence"": 0.08
  },
  {
    ""min"": 170,
    ""max"": 180,
    ""confidence"": 0.06
  },
  {
    ""min"": 100,
    ""max"": 110,
    ""confidence"": 0.05
  },
  {
    ""min"": 180,
    ""max"": 190,
    ""confidence"": 0.03
  },
  {
    ""min"": 90,
    ""max"": 100,
    ""confidence"": 0.02
  }
]
```",,912,365,151.jpg,5,141.8,10,10
wgd_spd_151_20,150.0,0.3,"```json
[
  {""min"": 140, ""max"": 160, ""confidence"": 0.3},
  {""min"": 150, ""max"": 170, ""confidence"": 0.25},
  {""min"": 130, ""max"": 150, ""confidence"": 0.2},
  {""min"": 160, ""max"": 180, ""confidence"": 0.15},
  {""min"": 120, ""max"": 140, ""confidence"": 0.1}
]
```",,911,140,151.jpg,10,141.8,20,5
wgd_spd_151_40,140.0,0.65,"```json
[
  {
    ""min"": 120,
    ""max"": 160,
    ""confidence"": 0.65
  },
  {
    ""min"": 100,
    ""max"": 140,
    ""confidence"": 0.25
  },
  {
    ""min"": 140,
    ""max"": 180,
    ""confidence"": 0.10
  }
]
```",,911,116,151.jpg,20,141.8,40,3
wgd_spd_152_02,145.0,0.17,"```json
[
  {""min"": 138, ""max"": 140, ""confidence"": 0.08},
  {""min"": 140, ""max"": 142, ""confidence"": 0.12},
  {""min"": 142, ""max"": 144, ""confidence"": 0.15},
  {""min"": 144, ""max"": 146, ""confidence"": 0.17},
  {""min"": 146, ""max"": 148, ""confidence"": 0.15},
  {""min"": 148, ""max"": 150, ""confidence"": 0.1},
  {""min"": 150, ""max"": 152, ""confidence"": 0.07},
  {""min"": 136, ""max"": 138, ""confidence"": 0.06},
  {""min"": 152, ""max"": 154, ""confidence"": 0.05},
  {""min"": 134, ""max"": 136, ""confidence"": 0.05}
]
```",,910,277,152.jpg,1,157.8,2,10
wgd_spd_152_10,125.0,0.18,"```json
[
  {""min"": 120, ""max"": 130, ""confidence"": 0.18},
  {""min"": 130, ""max"": 140, ""confidence"": 0.18},
  {""min"": 110, ""max"": 120, ""confidence"": 0.15},
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 100, ""max"": 110, ""confidence"": 0.1},
  {""min"": 150, ""max"": 160, ""confidence"": 0.1},
  {""min"": 90, ""max"": 100, ""confidence"": 0.05},
  {""min"": 160, ""max"": 170, ""confidence"": 0.05},
  {""min"": 80, ""max"": 90, ""confidence"": 0.02},
  {""min"": 170, ""max"": 180, ""confidence"": 0.02}
]
```",,912,273,152.jpg,5,157.8,10,10
wgd_spd_152_20,140.0,0.3,"```json
[
  {
    ""min"": 130,
    ""max"": 150,
    ""confidence"": 0.3
  },
  {
    ""min"": 120,
    ""max"": 140,
    ""confidence"": 0.25
  },
  {
    ""min"": 140,
    ""max"": 160,
    ""confidence"": 0.2
  },
  {
    ""min"": 110,
    ""max"": 130,
    ""confidence"": 0.15
  },
  {
    ""min"": 150,
    ""max"": 170,
    ""confidence"": 0.1
  }
]
```",,911,185,152.jpg,10,157.8,20,5
wgd_spd_152_40,120.0,0.5,"```json
[
  {""min"": 100, ""max"": 140, ""confidence"": 0.5},
  {""min"": 140, ""max"": 180, ""confidence"": 0.3},
  {""min"": 60, ""max"": 100, ""confidence"": 0.2}
]
```",,911,85,152.jpg,20,157.8,40,3
wgd_spd_153_02,119.0,0.15,"```json
[
  {""min"": 118, ""max"": 120, ""confidence"": 0.15},
  {""min"": 120, ""max"": 122, ""confidence"": 0.15},
  {""min"": 122, ""max"": 124, ""confidence"": 0.15},
  {""min"": 124, ""max"": 126, ""confidence"": 0.1},
  {""min"": 116, ""max"": 118, ""confidence"": 0.1},
  {""min"": 126, ""max"": 128, ""confidence"": 0.08},
  {""min"": 114, ""max"": 116, ""confidence"": 0.07},
  {""min"": 128, ""max"": 130, ""confidence"": 0.07},
  {""min"": 112, ""max"": 114, ""confidence"": 0.03},
  {""min"": 130, ""max"": 132, ""confidence"": 0.00}
]
```",,1426,276,153.jpg,1,117.0,2,10
wgd_spd_153_10,115.0,0.25,"```json
[
  {""min"": 110, ""max"": 120, ""confidence"": 0.25},
  {""min"": 100, ""max"": 110, ""confidence"": 0.20},
  {""min"": 120, ""max"": 130, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.12},
  {""min"": 130, ""max"": 140, ""confidence"": 0.10},
  {""min"": 140, ""max"": 150, ""confidence"": 0.05},
  {""min"": 80, ""max"": 90, ""confidence"": 0.04},
  {""min"": 150, ""max"": 160, ""confidence"": 0.03},
  {""min"": 160, ""max"": 170, ""confidence"": 0.02},
  {""min"": 70, ""max"": 80, ""confidence"": 0.01}
]
```",,1428,273,153.jpg,5,117.0,10,10
wgd_spd_153_20,110.0,0.3,"```json
[
  {""min"": 100, ""max"": 120, ""confidence"": 0.3},
  {""min"": 120, ""max"": 140, ""confidence"": 0.25},
  {""min"": 80, ""max"": 100, ""confidence"": 0.2},
  {""min"": 140, ""max"": 160, ""confidence"": 0.15},
  {""min"": 60, ""max"": 80, ""confidence"": 0.1}
]
```",,1427,137,153.jpg,10,117.0,20,5
wgd_spd_153_40,120.0,0.5,"```json
[
  {""min"": 100, ""max"": 140, ""confidence"": 0.5},
  {""min"": 140, ""max"": 180, ""confidence"": 0.3},
  {""min"": 60, ""max"": 100, ""confidence"": 0.2}
]
```",,1427,85,153.jpg,20,117.0,40,3
wgd_spd_154_02,119.0,0.15,"```json
[
  {""min"": 118, ""max"": 120, ""confidence"": 0.15},
  {""min"": 120, ""max"": 122, ""confidence"": 0.14},
  {""min"": 116, ""max"": 118, ""confidence"": 0.13},
  {""min"": 122, ""max"": 124, ""confidence"": 0.12},
  {""min"": 114, ""max"": 116, ""confidence"": 0.10},
  {""min"": 124, ""max"": 126, ""confidence"": 0.09},
  {""min"": 112, ""max"": 114, ""confidence"": 0.08},
  {""min"": 126, ""max"": 128, ""confidence"": 0.07},
  {""min"": 110, ""max"": 112, ""confidence"": 0.06},
  {""min"": 128, ""max"": 130, ""confidence"": 0.06}
]
```",,1426,278,154.jpg,1,127.2,2,10
wgd_spd_154_10,105.0,0.2,"```json
[
  {""min"": 100, ""max"": 110, ""confidence"": 0.2},
  {""min"": 110, ""max"": 120, ""confidence"": 0.2},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 120, ""max"": 130, ""confidence"": 0.15},
  {""min"": 80, ""max"": 90, ""confidence"": 0.1},
  {""min"": 130, ""max"": 140, ""confidence"": 0.08},
  {""min"": 70, ""max"": 80, ""confidence"": 0.05},
  {""min"": 140, ""max"": 150, ""confidence"": 0.03},
  {""min"": 60, ""max"": 70, ""confidence"": 0.02},
  {""min"": 150, ""max"": 160, ""confidence"": 0.02}
]
```",,1428,268,154.jpg,5,127.2,10,10
wgd_spd_154_20,110.0,0.4,"```json
[
  {
    ""min"": 100,
    ""max"": 120,
    ""confidence"": 0.4
  },
  {
    ""min"": 120,
    ""max"": 140,
    ""confidence"": 0.25
  },
  {
    ""min"": 80,
    ""max"": 100,
    ""confidence"": 0.2
  },
  {
    ""min"": 140,
    ""max"": 160,
    ""confidence"": 0.1
  },
  {
    ""min"": 60,
    ""max"": 80,
    ""confidence"": 0.05
  }
]
```",,1427,182,154.jpg,10,127.2,20,5
wgd_spd_154_40,120.0,0.55,"```json
[
  {""min"": 100, ""max"": 140, ""confidence"": 0.55},
  {""min"": 140, ""max"": 180, ""confidence"": 0.25},
  {""min"": 60, ""max"": 100, ""confidence"": 0.15}
]
```",,1427,88,154.jpg,20,127.2,40,3
wgd_spd_155_02,171.0,0.12,"```json
[
  {""min"": 170, ""max"": 172, ""confidence"": 0.12},
  {""min"": 172, ""max"": 174, ""confidence"": 0.12},
  {""min"": 174, ""max"": 176, ""confidence"": 0.12},
  {""min"": 168, ""max"": 170, ""confidence"": 0.11},
  {""min"": 176, ""max"": 178, ""confidence"": 0.11},
  {""min"": 166, ""max"": 168, ""confidence"": 0.09},
  {""min"": 178, ""max"": 180, ""confidence"": 0.09},
  {""min"": 164, ""max"": 166, ""confidence"": 0.08},
  {""min"": 180, ""max"": 182, ""confidence"": 0.08},
  {""min"": 162, ""max"": 164, ""confidence"": 0.06}
]
```",,1426,278,155.jpg,1,179.6,2,10
wgd_spd_155_10,145.0,0.2,"```json
[
  {""min"": 140, ""max"": 150, ""confidence"": 0.2},
  {""min"": 130, ""max"": 140, ""confidence"": 0.15},
  {""min"": 150, ""max"": 160, ""confidence"": 0.15},
  {""min"": 120, ""max"": 130, ""confidence"": 0.1},
  {""min"": 160, ""max"": 170, ""confidence"": 0.1},
  {""min"": 110, ""max"": 120, ""confidence"": 0.08},
  {""min"": 170, ""max"": 180, ""confidence"": 0.08},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 180, ""max"": 190, ""confidence"": 0.05},
  {""min"": 90, ""max"": 100, ""confidence"": 0.04}
]
```",,1428,274,155.jpg,5,179.6,10,10
wgd_spd_155_20,150.0,0.3,"```json
[
  {""min"": 140, ""max"": 160, ""confidence"": 0.3},
  {""min"": 120, ""max"": 140, ""confidence"": 0.25},
  {""min"": 160, ""max"": 180, ""confidence"": 0.2},
  {""min"": 100, ""max"": 120, ""confidence"": 0.15},
  {""min"": 180, ""max"": 200, ""confidence"": 0.1}
]
```",,1427,140,155.jpg,10,179.6,20,5
wgd_spd_155_40,160.0,0.5,"```json
[
  {
    ""min"": 140,
    ""max"": 180,
    ""confidence"": 0.5
  },
  {
    ""min"": 120,
    ""max"": 160,
    ""confidence"": 0.3
  },
  {
    ""min"": 160,
    ""max"": 200,
    ""confidence"": 0.2
  }
]
```",,1427,113,155.jpg,20,179.6,40,3
wgd_spd_200_02,171.0,0.2,"```json
[
  {
    ""min"": 170,
    ""max"": 172,
    ""confidence"": 0.2
  },
  {
    ""min"": 168,
    ""max"": 170,
    ""confidence"": 0.15
  },
  {
    ""min"": 172,
    ""max"": 174,
    ""confidence"": 0.15
  },
  {
    ""min"": 166,
    ""max"": 168,
    ""confidence"": 0.1
  },
  {
    ""min"": 174,
    ""max"": 176,
    ""confidence"": 0.1
  },
  {
    ""min"": 164,
    ""max"": 166,
    ""confidence"": 0.08
  },
  {
    ""min"": 176,
    ""max"": 178,
    ""confidence"": 0.08
  },
  {
    ""min"": 162,
    ""max"": 164,
    ""confidence"": 0.05
  },
  {
    ""min"": 178,
    ""max"": 180,
    ""confidence"": 0.05
  },
  {
    ""min"": 160,
    ""max"": 162,
    ""confidence"": 0.04
  }
]
```",,2716,365,200.jpg,1,218.0,2,10
wgd_spd_200_10,175.0,0.2,"```json
[
  {""min"": 170, ""max"": 180, ""confidence"": 0.2},
  {""min"": 160, ""max"": 170, ""confidence"": 0.15},
  {""min"": 180, ""max"": 190, ""confidence"": 0.15},
  {""min"": 150, ""max"": 160, ""confidence"": 0.1},
  {""min"": 190, ""max"": 200, ""confidence"": 0.1},
  {""min"": 165, ""max"": 175, ""confidence"": 0.08},
  {""min"": 175, ""max"": 185, ""confidence"": 0.08},
  {""min"": 200, ""max"": 210, ""confidence"": 0.05},
  {""min"": 140, ""max"": 150, ""confidence"": 0.05},
  {""min"": 210, ""max"": 220, ""confidence"": 0.04}
]
```",,2718,275,200.jpg,5,218.0,10,10
wgd_spd_200_20,180.0,0.3,"```json
[
  {""min"": 170, ""max"": 190, ""confidence"": 0.3},
  {""min"": 150, ""max"": 170, ""confidence"": 0.25},
  {""min"": 190, ""max"": 210, ""confidence"": 0.2},
  {""min"": 130, ""max"": 150, ""confidence"": 0.15},
  {""min"": 210, ""max"": 230, ""confidence"": 0.1}
]
```",,2717,140,200.jpg,10,218.0,20,5
wgd_spd_200_40,190.0,0.5,"```json
[
  {
    ""min"": 170,
    ""max"": 210,
    ""confidence"": 0.5
  },
  {
    ""min"": 190,
    ""max"": 230,
    ""confidence"": 0.3
  },
  {
    ""min"": 150,
    ""max"": 190,
    ""confidence"": 0.2
  }
]
```",,2717,113,200.jpg,20,218.0,40,3
wgd_spd_201_02,151.0,0.2,"```json
[
  {
    ""min"": 146,
    ""max"": 148,
    ""confidence"": 0.15
  },
  {
    ""min"": 148,
    ""max"": 150,
    ""confidence"": 0.18
  },
  {
    ""min"": 150,
    ""max"": 152,
    ""confidence"": 0.2
  },
  {
    ""min"": 152,
    ""max"": 154,
    ""confidence"": 0.15
  },
  {
    ""min"": 144,
    ""max"": 146,
    ""confidence"": 0.08
  },
  {
    ""min"": 154,
    ""max"": 156,
    ""confidence"": 0.07
  },
  {
    ""min"": 142,
    ""max"": 144,
    ""confidence"": 0.05
  },
  {
    ""min"": 156,
    ""max"": 158,
    ""confidence"": 0.04
  },
  {
    ""min"": 140,
    ""max"": 142,
    ""confidence"": 0.03
  },
  {
    ""min"": 158,
    ""max"": 160,
    ""confidence"": 0.03
  }
]
```",,2716,367,201.jpg,1,162.0,2,10
wgd_spd_201_10,155.0,0.2,"```json
[
  {""min"": 150, ""max"": 160, ""confidence"": 0.2},
  {""min"": 140, ""max"": 150, ""confidence"": 0.15},
  {""min"": 160, ""max"": 170, ""confidence"": 0.15},
  {""min"": 130, ""max"": 140, ""confidence"": 0.1},
  {""min"": 170, ""max"": 180, ""confidence"": 0.1},
  {""min"": 120, ""max"": 130, ""confidence"": 0.08},
  {""min"": 180, ""max"": 190, ""confidence"": 0.08},
  {""min"": 110, ""max"": 120, ""confidence"": 0.05},
  {""min"": 190, ""max"": 200, ""confidence"": 0.05},
  {""min"": 100, ""max"": 110, ""confidence"": 0.04}
]
```",,2718,275,201.jpg,5,162.0,10,10
wgd_spd_201_20,150.0,0.3,"```json
[
  {""min"": 140, ""max"": 160, ""confidence"": 0.3},
  {""min"": 160, ""max"": 180, ""confidence"": 0.25},
  {""min"": 120, ""max"": 140, ""confidence"": 0.15},
  {""min"": 180, ""max"": 200, ""confidence"": 0.15},
  {""min"": 100, ""max"": 120, ""confidence"": 0.1}
]
```",,2717,141,201.jpg,10,162.0,20,5
wgd_spd_201_40,140.0,0.5,"```json
[
  {""min"": 120, ""max"": 160, ""confidence"": 0.5},
  {""min"": 160, ""max"": 200, ""confidence"": 0.3},
  {""min"": 80, ""max"": 120, ""confidence"": 0.15}
]
```",,2717,86,201.jpg,20,162.0,40,3
wgd_spd_202_02,173.0,0.15,"```json
[
  {""min"": 172, ""max"": 174, ""confidence"": 0.15},
  {""min"": 174, ""max"": 176, ""confidence"": 0.13},
  {""min"": 170, ""max"": 172, ""confidence"": 0.12},
  {""min"": 176, ""max"": 178, ""confidence"": 0.11},
  {""min"": 168, ""max"": 170, ""confidence"": 0.10},
  {""min"": 178, ""max"": 180, ""confidence"": 0.09},
  {""min"": 166, ""max"": 168, ""confidence"": 0.08},
  {""min"": 180, ""max"": 182, ""confidence"": 0.07},
  {""min"": 164, ""max"": 166, ""confidence"": 0.07},
  {""min"": 182, ""max"": 184, ""confidence"": 0.06}
]
```",,1942,278,202.jpg,1,139.0,2,10
wgd_spd_202_10,175.0,0.2,"```json
[
  {
    ""min"": 170,
    ""max"": 180,
    ""confidence"": 0.2
  },
  {
    ""min"": 180,
    ""max"": 190,
    ""confidence"": 0.18
  },
  {
    ""min"": 160,
    ""max"": 170,
    ""confidence"": 0.15
  },
  {
    ""min"": 190,
    ""max"": 200,
    ""confidence"": 0.12
  },
  {
    ""min"": 150,
    ""max"": 160,
    ""confidence"": 0.1
  },
  {
    ""min"": 200,
    ""max"": 210,
    ""confidence"": 0.08
  },
  {
    ""min"": 140,
    ""max"": 150,
    ""confidence"": 0.06
  },
  {
    ""min"": 210,
    ""max"": 220,
    ""confidence"": 0.05
  },
  {
    ""min"": 130,
    ""max"": 140,
    ""confidence"": 0.03
  },
  {
    ""min"": 220,
    ""max"": 230,
    ""confidence"": 0.03
  }
]
```",,1944,366,202.jpg,5,139.0,10,10
wgd_spd_202_20,150.0,0.3,"```json
[
  {""min"": 140, ""max"": 160, ""confidence"": 0.3},
  {""min"": 160, ""max"": 180, ""confidence"": 0.25},
  {""min"": 120, ""max"": 140, ""confidence"": 0.15},
  {""min"": 180, ""max"": 200, ""confidence"": 0.15},
  {""min"": 100, ""max"": 120, ""confidence"": 0.05}
]
```",,1943,142,202.jpg,10,139.0,20,5
wgd_spd_202_40,160.0,0.6,"```json
[
  {""min"": 140, ""max"": 180, ""confidence"": 0.6},
  {""min"": 100, ""max"": 140, ""confidence"": 0.25},
  {""min"": 180, ""max"": 220, ""confidence"": 0.15}
]
```",,1943,88,202.jpg,20,139.0,40,3
wgd_spd_203_02,119.0,0.15,"```json
[
  {""min"": 118, ""max"": 120, ""confidence"": 0.15},
  {""min"": 120, ""max"": 122, ""confidence"": 0.14},
  {""min"": 122, ""max"": 124, ""confidence"": 0.13},
  {""min"": 116, ""max"": 118, ""confidence"": 0.12},
  {""min"": 124, ""max"": 126, ""confidence"": 0.11},
  {""min"": 114, ""max"": 116, ""confidence"": 0.1},
  {""min"": 126, ""max"": 128, ""confidence"": 0.09},
  {""min"": 112, ""max"": 114, ""confidence"": 0.07},
  {""min"": 128, ""max"": 130, ""confidence"": 0.05},
  {""min"": 110, ""max"": 112, ""confidence"": 0.04}
]
```",,2716,277,203.jpg,1,132.0,2,10
wgd_spd_203_10,115.0,0.2,"```json
[
  {""min"": 110, ""max"": 120, ""confidence"": 0.2},
  {""min"": 120, ""max"": 130, ""confidence"": 0.2},
  {""min"": 100, ""max"": 110, ""confidence"": 0.15},
  {""min"": 130, ""max"": 140, ""confidence"": 0.15},
  {""min"": 90, ""max"": 100, ""confidence"": 0.1},
  {""min"": 140, ""max"": 150, ""confidence"": 0.1},
  {""min"": 80, ""max"": 90, ""confidence"": 0.03},
  {""min"": 150, ""max"": 160, ""confidence"": 0.03},
  {""min"": 70, ""max"": 80, ""confidence"": 0.02},
  {""min"": 160, ""max"": 170, ""confidence"": 0.02}
]
```",,2718,269,203.jpg,5,132.0,10,10
wgd_spd_203_20,110.0,0.3,"```json
[
  {""min"": 100, ""max"": 120, ""confidence"": 0.3},
  {""min"": 120, ""max"": 140, ""confidence"": 0.25},
  {""min"": 80, ""max"": 100, ""confidence"": 0.2},
  {""min"": 140, ""max"": 160, ""confidence"": 0.15},
  {""min"": 60, ""max"": 80, ""confidence"": 0.1}
]
```",,2717,137,203.jpg,10,132.0,20,5
wgd_spd_203_40,120.0,0.5,"```json
[
  {""min"": 100, ""max"": 140, ""confidence"": 0.5},
  {""min"": 140, ""max"": 180, ""confidence"": 0.3},
  {""min"": 60, ""max"": 100, ""confidence"": 0.2}
]
```",,2717,85,203.jpg,20,132.0,40,3
wgd_spd_204_02,121.0,0.15,"```json
[
  {""min"": 120, ""max"": 122, ""confidence"": 0.15},
  {""min"": 122, ""max"": 124, ""confidence"": 0.15},
  {""min"": 124, ""max"": 126, ""confidence"": 0.15},
  {""min"": 118, ""max"": 120, ""confidence"": 0.1},
  {""min"": 126, ""max"": 128, ""confidence"": 0.1},
  {""min"": 116, ""max"": 118, ""confidence"": 0.08},
  {""min"": 128, ""max"": 130, ""confidence"": 0.08},
  {""min"": 114, ""max"": 116, ""confidence"": 0.07},
  {""min"": 130, ""max"": 132, ""confidence"": 0.07},
  {""min"": 112, ""max"": 114, ""confidence"": 0.05}
]
```",,2716,276,204.jpg,1,142.0,2,10
