question_id,Answer,Confidence,raw,error,photo,within_lbs,true_weight,bin_width,top_n
wgd_spd_127_20,150.0,0.3,"[{""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 140, ""max"": 160, ""confidence"": 0.3}, {""min"": 130, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 170, ""confidence"": 0.15}, {""min"": 110, ""max"": 130, ""confidence"": 0.1}]",,127.jpg,10,164.0,20,5
wgd_spd_127_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 140, ""max"": 180, ""confidence"": 0.35}, {""min"": 160, ""max"": 200, ""confidence"": 0.15}]",,127.jpg,20,164.0,40,3
wgd_spd_128_02,121.0,0.15,"[{""min"": 120, ""max"": 122, ""confidence"": 0.15}, {""min"": 122, ""max"": 124, ""confidence"": 0.14}, {""min"": 124, ""max"": 126, ""confidence"": 0.13}, {""min"": 126, ""max"": 128, ""confidence"": 0.12}, {""min"": 128, ""max"": 130, ""confidence"": 0.11}, {""min"": 130, ""max"": 132, ""confidence"": 0.1}, {""min"": 132, ""max"": 134, ""confidence"": 0.09}, {""min"": 134, ""max"": 136, ""confidence"": 0.08}, {""min"": 136, ""max"": 138, ""confidence"": 0.06}, {""min"": 138, ""max"": 140, ""confidence"": 0.02}]",,128.jpg,1,179.0,2,10
wgd_spd_128_10,145.0,0.25,"[{""min"": 120, ""max"": 130, ""confidence"": 0.15}, {""min"": 130, ""max"": 140, ""confidence"": 0.2}, {""min"": 140, ""max"": 150, ""confidence"": 0.25}, {""min"": 150, ""max"": 160, ""confidence"": 0.2}, {""min"": 160, ""max"": 170, ""confidence"": 0.1}, {""min"": 110, ""max"": 120, ""confidence"": 0.05}, {""min"": 170, ""max"": 180, ""confidence"": 0.03}, {""min"": 100, ""max"": 110, ""confidence"": 0.01}, {""min"": 180, ""max"": 190, ""confidence"": 0.005}, {""min"": 90, ""max"": 100, ""confidence"": 0.005}]",,128.jpg,5,179.0,10,10
wgd_spd_128_20,140.0,0.3,"[{""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 130, ""max"": 150, ""confidence"": 0.3}, {""min"": 140, ""max"": 160, ""confidence"": 0.2}, {""min"": 150, ""max"": 170, ""confidence"": 0.15}, {""min"": 160, ""max"": 180, ""confidence"": 0.1}]",,128.jpg,10,179.0,20,5
wgd_spd_128_40,140.0,0.6,"[{""min"": 120, ""max"": 160, ""confidence"": 0.6}, {""min"": 140, ""max"": 180, ""confidence"": 0.3}, {""min"": 100, ""max"": 140, ""confidence"": 0.1}]",,128.jpg,20,179.0,40,3
wgd_spd_129_02,161.0,0.15,"[{""min"": 160, ""max"": 162, ""confidence"": 0.15}, {""min"": 162, ""max"": 164, ""confidence"": 0.14}, {""min"": 158, ""max"": 160, ""confidence"": 0.13}, {""min"": 164, ""max"": 166, ""confidence"": 0.12}, {""min"": 156, ""max"": 158, ""confidence"": 0.11}, {""min"": 166, ""max"": 168, ""confidence"": 0.09}, {""min"": 154, ""max"": 156, ""confidence"": 0.08}, {""min"": 168, ""max"": 170, ""confidence"": 0.07}, {""min"": 152, ""max"": 154, ""confidence"": 0.06}, {""min"": 170, ""max"": 172, ""confidence"": 0.05}]",,129.jpg,1,169.0,2,10
wgd_spd_129_10,165.0,0.15,"[{""min"": 160, ""max"": 170, ""confidence"": 0.15}, {""min"": 170, ""max"": 180, ""confidence"": 0.14}, {""min"": 150, ""max"": 160, ""confidence"": 0.13}, {""min"": 180, ""max"": 190, ""confidence"": 0.12}, {""min"": 140, ""max"": 150, ""confidence"": 0.11}, {""min"": 190, ""max"": 200, ""confidence"": 0.1}, {""min"": 130, ""max"": 140, ""confidence"": 0.08}, {""min"": 200, ""max"": 210, ""confidence"": 0.07}, {""min"": 120, ""max"": 130, ""confidence"": 0.06}, {""min"": 210, ""max"": 220, ""confidence"": 0.04}]",,129.jpg,5,169.0,10,10
wgd_spd_129_20,150.0,0.25,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 160, ""max"": 180, ""confidence"": 0.2}, {""min"": 150, ""max"": 170, ""confidence"": 0.2}, {""min"": 170, ""max"": 190, ""confidence"": 0.15}, {""min"": 180, ""max"": 200, ""confidence"": 0.1}]",,129.jpg,10,169.0,20,5
wgd_spd_129_40,170.0,0.5,"[{""min"": 150, ""max"": 190, ""confidence"": 0.5}, {""min"": 170, ""max"": 210, ""confidence"": 0.3}, {""min"": 190, ""max"": 230, ""confidence"": 0.2}]",,129.jpg,20,169.0,40,3
wgd_spd_130_02,135.0,0.15,"[{""min"": 134, ""max"": 136, ""confidence"": 0.15}, {""min"": 136, ""max"": 138, ""confidence"": 0.12}, {""min"": 132, ""max"": 134, ""confidence"": 0.1}, {""min"": 138, ""max"": 140, ""confidence"": 0.1}, {""min"": 130, ""max"": 132, ""confidence"": 0.08}, {""min"": 140, ""max"": 142, ""confidence"": 0.08}, {""min"": 128, ""max"": 130, ""confidence"": 0.07}, {""min"": 142, ""max"": 144, ""confidence"": 0.07}, {""min"": 126, ""max"": 128, ""confidence"": 0.06}, {""min"": 144, ""max"": 146, ""confidence"": 0.06}]",,130.jpg,1,149.0,2,10
wgd_spd_130_10,145.0,0.25,"[{""min"": 120, ""max"": 130, ""confidence"": 0.15}, {""min"": 130, ""max"": 140, ""confidence"": 0.2}, {""min"": 140, ""max"": 150, ""confidence"": 0.25}, {""min"": 150, ""max"": 160, ""confidence"": 0.2}, {""min"": 160, ""max"": 170, ""confidence"": 0.1}, {""min"": 110, ""max"": 120, ""confidence"": 0.05}, {""min"": 170, ""max"": 180, ""confidence"": 0.03}, {""min"": 180, ""max"": 190, ""confidence"": 0.01}, {""min"": 100, ""max"": 110, ""confidence"": 0.01}, {""min"": 190, ""max"": 200, ""confidence"": 0.01}]",,130.jpg,5,149.0,10,10
wgd_spd_130_20,150.0,0.25,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 150, ""max"": 170, ""confidence"": 0.2}, {""min"": 160, ""max"": 180, ""confidence"": 0.2}, {""min"": 130, ""max"": 150, ""confidence"": 0.15}, {""min"": 170, ""max"": 190, ""confidence"": 0.1}]",,130.jpg,10,149.0,20,5
wgd_spd_130_40,160.0,0.45,"[{""min"": 140, ""max"": 180, ""confidence"": 0.45}, {""min"": 160, ""max"": 200, ""confidence"": 0.3}, {""min"": 120, ""max"": 160, ""confidence"": 0.25}]",,130.jpg,20,149.0,40,3
wgd_spd_131_02,99.0,0.15,"[{""min"": 98, ""max"": 100, ""confidence"": 0.15}, {""min"": 100, ""max"": 102, ""confidence"": 0.14}, {""min"": 102, ""max"": 104, ""confidence"": 0.13}, {""min"": 104, ""max"": 106, ""confidence"": 0.12}, {""min"": 106, ""max"": 108, ""confidence"": 0.11}, {""min"": 108, ""max"": 110, ""confidence"": 0.1}, {""min"": 110, ""max"": 112, ""confidence"": 0.08}, {""min"": 112, ""max"": 114, ""confidence"": 0.06}, {""min"": 114, ""max"": 116, ""confidence"": 0.05}, {""min"": 116, ""max"": 118, ""confidence"": 0.04}]",,131.jpg,1,132.0,2,10
wgd_spd_131_10,95.0,0.2,"[{""min"": 90, ""max"": 100, ""confidence"": 0.2}, {""min"": 100, ""max"": 110, ""confidence"": 0.18}, {""min"": 110, ""max"": 120, ""confidence"": 0.15}, {""min"": 120, ""max"": 130, ""confidence"": 0.12}, {""min"": 80, ""max"": 90, ""confidence"": 0.1}, {""min"": 130, ""max"": 140, ""confidence"": 0.08}, {""min"": 70, ""max"": 80, ""confidence"": 0.07}, {""min"": 140, ""max"": 150, ""confidence"": 0.05}, {""min"": 150, ""max"": 160, ""confidence"": 0.03}, {""min"": 60, ""max"": 70, ""confidence"": 0.02}]",,131.jpg,5,132.0,10,10
wgd_spd_131_20,110.0,0.3,"[{""min"": 100, ""max"": 120, ""confidence"": 0.3}, {""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 80, ""max"": 100, ""confidence"": 0.2}, {""min"": 140, ""max"": 160, ""confidence"": 0.15}, {""min"": 60, ""max"": 80, ""confidence"": 0.1}]",,131.jpg,10,132.0,20,5
wgd_spd_131_40,120.0,0.5,"[{""min"": 100, ""max"": 140, ""confidence"": 0.5}, {""min"": 120, ""max"": 160, ""confidence"": 0.3}, {""min"": 80, ""max"": 120, ""confidence"": 0.2}]",,131.jpg,20,132.0,40,3
wgd_spd_132_02,111.0,0.15,"[{""min"": 110, ""max"": 112, ""confidence"": 0.15}, {""min"": 112, ""max"": 114, ""confidence"": 0.14}, {""min"": 108, ""max"": 110, ""confidence"": 0.13}, {""min"": 114, ""max"": 116, ""confidence"": 0.12}, {""min"": 106, ""max"": 108, ""confidence"": 0.11}, {""min"": 116, ""max"": 118, ""confidence"": 0.1}, {""min"": 104, ""max"": 106, ""confidence"": 0.09}, {""min"": 118, ""max"": 120, ""confidence"": 0.08}, {""min"": 102, ""max"": 104, ""confidence"": 0.05}, {""min"": 120, ""max"": 122, ""confidence"": 0.03}]",,132.jpg,1,131.0,2,10
wgd_spd_132_10,135.0,0.25,"[{""min"": 110, ""max"": 120, ""confidence"": 0.15}, {""min"": 120, ""max"": 130, ""confidence"": 0.2}, {""min"": 130, ""max"": 140, ""confidence"": 0.25}, {""min"": 140, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 160, ""confidence"": 0.1}, {""min"": 100, ""max"": 110, ""confidence"": 0.05}, {""min"": 90, ""max"": 100, ""confidence"": 0.02}, {""min"": 160, ""max"": 170, ""confidence"": 0.02}, {""min"": 80, ""max"": 90, ""confidence"": 0.01}, {""min"": 170, ""max"": 180, ""confidence"": 0.01}]",,132.jpg,5,131.0,10,10
wgd_spd_132_20,140.0,0.3,"[{""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 130, ""max"": 150, ""confidence"": 0.3}, {""min"": 140, ""max"": 160, ""confidence"": 0.2}, {""min"": 110, ""max"": 130, ""confidence"": 0.15}, {""min"": 100, ""max"": 120, ""confidence"": 0.1}]",,132.jpg,10,131.0,20,5
wgd_spd_132_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 140, ""max"": 180, ""confidence"": 0.3}, {""min"": 100, ""max"": 140, ""confidence"": 0.2}]",,132.jpg,20,131.0,40,3
wgd_spd_133_02,155.0,0.2,"[{""min"": 150, ""max"": 152, ""confidence"": 0.1}, {""min"": 152, ""max"": 154, ""confidence"": 0.15}, {""min"": 154, ""max"": 156, ""confidence"": 0.2}, {""min"": 156, ""max"": 158, ""confidence"": 0.15}, {""min"": 158, ""max"": 160, ""confidence"": 0.1}, {""min"": 160, ""max"": 162, ""confidence"": 0.05}, {""min"": 162, ""max"": 164, ""confidence"": 0.05}, {""min"": 164, ""max"": 166, ""confidence"": 0.05}, {""min"": 166, ""max"": 168, ""confidence"": 0.05}, {""min"": 168, ""max"": 170, ""confidence"": 0.1}]",,133.jpg,1,168.0,2,10
wgd_spd_133_10,145.0,0.15,"[{""min"": 140, ""max"": 150, ""confidence"": 0.15}, {""min"": 145, ""max"": 155, ""confidence"": 0.14}, {""min"": 150, ""max"": 160, ""confidence"": 0.13}, {""min"": 155, ""max"": 165, ""confidence"": 0.12}, {""min"": 130, ""max"": 140, ""confidence"": 0.11}, {""min"": 135, ""max"": 145, ""confidence"": 0.1}, {""min"": 160, ""max"": 170, ""confidence"": 0.08}, {""min"": 125, ""max"": 135, ""confidence"": 0.07}, {""min"": 165, ""max"": 175, ""confidence"": 0.06}, {""min"": 120, ""max"": 130, ""confidence"": 0.04}]",,133.jpg,5,168.0,10,10
wgd_spd_133_20,160.0,0.3,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 150, ""max"": 170, ""confidence"": 0.3}, {""min"": 160, ""max"": 180, ""confidence"": 0.25}, {""min"": 170, ""max"": 190, ""confidence"": 0.15}, {""min"": 180, ""max"": 200, ""confidence"": 0.05}]",,133.jpg,10,168.0,20,5
wgd_spd_133_40,160.0,0.5,"[{""min"": 140, ""max"": 180, ""confidence"": 0.5}, {""min"": 160, ""max"": 200, ""confidence"": 0.3}, {""min"": 120, ""max"": 160, ""confidence"": 0.2}]",,133.jpg,20,168.0,40,3
wgd_spd_134_02,155.0,0.12,"[{""min"": 154, ""max"": 156, ""confidence"": 0.12}, {""min"": 156, ""max"": 158, ""confidence"": 0.11}, {""min"": 152, ""max"": 154, ""confidence"": 0.1}, {""min"": 158, ""max"": 160, ""confidence"": 0.09}, {""min"": 150, ""max"": 152, ""confidence"": 0.08}, {""min"": 160, ""max"": 162, ""confidence"": 0.08}, {""min"": 148, ""max"": 150, ""confidence"": 0.07}, {""min"": 162, ""max"": 164, ""confidence"": 0.07}, {""min"": 146, ""max"": 148, ""confidence"": 0.06}, {""min"": 164, ""max"": 166, ""confidence"": 0.06}]",,134.jpg,1,190.6,2,10
wgd_spd_134_10,145.0,0.15,"[{""min"": 140, ""max"": 150, ""confidence"": 0.15}, {""min"": 150, ""max"": 160, ""confidence"": 0.14}, {""min"": 170, ""max"": 180, ""confidence"": 0.13}, {""min"": 160, ""max"": 170, ""confidence"": 0.12}, {""min"": 180, ""max"": 190, ""confidence"": 0.11}, {""min"": 130, ""max"": 140, ""confidence"": 0.1}, {""min"": 190, ""max"": 200, ""confidence"": 0.08}, {""min"": 120, ""max"": 130, ""confidence"": 0.06}, {""min"": 110, ""max"": 120, ""confidence"": 0.06}, {""min"": 200, ""max"": 210, ""confidence"": 0.05}]",,134.jpg,5,190.6,10,10
wgd_spd_134_20,150.0,0.25,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 160, ""max"": 180, ""confidence"": 0.25}, {""min"": 150, ""max"": 170, ""confidence"": 0.2}, {""min"": 170, ""max"": 190, ""confidence"": 0.15}, {""min"": 130, ""max"": 150, ""confidence"": 0.15}]",,134.jpg,10,190.6,20,5
wgd_spd_134_40,160.0,0.6,"[{""min"": 140, ""max"": 180, ""confidence"": 0.6}, {""min"": 160, ""max"": 200, ""confidence"": 0.3}, {""min"": 120, ""max"": 160, ""confidence"": 0.1}]",,134.jpg,20,190.6,40,3
wgd_spd_135_02,145.0,0.12,"[{""min"": 144, ""max"": 146, ""confidence"": 0.12}, {""min"": 146, ""max"": 148, ""confidence"": 0.11}, {""min"": 148, ""max"": 150, ""confidence"": 0.1}, {""min"": 150, ""max"": 152, ""confidence"": 0.09}, {""min"": 142, ""max"": 144, ""confidence"": 0.08}, {""min"": 152, ""max"": 154, ""confidence"": 0.08}, {""min"": 140, ""max"": 142, ""confidence"": 0.07}, {""min"": 154, ""max"": 156, ""confidence"": 0.07}, {""min"": 138, ""max"": 140, ""confidence"": 0.06}, {""min"": 156, ""max"": 158, ""confidence"": 0.06}]",,135.jpg,1,127.0,2,10
wgd_spd_135_10,145.0,0.18,"[{""min"": 140, ""max"": 150, ""confidence"": 0.18}, {""min"": 150, ""max"": 160, ""confidence"": 0.16}, {""min"": 160, ""max"": 170, ""confidence"": 0.14}, {""min"": 130, ""max"": 140, ""confidence"": 0.12}, {""min"": 170, ""max"": 180, ""confidence"": 0.1}, {""min"": 120, ""max"": 130, ""confidence"": 0.08}, {""min"": 180, ""max"": 190, ""confidence"": 0.06}, {""min"": 190, ""max"": 200, ""confidence"": 0.05}, {""min"": 110, ""max"": 120, ""confidence"": 0.05}, {""min"": 200, ""max"": 210, ""confidence"": 0.04}]",,135.jpg,5,127.0,10,10
wgd_spd_135_20,150.0,0.25,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 150, ""max"": 170, ""confidence"": 0.2}, {""min"": 160, ""max"": 180, ""confidence"": 0.2}, {""min"": 130, ""max"": 150, ""confidence"": 0.15}, {""min"": 170, ""max"": 190, ""confidence"": 0.1}]",,135.jpg,10,127.0,20,5
wgd_spd_135_40,160.0,0.6,"[{""min"": 140, ""max"": 180, ""confidence"": 0.6}, {""min"": 160, ""max"": 200, ""confidence"": 0.3}, {""min"": 120, ""max"": 160, ""confidence"": 0.1}]",,135.jpg,20,127.0,40,3
wgd_spd_136_02,111.0,0.12,"[{""min"": 110, ""max"": 112, ""confidence"": 0.12}, {""min"": 112, ""max"": 114, ""confidence"": 0.11}, {""min"": 108, ""max"": 110, ""confidence"": 0.1}, {""min"": 114, ""max"": 116, ""confidence"": 0.09}, {""min"": 106, ""max"": 108, ""confidence"": 0.08}, {""min"": 116, ""max"": 118, ""confidence"": 0.08}, {""min"": 104, ""max"": 106, ""confidence"": 0.07}, {""min"": 118, ""max"": 120, ""confidence"": 0.07}, {""min"": 102, ""max"": 104, ""confidence"": 0.06}, {""min"": 120, ""max"": 122, ""confidence"": 0.05}]",,136.jpg,1,125.0,2,10
wgd_spd_136_10,105.0,0.23,"[{""min"": 100, ""max"": 110, ""confidence"": 0.23}, {""min"": 110, ""max"": 120, ""confidence"": 0.21}, {""min"": 90, ""max"": 100, ""confidence"": 0.17}, {""min"": 120, ""max"": 130, ""confidence"": 0.15}, {""min"": 80, ""max"": 90, ""confidence"": 0.08}, {""min"": 130, ""max"": 140, ""confidence"": 0.07}, {""min"": 70, ""max"": 80, ""confidence"": 0.04}, {""min"": 140, ""max"": 150, ""confidence"": 0.03}, {""min"": 150, ""max"": 160, ""confidence"": 0.02}, {""min"": 160, ""max"": 170, ""confidence"": 0.01}]",,136.jpg,5,125.0,10,10
wgd_spd_136_20,130.0,0.35,"[{""min"": 100, ""max"": 120, ""confidence"": 0.25}, {""min"": 110, ""max"": 130, ""confidence"": 0.3}, {""min"": 120, ""max"": 140, ""confidence"": 0.35}, {""min"": 90, ""max"": 110, ""confidence"": 0.05}, {""min"": 130, ""max"": 150, ""confidence"": 0.05}]",,136.jpg,10,125.0,20,5
wgd_spd_136_40,120.0,0.5,"[{""min"": 100, ""max"": 140, ""confidence"": 0.5}, {""min"": 110, ""max"": 150, ""confidence"": 0.3}, {""min"": 120, ""max"": 160, ""confidence"": 0.2}]",,136.jpg,20,125.0,40,3
wgd_spd_137_02,141.0,0.12,"[{""min"": 140, ""max"": 142, ""confidence"": 0.12}, {""min"": 142, ""max"": 144, ""confidence"": 0.11}, {""min"": 144, ""max"": 146, ""confidence"": 0.1}, {""min"": 146, ""max"": 148, ""confidence"": 0.1}, {""min"": 148, ""max"": 150, ""confidence"": 0.09}, {""min"": 150, ""max"": 152, ""confidence"": 0.09}, {""min"": 152, ""max"": 154, ""confidence"": 0.08}, {""min"": 154, ""max"": 156, ""confidence"": 0.07}, {""min"": 156, ""max"": 158, ""confidence"": 0.06}, {""min"": 158, ""max"": 160, ""confidence"": 0.05}]",,137.jpg,1,195.0,2,10
wgd_spd_137_10,145.0,0.15,"[{""min"": 140, ""max"": 150, ""confidence"": 0.15}, {""min"": 150, ""max"": 160, ""confidence"": 0.14}, {""min"": 160, ""max"": 170, ""confidence"": 0.13}, {""min"": 130, ""max"": 140, ""confidence"": 0.12}, {""min"": 170, ""max"": 180, ""confidence"": 0.11}, {""min"": 120, ""max"": 130, ""confidence"": 0.1}, {""min"": 180, ""max"": 190, ""confidence"": 0.08}, {""min"": 110, ""max"": 120, ""confidence"": 0.07}, {""min"": 190, ""max"": 200, ""confidence"": 0.06}, {""min"": 200, ""max"": 210, ""confidence"": 0.04}]",,137.jpg,5,195.0,10,10
wgd_spd_137_20,160.0,0.3,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 150, ""max"": 170, ""confidence"": 0.3}, {""min"": 160, ""max"": 180, ""confidence"": 0.25}, {""min"": 170, ""max"": 190, ""confidence"": 0.15}, {""min"": 180, ""max"": 200, ""confidence"": 0.05}]",,137.jpg,10,195.0,20,5
wgd_spd_137_40,160.0,0.5,"[{""min"": 140, ""max"": 180, ""confidence"": 0.5}, {""min"": 160, ""max"": 200, ""confidence"": 0.3}, {""min"": 120, ""max"": 160, ""confidence"": 0.2}]",,137.jpg,20,195.0,40,3
wgd_spd_138_02,111.0,0.15,"[{""min"": 110, ""max"": 112, ""confidence"": 0.15}, {""min"": 112, ""max"": 114, ""confidence"": 0.14}, {""min"": 108, ""max"": 110, ""confidence"": 0.12}, {""min"": 114, ""max"": 116, ""confidence"": 0.11}, {""min"": 106, ""max"": 108, ""confidence"": 0.1}, {""min"": 116, ""max"": 118, ""confidence"": 0.09}, {""min"": 104, ""max"": 106, ""confidence"": 0.08}, {""min"": 118, ""max"": 120, ""confidence"": 0.07}, {""min"": 120, ""max"": 122, ""confidence"": 0.06}, {""min"": 122, ""max"": 124, ""confidence"": 0.05}]",,138.jpg,1,141.0,2,10
wgd_spd_138_10,135.0,0.25,"[{""min"": 110, ""max"": 120, ""confidence"": 0.15}, {""min"": 120, ""max"": 130, ""confidence"": 0.2}, {""min"": 130, ""max"": 140, ""confidence"": 0.25}, {""min"": 140, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 160, ""confidence"": 0.1}, {""min"": 100, ""max"": 110, ""confidence"": 0.05}, {""min"": 90, ""max"": 100, ""confidence"": 0.02}, {""min"": 160, ""max"": 170, ""confidence"": 0.02}, {""min"": 80, ""max"": 90, ""confidence"": 0.01}, {""min"": 170, ""max"": 180, ""confidence"": 0.01}]",,138.jpg,5,141.0,10,10
wgd_spd_138_20,130.0,0.4,"[{""min"": 100, ""max"": 120, ""confidence"": 0.25}, {""min"": 120, ""max"": 140, ""confidence"": 0.4}, {""min"": 110, ""max"": 130, ""confidence"": 0.2}, {""min"": 90, ""max"": 110, ""confidence"": 0.1}, {""min"": 130, ""max"": 150, ""confidence"": 0.05}]",,138.jpg,10,141.0,20,5
wgd_spd_138_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 100, ""max"": 140, ""confidence"": 0.3}, {""min"": 140, ""max"": 180, ""confidence"": 0.2}]",,138.jpg,20,141.0,40,3
wgd_spd_139_02,121.0,0.15,"[{""min"": 120, ""max"": 122, ""confidence"": 0.15}, {""min"": 122, ""max"": 124, ""confidence"": 0.12}, {""min"": 118, ""max"": 120, ""confidence"": 0.11}, {""min"": 124, ""max"": 126, ""confidence"": 0.1}, {""min"": 126, ""max"": 128, ""confidence"": 0.09}, {""min"": 116, ""max"": 118, ""confidence"": 0.08}, {""min"": 114, ""max"": 116, ""confidence"": 0.07}, {""min"": 128, ""max"": 130, ""confidence"": 0.06}, {""min"": 112, ""max"": 114, ""confidence"": 0.05}, {""min"": 130, ""max"": 132, ""confidence"": 0.04}]",,139.jpg,1,140.0,2,10
wgd_spd_139_10,145.0,0.25,"[{""min"": 120, ""max"": 130, ""confidence"": 0.15}, {""min"": 130, ""max"": 140, ""confidence"": 0.2}, {""min"": 140, ""max"": 150, ""confidence"": 0.25}, {""min"": 110, ""max"": 120, ""confidence"": 0.1}, {""min"": 150, ""max"": 160, ""confidence"": 0.15}, {""min"": 100, ""max"": 110, ""confidence"": 0.05}, {""min"": 160, ""max"": 170, ""confidence"": 0.05}, {""min"": 90, ""max"": 100, ""confidence"": 0.02}, {""min"": 170, ""max"": 180, ""confidence"": 0.02}, {""min"": 80, ""max"": 90, ""confidence"": 0.01}]",,139.jpg,5,140.0,10,10
wgd_spd_139_20,140.0,0.3,"[{""min"": 120, ""max"": 140, ""confidence"": 0.25}, {""min"": 130, ""max"": 150, ""confidence"": 0.3}, {""min"": 140, ""max"": 160, ""confidence"": 0.2}, {""min"": 110, ""max"": 130, ""confidence"": 0.15}, {""min"": 150, ""max"": 170, ""confidence"": 0.1}]",,139.jpg,10,140.0,20,5
wgd_spd_139_40,140.0,0.6,"[{""min"": 120, ""max"": 160, ""confidence"": 0.6}, {""min"": 100, ""max"": 140, ""confidence"": 0.25}, {""min"": 140, ""max"": 180, ""confidence"": 0.15}]",,139.jpg,20,140.0,40,3
wgd_spd_140_02,141.0,0.12,"[{""min"": 140, ""max"": 142, ""confidence"": 0.12}, {""min"": 142, ""max"": 144, ""confidence"": 0.11}, {""min"": 144, ""max"": 146, ""confidence"": 0.1}, {""min"": 146, ""max"": 148, ""confidence"": 0.09}, {""min"": 148, ""max"": 150, ""confidence"": 0.08}, {""min"": 150, ""max"": 152, ""confidence"": 0.08}, {""min"": 152, ""max"": 154, ""confidence"": 0.07}, {""min"": 154, ""max"": 156, ""confidence"": 0.07}, {""min"": 138, ""max"": 140, ""confidence"": 0.06}, {""min"": 156, ""max"": 158, ""confidence"": 0.06}]",,140.jpg,1,190.0,2,10
wgd_spd_140_10,150.0,0.2,"[{""min"": 140, ""max"": 150, ""confidence"": 0.15}, {""min"": 145, ""max"": 155, ""confidence"": 0.2}, {""min"": 150, ""max"": 160, ""confidence"": 0.2}, {""min"": 155, ""max"": 165, ""confidence"": 0.15}, {""min"": 130, ""max"": 140, ""confidence"": 0.1}, {""min"": 135, ""max"": 145, ""confidence"": 0.05}, {""min"": 160, ""max"": 170, ""confidence"": 0.05}, {""min"": 125, ""max"": 135, ""confidence"": 0.03}, {""min"": 165, ""max"": 175, ""confidence"": 0.02}, {""min"": 120, ""max"": 130, ""confidence"": 0.05}]",,140.jpg,5,190.0,10,10
wgd_spd_140_20,150.0,0.25,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 150, ""max"": 170, ""confidence"": 0.25}, {""min"": 160, ""max"": 180, ""confidence"": 0.2}, {""min"": 130, ""max"": 150, ""confidence"": 0.15}, {""min"": 170, ""max"": 190, ""confidence"": 0.15}]",,140.jpg,10,190.0,20,5
wgd_spd_140_40,160.0,0.5,"[{""min"": 140, ""max"": 180, ""confidence"": 0.5}, {""min"": 150, ""max"": 190, ""confidence"": 0.3}, {""min"": 160, ""max"": 200, ""confidence"": 0.2}]",,140.jpg,20,190.0,40,3
wgd_spd_141_02,131.0,0.15,"[{""min"": 130, ""max"": 132, ""confidence"": 0.15}, {""min"": 132, ""max"": 134, ""confidence"": 0.14}, {""min"": 134, ""max"": 136, ""confidence"": 0.13}, {""min"": 136, ""max"": 138, ""confidence"": 0.12}, {""min"": 128, ""max"": 130, ""confidence"": 0.11}, {""min"": 138, ""max"": 140, ""confidence"": 0.1}, {""min"": 126, ""max"": 128, ""confidence"": 0.08}, {""min"": 140, ""max"": 142, ""confidence"": 0.07}, {""min"": 124, ""max"": 126, ""confidence"": 0.06}, {""min"": 142, ""max"": 144, ""confidence"": 0.05}]",,141.jpg,1,147.8,2,10
wgd_spd_141_10,145.0,0.25,"[{""min"": 140, ""max"": 150, ""confidence"": 0.25}, {""min"": 145, ""max"": 155, ""confidence"": 0.2}, {""min"": 150, ""max"": 160, ""confidence"": 0.15}, {""min"": 135, ""max"": 145, ""confidence"": 0.1}, {""min"": 155, ""max"": 165, ""confidence"": 0.1}, {""min"": 130, ""max"": 140, ""confidence"": 0.05}, {""min"": 160, ""max"": 170, ""confidence"": 0.05}, {""min"": 125, ""max"": 135, ""confidence"": 0.03}, {""min"": 165, ""max"": 175, ""confidence"": 0.02}, {""min"": 120, ""max"": 130, ""confidence"": 0.01}]",,141.jpg,5,147.8,10,10
wgd_spd_141_20,150.0,0.25,"[{""min"": 140, ""max"": 160, ""confidence"": 0.25}, {""min"": 130, ""max"": 150, ""confidence"": 0.2}, {""min"": 150, ""max"": 170, ""confidence"": 0.2}, {""min"": 120, ""max"": 140, ""confidence"": 0.15}, {""min"": 160, ""max"": 180, ""confidence"": 0.1}]",,141.jpg,10,147.8,20,5
wgd_spd_141_40,140.0,0.5,"[{""min"": 120, ""max"": 160, ""confidence"": 0.5}, {""min"": 140, ""max"": 180, ""confidence"": 0.3}, {""min"": 100, ""max"": 140, ""confidence"": 0.2}]",,141.jpg,20,147.8,40,3
