question_id,Answer,Confidence,raw,error,min_age,sex,radius,bin_width,top_n
le_spd_14_female_20,90.0,0.48,"[{""min"": 80,""max"": 100,""confidence"": 0.48},{""min"": 60,""max"": 80,""confidence"": 0.28},{""min"": 100,""max"": 120,""confidence"": 0.16},{""min"": 40,""max"": 60,""confidence"": 0.06},{""min"": 20,""max"": 40,""confidence"": 0.02}]",,14,female,10,20,5
le_spd_14_female_40,90.0,0.78,"[{""min"":70,""max"":110,""confidence"":0.78},{""min"":30,""max"":70,""confidence"":0.2},{""min"":110,""max"":150,""confidence"":0.02}]",,14,female,20,40,3
le_spd_15_female_2,79.0,0.16,"[{""min"":78,""max"":80,""confidence"":0.16},{""min"":80,""max"":82,""confidence"":0.15},{""min"":82,""max"":84,""confidence"":0.14},{""min"":76,""max"":78,""confidence"":0.12},{""min"":84,""max"":86,""confidence"":0.11},{""min"":74,""max"":76,""confidence"":0.09},{""min"":86,""max"":88,""confidence"":0.08},{""min"":72,""max"":74,""confidence"":0.06},{""min"":88,""max"":90,""confidence"":0.05},{""min"":90,""max"":92,""confidence"":0.04}]",,15,female,1,2,10
le_spd_15_female_10,85.0,0.34,"[{""min"":80,""max"":90,""confidence"":0.34},{""min"":90,""max"":100,""confidence"":0.27},{""min"":70,""max"":80,""confidence"":0.2},{""min"":100,""max"":110,""confidence"":0.1},{""min"":60,""max"":70,""confidence"":0.06},{""min"":110,""max"":120,""confidence"":0.015},{""min"":50,""max"":60,""confidence"":0.01},{""min"":40,""max"":50,""confidence"":0.003},{""min"":30,""max"":40,""confidence"":0.001},{""min"":15,""max"":25,""confidence"":0.001}]",,15,female,5,10,10
le_spd_15_female_20,90.0,0.46,"[{""min"": 80, ""max"": 100, ""confidence"": 0.46},{""min"": 60, ""max"": 80, ""confidence"": 0.28},{""min"": 100, ""max"": 120, ""confidence"": 0.16},{""min"": 40, ""max"": 60, ""confidence"": 0.07},{""min"": 20, ""max"": 40, ""confidence"": 0.03}]",,15,female,10,20,5
le_spd_15_female_40,100.0,0.78,"[{""min"": 80,""max"": 120,""confidence"": 0.78},{""min"": 40,""max"": 80,""confidence"": 0.2},{""min"": 120,""max"": 160,""confidence"": 0.02}]",,15,female,20,40,3
le_spd_16_female_2,85.0,0.145,"[{""min"": 84,""max"": 86,""confidence"": 0.145},{""min"": 86,""max"": 88,""confidence"": 0.138},{""min"": 82,""max"": 84,""confidence"": 0.132},{""min"": 88,""max"": 90,""confidence"": 0.125},{""min"": 80,""max"": 82,""confidence"": 0.11},{""min"": 90,""max"": 92,""confidence"": 0.095},{""min"": 78,""max"": 80,""confidence"": 0.08},{""min"": 92,""max"": 94,""confidence"": 0.065},{""min"": 76,""max"": 78,""confidence"": 0.055},{""min"": 94,""max"": 96,""confidence"": 0.035}]",,16,female,1,2,10
le_spd_16_female_10,85.0,0.43,"[{""min"": 80,""max"": 90,""confidence"": 0.43},{""min"": 90,""max"": 100,""confidence"": 0.22},{""min"": 70,""max"": 80,""confidence"": 0.19},{""min"": 100,""max"": 110,""confidence"": 0.07},{""min"": 60,""max"": 70,""confidence"": 0.05},{""min"": 50,""max"": 60,""confidence"": 0.02},{""min"": 110,""max"": 120,""confidence"": 0.01},{""min"": 40,""max"": 50,""confidence"": 0.005},{""min"": 30,""max"": 40,""confidence"": 0.003},{""min"": 20,""max"": 30,""confidence"": 0.002}]",,16,female,5,10,10
le_spd_16_female_20,90.0,0.52,"[{""min"":80,""max"":100,""confidence"":0.52},{""min"":60,""max"":80,""confidence"":0.31},{""min"":100,""max"":120,""confidence"":0.1},{""min"":40,""max"":60,""confidence"":0.05},{""min"":20,""max"":40,""confidence"":0.02}]",,16,female,10,20,5
le_spd_16_female_40,100.0,0.84,"[{""min"": 80,""max"": 120,""confidence"": 0.84},{""min"": 40,""max"": 80,""confidence"": 0.15},{""min"": 0,""max"": 40,""confidence"": 0.01}]",,16,female,20,40,3
le_spd_17_female_2,85.0,0.17,"[{""min"": 84,""max"": 86,""confidence"": 0.17},{""min"": 82,""max"": 84,""confidence"": 0.15},{""min"": 86,""max"": 88,""confidence"": 0.14},{""min"": 80,""max"": 82,""confidence"": 0.12},{""min"": 88,""max"": 90,""confidence"": 0.11},{""min"": 78,""max"": 80,""confidence"": 0.09},{""min"": 90,""max"": 92,""confidence"": 0.08},{""min"": 76,""max"": 78,""confidence"": 0.06},{""min"": 92,""max"": 94,""confidence"": 0.04},{""min"": 74,""max"": 76,""confidence"": 0.03}]",,17,female,1,2,10
le_spd_17_female_10,85.0,0.31,"[{""min"": 80,""max"": 90,""confidence"": 0.31},{""min"": 90,""max"": 100,""confidence"": 0.27},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.11},{""min"": 60,""max"": 70,""confidence"": 0.07},{""min"": 50,""max"": 60,""confidence"": 0.03},{""min"": 110,""max"": 120,""confidence"": 0.02},{""min"": 40,""max"": 50,""confidence"": 0.008},{""min"": 30,""max"": 40,""confidence"": 0.002},{""min"": 20,""max"": 30,""confidence"": 0.001}]",,17,female,5,10,10
le_spd_17_female_20,90.0,0.5,"[{""min"": 80,""max"": 100,""confidence"": 0.5},{""min"": 100,""max"": 120,""confidence"": 0.2},{""min"": 60,""max"": 80,""confidence"": 0.18},{""min"": 40,""max"": 60,""confidence"": 0.08},{""min"": 20,""max"": 40,""confidence"": 0.04}]",,17,female,10,20,5
le_spd_17_female_40,100.0,0.72,"[{""min"":80,""max"":120,""confidence"":0.72},{""min"":40,""max"":80,""confidence"":0.24},{""min"":0,""max"":40,""confidence"":0.04}]",,17,female,20,40,3
le_spd_18_female_2,83.0,0.13,"[{""min"": 82, ""max"": 84, ""confidence"": 0.13},{""min"": 84, ""max"": 86, ""confidence"": 0.12},{""min"": 80, ""max"": 82, ""confidence"": 0.11},{""min"": 86, ""max"": 88, ""confidence"": 0.1},{""min"": 78, ""max"": 80, ""confidence"": 0.09},{""min"": 88, ""max"": 90, ""confidence"": 0.08},{""min"": 76, ""max"": 78, ""confidence"": 0.07},{""min"": 90, ""max"": 92, ""confidence"": 0.06},{""min"": 74, ""max"": 76, ""confidence"": 0.05},{""min"": 92, ""max"": 94, ""confidence"": 0.04}]",,18,female,1,2,10
le_spd_18_female_10,85.0,0.37,"[{""min"": 80,""max"": 90,""confidence"": 0.37},{""min"": 90,""max"": 100,""confidence"": 0.28},{""min"": 70,""max"": 80,""confidence"": 0.2},{""min"": 100,""max"": 110,""confidence"": 0.08},{""min"": 60,""max"": 70,""confidence"": 0.04},{""min"": 110,""max"": 120,""confidence"": 0.01},{""min"": 50,""max"": 60,""confidence"": 0.005},{""min"": 40,""max"": 50,""confidence"": 0.003},{""min"": 30,""max"": 40,""confidence"": 0.002},{""min"": 20,""max"": 30,""confidence"": 0.001}]",,18,female,5,10,10
le_spd_18_female_20,90.0,0.58,"[{""min"":80,""max"":100,""confidence"":0.58},{""min"":60,""max"":80,""confidence"":0.27},{""min"":100,""max"":120,""confidence"":0.1},{""min"":40,""max"":60,""confidence"":0.03},{""min"":120,""max"":140,""confidence"":0.02}]",,18,female,10,20,5
le_spd_18_female_40,100.0,0.55,"[{""min"": 80,""max"": 120,""confidence"": 0.55},{""min"": 40,""max"": 80,""confidence"": 0.35},{""min"": 120,""max"": 160,""confidence"": 0.1}]",,18,female,20,40,3
le_spd_19_female_2,85.0,0.14,"[{""min"": 84,""max"": 86,""confidence"": 0.14},{""min"": 82,""max"": 84,""confidence"": 0.13},{""min"": 86,""max"": 88,""confidence"": 0.13},{""min"": 80,""max"": 82,""confidence"": 0.12},{""min"": 88,""max"": 90,""confidence"": 0.11},{""min"": 78,""max"": 80,""confidence"": 0.09},{""min"": 90,""max"": 92,""confidence"": 0.08},{""min"": 76,""max"": 78,""confidence"": 0.07},{""min"": 92,""max"": 94,""confidence"": 0.06},{""min"": 74,""max"": 76,""confidence"": 0.05}]",,19,female,1,2,10
le_spd_19_female_10,85.0,0.34,"[{""min"": 80,""max"": 90,""confidence"": 0.34},{""min"": 90,""max"": 100,""confidence"": 0.22},{""min"": 70,""max"": 80,""confidence"": 0.2},{""min"": 60,""max"": 70,""confidence"": 0.08},{""min"": 100,""max"": 110,""confidence"": 0.06},{""min"": 50,""max"": 60,""confidence"": 0.03},{""min"": 110,""max"": 120,""confidence"": 0.02},{""min"": 40,""max"": 50,""confidence"": 0.015},{""min"": 30,""max"": 40,""confidence"": 0.01},{""min"": 20,""max"": 30,""confidence"": 0.005}]",,19,female,5,10,10
le_spd_19_female_20,90.0,0.34,"[{""min"":80,""max"":100,""confidence"":0.34},{""min"":60,""max"":80,""confidence"":0.27},{""min"":100,""max"":120,""confidence"":0.18},{""min"":40,""max"":60,""confidence"":0.12},{""min"":20,""max"":40,""confidence"":0.09}]",,19,female,10,20,5
le_spd_19_female_40,100.0,0.62,"[{""min"":80,""max"":120,""confidence"":0.62},{""min"":40,""max"":80,""confidence"":0.32},{""min"":0,""max"":40,""confidence"":0.06}]",,19,female,20,40,3
le_spd_20_female_2,83.0,0.145,"[{""min"": 82,""max"": 84,""confidence"": 0.145},{""min"": 84,""max"": 86,""confidence"": 0.14},{""min"": 80,""max"": 82,""confidence"": 0.13},{""min"": 86,""max"": 88,""confidence"": 0.125},{""min"": 78,""max"": 80,""confidence"": 0.11},{""min"": 88,""max"": 90,""confidence"": 0.1},{""min"": 76,""max"": 78,""confidence"": 0.08},{""min"": 90,""max"": 92,""confidence"": 0.07},{""min"": 74,""max"": 76,""confidence"": 0.055},{""min"": 92,""max"": 94,""confidence"": 0.045}]",,20,female,1,2,10
le_spd_20_female_10,85.0,0.34,"[{""min"":80,""max"":90,""confidence"":0.34},{""min"":90,""max"":100,""confidence"":0.22},{""min"":70,""max"":80,""confidence"":0.2},{""min"":100,""max"":110,""confidence"":0.1},{""min"":60,""max"":70,""confidence"":0.08},{""min"":110,""max"":120,""confidence"":0.03},{""min"":50,""max"":60,""confidence"":0.015},{""min"":40,""max"":50,""confidence"":0.005},{""min"":30,""max"":40,""confidence"":0.003},{""min"":20,""max"":30,""confidence"":0.002}]",,20,female,5,10,10
le_spd_20_female_20,90.0,0.46,"[{""min"":80,""max"":100,""confidence"":0.46},{""min"":60,""max"":80,""confidence"":0.31},{""min"":100,""max"":120,""confidence"":0.16},{""min"":40,""max"":60,""confidence"":0.05},{""min"":20,""max"":40,""confidence"":0.02}]",,20,female,10,20,5
le_spd_20_female_40,100.0,0.68,"[{""min"": 80,""max"": 120,""confidence"": 0.68},{""min"": 40,""max"": 80,""confidence"": 0.28},{""min"": 120,""max"": 160,""confidence"": 0.04}]",,20,female,20,40,3
le_spd_21_female_2,87.0,0.19,"[{""min"": 86,""max"": 88,""confidence"": 0.19},{""min"": 84,""max"": 86,""confidence"": 0.17},{""min"": 88,""max"": 90,""confidence"": 0.16},{""min"": 82,""max"": 84,""confidence"": 0.13},{""min"": 90,""max"": 92,""confidence"": 0.1},{""min"": 80,""max"": 82,""confidence"": 0.08},{""min"": 92,""max"": 94,""confidence"": 0.06},{""min"": 78,""max"": 80,""confidence"": 0.04},{""min"": 94,""max"": 96,""confidence"": 0.03},{""min"": 76,""max"": 78,""confidence"": 0.02}]",,21,female,1,2,10
le_spd_21_female_10,85.0,0.38,"[{""min"": 80,""max"": 90,""confidence"": 0.38},{""min"": 90,""max"": 100,""confidence"": 0.25},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.11},{""min"": 60,""max"": 70,""confidence"": 0.05},{""min"": 110,""max"": 120,""confidence"": 0.015},{""min"": 50,""max"": 60,""confidence"": 0.008},{""min"": 120,""max"": 130,""confidence"": 0.003},{""min"": 40,""max"": 50,""confidence"": 0.0015},{""min"": 130,""max"": 140,""confidence"": 0.0005}]",,21,female,5,10,10
le_spd_21_female_20,90.0,0.48,"[{""min"":80,""max"":100,""confidence"":0.48},{""min"":100,""max"":120,""confidence"":0.22},{""min"":60,""max"":80,""confidence"":0.2},{""min"":40,""max"":60,""confidence"":0.06},{""min"":120,""max"":140,""confidence"":0.04}]",,21,female,10,20,5
le_spd_21_female_40,100.0,0.72,"[{""min"": 80,""max"": 120,""confidence"": 0.72},{""min"": 40,""max"": 80,""confidence"": 0.23},{""min"": 120,""max"": 160,""confidence"": 0.05}]",,21,female,20,40,3
le_spd_22_female_2,85.0,0.17,"[{""min"": 84, ""max"": 86, ""confidence"": 0.17},{""min"": 86, ""max"": 88, ""confidence"": 0.16},{""min"": 82, ""max"": 84, ""confidence"": 0.14},{""min"": 88, ""max"": 90, ""confidence"": 0.13},{""min"": 80, ""max"": 82, ""confidence"": 0.1},{""min"": 90, ""max"": 92, ""confidence"": 0.08},{""min"": 78, ""max"": 80, ""confidence"": 0.07},{""min"": 92, ""max"": 94, ""confidence"": 0.05},{""min"": 76, ""max"": 78, ""confidence"": 0.04},{""min"": 94, ""max"": 96, ""confidence"": 0.03}]",,22,female,1,2,10
le_spd_22_female_10,85.0,0.34,"[{""min"": 80,""max"": 90,""confidence"": 0.34},{""min"": 90,""max"": 100,""confidence"": 0.28},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.1},{""min"": 60,""max"": 70,""confidence"": 0.06},{""min"": 50,""max"": 60,""confidence"": 0.015},{""min"": 40,""max"": 50,""confidence"": 0.006},{""min"": 110,""max"": 120,""confidence"": 0.004},{""min"": 30,""max"": 40,""confidence"": 0.0015},{""min"": 120,""max"": 130,""confidence"": 0.0005}]",,22,female,5,10,10
le_spd_22_female_20,90.0,0.42,"[{""min"": 80,""max"": 100,""confidence"": 0.42},{""min"": 60,""max"": 80,""confidence"": 0.34},{""min"": 100,""max"": 120,""confidence"": 0.12},{""min"": 40,""max"": 60,""confidence"": 0.08},{""min"": 20,""max"": 40,""confidence"": 0.04}]",,22,female,10,20,5
le_spd_22_female_40,100.0,0.62,"[{""min"": 80,""max"": 120,""confidence"": 0.62},{""min"": 40,""max"": 80,""confidence"": 0.33},{""min"": 0,""max"": 40,""confidence"": 0.05}]",,22,female,20,40,3
le_spd_23_female_2,83.0,0.17,"[{""min"": 82,""max"": 84,""confidence"": 0.17},{""min"": 84,""max"": 86,""confidence"": 0.16},{""min"": 80,""max"": 82,""confidence"": 0.13},{""min"": 86,""max"": 88,""confidence"": 0.12},{""min"": 88,""max"": 90,""confidence"": 0.1},{""min"": 78,""max"": 80,""confidence"": 0.09},{""min"": 90,""max"": 92,""confidence"": 0.08},{""min"": 76,""max"": 78,""confidence"": 0.06},{""min"": 92,""max"": 94,""confidence"": 0.05},{""min"": 74,""max"": 76,""confidence"": 0.04}]",,23,female,1,2,10
le_spd_23_female_10,85.0,0.32,"[{""min"":80,""max"":90,""confidence"":0.32},{""min"":90,""max"":100,""confidence"":0.22},{""min"":70,""max"":80,""confidence"":0.2},{""min"":100,""max"":110,""confidence"":0.12},{""min"":60,""max"":70,""confidence"":0.08},{""min"":110,""max"":120,""confidence"":0.03},{""min"":50,""max"":60,""confidence"":0.015},{""min"":40,""max"":50,""confidence"":0.009},{""min"":30,""max"":40,""confidence"":0.004},{""min"":23,""max"":30,""confidence"":0.001}]}",,23,female,5,10,10
le_spd_23_female_20,90.0,0.58,"[{""min"": 80, ""max"": 100, ""confidence"": 0.58},{""min"": 60, ""max"": 80, ""confidence"": 0.29},{""min"": 100, ""max"": 120, ""confidence"": 0.08},{""min"": 40, ""max"": 60, ""confidence"": 0.03},{""min"": 120, ""max"": 140, ""confidence"": 0.02}]",,23,female,10,20,5
le_spd_23_female_40,100.0,0.62,"[{""min"": 80,""max"": 120,""confidence"": 0.62},{""min"": 40,""max"": 80,""confidence"": 0.34},{""min"": 0,""max"": 40,""confidence"": 0.04}]",,23,female,20,40,3
le_spd_24_female_2,85.0,0.155,"[{""min"": 84,""max"": 86,""confidence"": 0.155},{""min"": 86,""max"": 88,""confidence"": 0.145},{""min"": 82,""max"": 84,""confidence"": 0.13},{""min"": 88,""max"": 90,""confidence"": 0.12},{""min"": 80,""max"": 82,""confidence"": 0.1},{""min"": 90,""max"": 92,""confidence"": 0.085},{""min"": 78,""max"": 80,""confidence"": 0.075},{""min"": 92,""max"": 94,""confidence"": 0.06},{""min"": 76,""max"": 78,""confidence"": 0.045},{""min"": 94,""max"": 96,""confidence"": 0.035}]",,24,female,1,2,10
le_spd_24_female_10,85.0,0.34,"[{""min"":80,""max"":90,""confidence"":0.34},{""min"":90,""max"":100,""confidence"":0.23},{""min"":70,""max"":80,""confidence"":0.2},{""min"":100,""max"":110,""confidence"":0.1},{""min"":60,""max"":70,""confidence"":0.08},{""min"":50,""max"":60,""confidence"":0.025},{""min"":110,""max"":120,""confidence"":0.01},{""min"":40,""max"":50,""confidence"":0.005},{""min"":30,""max"":40,""confidence"":0.003},{""min"":120,""max"":130,""confidence"":0.002}]",,24,female,5,10,10
le_spd_24_female_20,90.0,0.45,"[{""min"":80,""max"":100,""confidence"":0.45},{""min"":60,""max"":80,""confidence"":0.3},{""min"":100,""max"":120,""confidence"":0.15},{""min"":40,""max"":60,""confidence"":0.07},{""min"":20,""max"":40,""confidence"":0.03}]",,24,female,10,20,5
le_spd_24_female_40,100.0,0.78,"[{""min"": 80,""max"": 120,""confidence"": 0.78},{""min"": 40,""max"": 80,""confidence"": 0.19},{""min"": 120,""max"": 160,""confidence"": 0.03}]",,24,female,20,40,3
le_spd_25_female_2,86.0,0.16,"[{""min"": 85,""max"": 87,""confidence"": 0.16},{""min"": 87,""max"": 89,""confidence"": 0.15},{""min"": 83,""max"": 85,""confidence"": 0.14},{""min"": 89,""max"": 91,""confidence"": 0.12},{""min"": 81,""max"": 83,""confidence"": 0.11},{""min"": 91,""max"": 93,""confidence"": 0.09},{""min"": 79,""max"": 81,""confidence"": 0.08},{""min"": 93,""max"": 95,""confidence"": 0.06},{""min"": 77,""max"": 79,""confidence"": 0.05},{""min"": 95,""max"": 97,""confidence"": 0.04}]",,25,female,1,2,10
le_spd_25_female_10,85.0,0.39,"[{""min"": 80, ""max"": 90, ""confidence"": 0.39},{""min"": 90, ""max"": 100, ""confidence"": 0.28},{""min"": 70, ""max"": 80, ""confidence"": 0.19},{""min"": 100, ""max"": 110, ""confidence"": 0.08},{""min"": 60, ""max"": 70, ""confidence"": 0.03},{""min"": 50, ""max"": 60, ""confidence"": 0.01},{""min"": 110, ""max"": 120, ""confidence"": 0.008},{""min"": 40, ""max"": 50, ""confidence"": 0.004},{""min"": 30, ""max"": 40, ""confidence"": 0.002},{""min"": 20, ""max"": 30, ""confidence"": 0.001}]",,25,female,5,10,10
le_spd_25_female_20,80.0,0.48,"[{""min"":70,""max"":90,""confidence"":0.48},{""min"":90,""max"":110,""confidence"":0.27},{""min"":50,""max"":70,""confidence"":0.18},{""min"":30,""max"":50,""confidence"":0.05},{""min"":110,""max"":130,""confidence"":0.02}]",,25,female,10,20,5
le_spd_25_female_40,90.0,0.72,"[{""min"": 70, ""max"": 110, ""confidence"": 0.72},{""min"": 30, ""max"": 70, ""confidence"": 0.22},{""min"": 110, ""max"": 150, ""confidence"": 0.06}]",,25,female,20,40,3
le_spd_26_female_2,81.0,0.13,"[{""min"": 80,""max"": 82,""confidence"": 0.13},{""min"": 82,""max"": 84,""confidence"": 0.12},{""min"": 84,""max"": 86,""confidence"": 0.12},{""min"": 86,""max"": 88,""confidence"": 0.11},{""min"": 78,""max"": 80,""confidence"": 0.1},{""min"": 88,""max"": 90,""confidence"": 0.1},{""min"": 90,""max"": 92,""confidence"": 0.09},{""min"": 76,""max"": 78,""confidence"": 0.08},{""min"": 92,""max"": 94,""confidence"": 0.07},{""min"": 74,""max"": 76,""confidence"": 0.06}]",,26,female,1,2,10
le_spd_26_female_10,85.0,0.34,"[{""min"":80,""max"":90,""confidence"":0.34},{""min"":90,""max"":100,""confidence"":0.29},{""min"":70,""max"":80,""confidence"":0.19},{""min"":100,""max"":110,""confidence"":0.09},{""min"":60,""max"":70,""confidence"":0.05},{""min"":110,""max"":120,""confidence"":0.015},{""min"":50,""max"":60,""confidence"":0.012},{""min"":40,""max"":50,""confidence"":0.008},{""min"":120,""max"":130,""confidence"":0.003},{""min"":30,""max"":40,""confidence"":0.003}]",,26,female,5,10,10
le_spd_26_female_20,90.0,0.56,"[{""min"": 80,""max"": 100,""confidence"": 0.56},{""min"": 60,""max"": 80,""confidence"": 0.26},{""min"": 100,""max"": 120,""confidence"": 0.12},{""min"": 40,""max"": 60,""confidence"": 0.04},{""min"": 20,""max"": 40,""confidence"": 0.02}]",,26,female,10,20,5
le_spd_26_female_40,100.0,0.78,"[{""min"": 80,""max"": 120,""confidence"": 0.78},{""min"": 40,""max"": 80,""confidence"": 0.18},{""min"": 120,""max"": 160,""confidence"": 0.04}]",,26,female,20,40,3
le_spd_27_female_2,83.0,0.16,"[{""min"": 82,""max"": 84,""confidence"": 0.16},{""min"": 84,""max"": 86,""confidence"": 0.15},{""min"": 80,""max"": 82,""confidence"": 0.13},{""min"": 86,""max"": 88,""confidence"": 0.12},{""min"": 88,""max"": 90,""confidence"": 0.1},{""min"": 78,""max"": 80,""confidence"": 0.09},{""min"": 90,""max"": 92,""confidence"": 0.08},{""min"": 76,""max"": 78,""confidence"": 0.07},{""min"": 92,""max"": 94,""confidence"": 0.06},{""min"": 74,""max"": 76,""confidence"": 0.04}]",,27,female,1,2,10
le_spd_27_female_10,85.0,0.42,"[{""min"": 80,""max"": 90,""confidence"": 0.42},{""min"": 90,""max"": 100,""confidence"": 0.27},{""min"": 70,""max"": 80,""confidence"": 0.16},{""min"": 100,""max"": 110,""confidence"": 0.08},{""min"": 60,""max"": 70,""confidence"": 0.04},{""min"": 110,""max"": 120,""confidence"": 0.015},{""min"": 50,""max"": 60,""confidence"": 0.005},{""min"": 40,""max"": 50,""confidence"": 0.003},{""min"": 30,""max"": 40,""confidence"": 0.0015},{""min"": 20,""max"": 30,""confidence"": 0.0005}]",,27,female,5,10,10
le_spd_27_female_20,90.0,0.58,"[{""min"": 80,""max"": 100,""confidence"": 0.58},{""min"": 60,""max"": 80,""confidence"": 0.28},{""min"": 100,""max"": 120,""confidence"": 0.1},{""min"": 40,""max"": 60,""confidence"": 0.025},{""min"": 120,""max"": 140,""confidence"": 0.005}]",,27,female,10,20,5
le_spd_27_female_40,90.0,0.72,"[{""min"":70,""max"":110,""confidence"":0.72},{""min"":30,""max"":70,""confidence"":0.22},{""min"":110,""max"":150,""confidence"":0.06}]",,27,female,20,40,3
le_spd_28_female_2,85.0,0.17,"[{""min"": 84,""max"": 86,""confidence"": 0.17},{""min"": 86,""max"": 88,""confidence"": 0.15},{""min"": 82,""max"": 84,""confidence"": 0.14},{""min"": 88,""max"": 90,""confidence"": 0.12},{""min"": 80,""max"": 82,""confidence"": 0.11},{""min"": 90,""max"": 92,""confidence"": 0.09},{""min"": 78,""max"": 80,""confidence"": 0.08},{""min"": 92,""max"": 94,""confidence"": 0.06},{""min"": 76,""max"": 78,""confidence"": 0.05},{""min"": 94,""max"": 96,""confidence"": 0.03}]",,28,female,1,2,10
le_spd_28_female_10,85.0,0.34,"[{""min"": 80,""max"": 90,""confidence"": 0.34},{""min"": 90,""max"": 100,""confidence"": 0.24},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.09},{""min"": 60,""max"": 70,""confidence"": 0.07},{""min"": 110,""max"": 120,""confidence"": 0.03},{""min"": 50,""max"": 60,""confidence"": 0.02},{""min"": 120,""max"": 130,""confidence"": 0.01},{""min"": 40,""max"": 50,""confidence"": 0.01},{""min"": 30,""max"": 40,""confidence"": 0.01}]",,28,female,5,10,10
le_spd_28_female_20,90.0,0.62,"[{""min"": 80,""max"": 100,""confidence"": 0.62},{""min"": 60,""max"": 80,""confidence"": 0.26},{""min"": 100,""max"": 120,""confidence"": 0.08},{""min"": 40,""max"": 60,""confidence"": 0.03},{""min"": 20,""max"": 40,""confidence"": 0.01}]",,28,female,10,20,5
le_spd_28_female_40,100.0,0.74,"[{""min"": 80,""max"": 120,""confidence"": 0.74},{""min"": 40,""max"": 80,""confidence"": 0.24},{""min"": 120,""max"": 160,""confidence"": 0.02}]",,28,female,20,40,3
le_spd_29_female_2,82.0,0.14,"[{""min"":81,""max"":83,""confidence"":0.14},{""min"":79,""max"":81,""confidence"":0.13},{""min"":83,""max"":85,""confidence"":0.12},{""min"":77,""max"":79,""confidence"":0.11},{""min"":85,""max"":87,""confidence"":0.1},{""min"":75,""max"":77,""confidence"":0.09},{""min"":87,""max"":89,""confidence"":0.08},{""min"":73,""max"":75,""confidence"":0.07},{""min"":89,""max"":91,""confidence"":0.06},{""min"":71,""max"":73,""confidence"":0.05}]",,29,female,1,2,10
le_spd_29_female_10,85.0,0.46,"[{""min"":80,""max"":90,""confidence"":0.46},{""min"":90,""max"":100,""confidence"":0.23},{""min"":70,""max"":80,""confidence"":0.18},{""min"":100,""max"":110,""confidence"":0.07},{""min"":60,""max"":70,""confidence"":0.03},{""min"":50,""max"":60,""confidence"":0.015},{""min"":110,""max"":120,""confidence"":0.01},{""min"":40,""max"":50,""confidence"":0.007},{""min"":30,""max"":40,""confidence"":0.004},{""min"":120,""max"":130,""confidence"":0.003}]",,29,female,5,10,10
le_spd_29_female_20,90.0,0.66,"[{""min"": 80,""max"": 100,""confidence"": 0.66},{""min"": 60,""max"": 80,""confidence"": 0.22},{""min"": 100,""max"": 120,""confidence"": 0.09},{""min"": 40,""max"": 60,""confidence"": 0.02},{""min"": 120,""max"": 140,""confidence"": 0.01}]",,29,female,10,20,5
le_spd_29_female_40,90.0,0.78,"[{""min"":70,""max"":110,""confidence"":0.78},{""min"":110,""max"":150,""confidence"":0.12},{""min"":30,""max"":70,""confidence"":0.1}]",,29,female,20,40,3
le_spd_30_female_2,85.0,0.17,"[{""min"": 84, ""max"": 86, ""confidence"": 0.17},{""min"": 86, ""max"": 88, ""confidence"": 0.16},{""min"": 82, ""max"": 84, ""confidence"": 0.14},{""min"": 88, ""max"": 90, ""confidence"": 0.13},{""min"": 80, ""max"": 82, ""confidence"": 0.1},{""min"": 90, ""max"": 92, ""confidence"": 0.09},{""min"": 78, ""max"": 80, ""confidence"": 0.07},{""min"": 92, ""max"": 94, ""confidence"": 0.06},{""min"": 76, ""max"": 78, ""confidence"": 0.04},{""min"": 94, ""max"": 96, ""confidence"": 0.03}]",,30,female,1,2,10
le_spd_30_female_10,85.0,0.34,"[{""min"":80,""max"":90,""confidence"":0.34},{""min"":90,""max"":100,""confidence"":0.24},{""min"":70,""max"":80,""confidence"":0.22},{""min"":100,""max"":110,""confidence"":0.09},{""min"":60,""max"":70,""confidence"":0.07},{""min"":50,""max"":60,""confidence"":0.02},{""min"":110,""max"":120,""confidence"":0.015},{""min"":40,""max"":50,""confidence"":0.007},{""min"":30,""max"":40,""confidence"":0.003},{""min"":120,""max"":130,""confidence"":0.001}]}",,30,female,5,10,10
le_spd_30_female_20,90.0,0.62,"[{""min"": 80,""max"": 100,""confidence"": 0.62},{""min"": 60,""max"": 80,""confidence"": 0.2},{""min"": 100,""max"": 120,""confidence"": 0.1},{""min"": 40,""max"": 60,""confidence"": 0.06},{""min"": 20,""max"": 40,""confidence"": 0.02}]",,30,female,10,20,5
le_spd_30_female_40,100.0,0.7,"[{""min"":80,""max"":120,""confidence"":0.7},{""min"":40,""max"":80,""confidence"":0.28},{""min"":120,""max"":160,""confidence"":0.02}]",,30,female,20,40,3
