question_id,Answer,Confidence,raw,error,tok_in,tok_out,min_age,sex,radius,bin_width,top_n
le_spd_13_female_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.23},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 40, ""max"": 50, ""confidence"": 0.02},
  {""min"": 30, ""max"": 40, ""confidence"": 0.01},
  {""min"": 20, ""max"": 30, ""confidence"": 0.005},
  {""min"": 110, ""max"": 120, ""confidence"": 0.002}
]
```",,137,231,13,female,5,10,10
le_spd_13_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 70, ""max"": 90, ""confidence"": 0.28},
  {""min"": 60, ""max"": 80, ""confidence"": 0.18},
  {""min"": 90, ""max"": 110, ""confidence"": 0.14},
  {""min"": 50, ""max"": 70, ""confidence"": 0.05}
]
```",,137,121,13,female,10,20,5
le_spd_13_female_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 80, ""max"": 120, ""confidence"": 0.35},
  {""min"": 75, ""max"": 115, ""confidence"": 0.20}
]
```",,137,77,13,female,20,40,3
le_spd_14_female_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 76, ""max"": 78, ""confidence"": 0.11},
  {""min"": 80, ""max"": 82, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.09},
  {""min"": 82, ""max"": 84, ""confidence"": 0.08},
  {""min"": 72, ""max"": 74, ""confidence"": 0.07},
  {""min"": 84, ""max"": 86, ""confidence"": 0.07},
  {""min"": 70, ""max"": 72, ""confidence"": 0.06},
  {""min"": 86, ""max"": 88, ""confidence"": 0.05},
  {""min"": 88, ""max"": 90, ""confidence"": 0.04}
]
```",,137,231,14,female,1,2,10
le_spd_14_female_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.23},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 40, ""max"": 50, ""confidence"": 0.02},
  {""min"": 30, ""max"": 40, ""confidence"": 0.01},
  {""min"": 110, ""max"": 120, ""confidence"": 0.005},
  {""min"": 20, ""max"": 30, ""confidence"": 0.005}
]
```",,137,231,14,female,5,10,10
le_spd_14_female_20,80.0,0.45,"```json
[
  {""min"": 70, ""max"": 90, ""confidence"": 0.45},
  {""min"": 80, ""max"": 100, ""confidence"": 0.25},
  {""min"": 60, ""max"": 80, ""confidence"": 0.18},
  {""min"": 50, ""max"": 70, ""confidence"": 0.08},
  {""min"": 90, ""max"": 110, ""confidence"": 0.04}
]
```",,137,121,14,female,10,20,5
le_spd_14_female_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 75, ""max"": 115, ""confidence"": 0.35},
  {""min"": 80, ""max"": 120, ""confidence"": 0.20}
]
```",,137,77,14,female,20,40,3
le_spd_15_female_2,81.0,0.12,"```json
[
  {""min"": 80, ""max"": 82, ""confidence"": 0.12},
  {""min"": 78, ""max"": 80, ""confidence"": 0.11},
  {""min"": 82, ""max"": 84, ""confidence"": 0.10},
  {""min"": 76, ""max"": 78, ""confidence"": 0.09},
  {""min"": 84, ""max"": 86, ""confidence"": 0.08},
  {""min"": 74, ""max"": 76, ""confidence"": 0.07},
  {""min"": 86, ""max"": 88, ""confidence"": 0.07},
  {""min"": 72, ""max"": 74, ""confidence"": 0.06},
  {""min"": 88, ""max"": 90, ""confidence"": 0.06},
  {""min"": 70, ""max"": 72, ""confidence"": 0.05}
]
```",,137,231,15,female,1,2,10
le_spd_15_female_10,85.0,0.35,"```json
[
  {""min"": 80, ""max"": 90, ""confidence"": 0.35},
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 90, ""max"": 100, ""confidence"": 0.20},
  {""min"": 60, ""max"": 70, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 50, ""max"": 60, ""confidence"": 0.03},
  {""min"": 40, ""max"": 50, ""confidence"": 0.01},
  {""min"": 30, ""max"": 40, ""confidence"": 0.005},
  {""min"": 110, ""max"": 120, ""confidence"": 0.003},
  {""min"": 20, ""max"": 30, ""confidence"": 0.002}
]
```",,137,231,15,female,5,10,10
le_spd_15_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 60, ""max"": 80, ""confidence"": 0.28},
  {""min"": 100, ""max"": 120, ""confidence"": 0.18},
  {""min"": 40, ""max"": 60, ""confidence"": 0.14},
  {""min"": 20, ""max"": 40, ""confidence"": 0.05}
]
```",,137,121,15,female,10,20,5
le_spd_15_female_40,95.0,0.45,"```json
[
  {""min"": 75, ""max"": 115, ""confidence"": 0.45},
  {""min"": 80, ""max"": 120, ""confidence"": 0.35},
  {""min"": 70, ""max"": 110, ""confidence"": 0.20}
]
```",,137,77,15,female,20,40,3
le_spd_16_female_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 80, ""max"": 82, ""confidence"": 0.11},
  {""min"": 76, ""max"": 78, ""confidence"": 0.10},
  {""min"": 82, ""max"": 84, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.09},
  {""min"": 84, ""max"": 86, ""confidence"": 0.09},
  {""min"": 72, ""max"": 74, ""confidence"": 0.08},
  {""min"": 86, ""max"": 88, ""confidence"": 0.08},
  {""min"": 70, ""max"": 72, ""confidence"": 0.07},
  {""min"": 88, ""max"": 90, ""confidence"": 0.07}
]
```",,137,231,16,female,1,2,10
le_spd_16_female_10,85.0,0.35,"```json
[
  {""min"": 80, ""max"": 90, ""confidence"": 0.35},
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 90, ""max"": 100, ""confidence"": 0.18},
  {""min"": 60, ""max"": 70, ""confidence"": 0.12},
  {""min"": 100, ""max"": 110, ""confidence"": 0.06},
  {""min"": 50, ""max"": 60, ""confidence"": 0.02},
  {""min"": 40, ""max"": 50, ""confidence"": 0.01},
  {""min"": 110, ""max"": 120, ""confidence"": 0.005},
  {""min"": 30, ""max"": 40, ""confidence"": 0.003},
  {""min"": 20, ""max"": 30, ""confidence"": 0.002}
]
```",,137,231,16,female,5,10,10
le_spd_16_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 60, ""max"": 80, ""confidence"": 0.28},
  {""min"": 100, ""max"": 120, ""confidence"": 0.18},
  {""min"": 40, ""max"": 60, ""confidence"": 0.14},
  {""min"": 20, ""max"": 40, ""confidence"": 0.05}
]
```",,137,121,16,female,10,20,5
le_spd_16_female_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 80, ""max"": 120, ""confidence"": 0.35},
  {""min"": 60, ""max"": 100, ""confidence"": 0.20}
]
```",,137,77,16,female,20,40,3
le_spd_17_female_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 80, ""max"": 82, ""confidence"": 0.11},
  {""min"": 76, ""max"": 78, ""confidence"": 0.10},
  {""min"": 82, ""max"": 84, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.09},
  {""min"": 84, ""max"": 86, ""confidence"": 0.09},
  {""min"": 72, ""max"": 74, ""confidence"": 0.08},
  {""min"": 86, ""max"": 88, ""confidence"": 0.08},
  {""min"": 70, ""max"": 72, ""confidence"": 0.06},
  {""min"": 88, ""max"": 90, ""confidence"": 0.07}
]
```",,137,231,17,female,1,2,10
le_spd_17_female_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.22},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 40, ""max"": 50, ""confidence"": 0.03},
  {""min"": 110, ""max"": 120, ""confidence"": 0.01},
  {""min"": 30, ""max"": 40, ""confidence"": 0.005},
  {""min"": 20, ""max"": 30, ""confidence"": 0.005}
]
```",,137,231,17,female,5,10,10
le_spd_17_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 70, ""max"": 90, ""confidence"": 0.28},
  {""min"": 60, ""max"": 80, ""confidence"": 0.18},
  {""min"": 90, ""max"": 110, ""confidence"": 0.14},
  {""min"": 50, ""max"": 70, ""confidence"": 0.05}
]
```",,137,121,17,female,10,20,5
le_spd_17_female_40,98.0,0.45,"```json
[
  {""min"": 78, ""max"": 118, ""confidence"": 0.45},
  {""min"": 70, ""max"": 110, ""confidence"": 0.35},
  {""min"": 86, ""max"": 126, ""confidence"": 0.20}
]
```",,137,77,17,female,20,40,3
le_spd_18_female_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 80, ""max"": 82, ""confidence"": 0.11},
  {""min"": 76, ""max"": 78, ""confidence"": 0.10},
  {""min"": 82, ""max"": 84, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.09},
  {""min"": 84, ""max"": 86, ""confidence"": 0.09},
  {""min"": 72, ""max"": 74, ""confidence"": 0.08},
  {""min"": 86, ""max"": 88, ""confidence"": 0.08},
  {""min"": 70, ""max"": 72, ""confidence"": 0.06},
  {""min"": 88, ""max"": 90, ""confidence"": 0.07}
]
```",,137,231,18,female,1,2,10
le_spd_18_female_10,85.0,0.35,"```json
[
  {""min"": 80, ""max"": 90, ""confidence"": 0.35},
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 90, ""max"": 100, ""confidence"": 0.18},
  {""min"": 60, ""max"": 70, ""confidence"": 0.12},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 50, ""max"": 60, ""confidence"": 0.03},
  {""min"": 40, ""max"": 50, ""confidence"": 0.01},
  {""min"": 110, ""max"": 120, ""confidence"": 0.005},
  {""min"": 30, ""max"": 40, ""confidence"": 0.003},
  {""min"": 20, ""max"": 30, ""confidence"": 0.002}
]
```",,137,231,18,female,5,10,10
le_spd_18_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 60, ""max"": 80, ""confidence"": 0.30},
  {""min"": 100, ""max"": 120, ""confidence"": 0.20},
  {""min"": 40, ""max"": 60, ""confidence"": 0.12},
  {""min"": 20, ""max"": 40, ""confidence"": 0.03}
]
```",,137,121,18,female,10,20,5
le_spd_18_female_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 80, ""max"": 120, ""confidence"": 0.35},
  {""min"": 60, ""max"": 100, ""confidence"": 0.20}
]
```",,137,77,18,female,20,40,3
le_spd_19_female_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 76, ""max"": 78, ""confidence"": 0.11},
  {""min"": 80, ""max"": 82, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.09},
  {""min"": 82, ""max"": 84, ""confidence"": 0.08},
  {""min"": 72, ""max"": 74, ""confidence"": 0.07},
  {""min"": 84, ""max"": 86, ""confidence"": 0.06},
  {""min"": 70, ""max"": 72, ""confidence"": 0.05},
  {""min"": 86, ""max"": 88, ""confidence"": 0.04},
  {""min"": 88, ""max"": 90, ""confidence"": 0.03}
]
```",,137,231,19,female,1,2,10
le_spd_19_female_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.22},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 40, ""max"": 50, ""confidence"": 0.03},
  {""min"": 110, ""max"": 120, ""confidence"": 0.01},
  {""min"": 30, ""max"": 40, ""confidence"": 0.005},
  {""min"": 20, ""max"": 30, ""confidence"": 0.005}
]
```",,137,231,19,female,5,10,10
le_spd_19_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 70, ""max"": 90, ""confidence"": 0.28},
  {""min"": 60, ""max"": 80, ""confidence"": 0.18},
  {""min"": 90, ""max"": 110, ""confidence"": 0.12},
  {""min"": 50, ""max"": 70, ""confidence"": 0.07}
]
```",,137,121,19,female,10,20,5
le_spd_19_female_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 80, ""max"": 120, ""confidence"": 0.35},
  {""min"": 75, ""max"": 115, ""confidence"": 0.20}
]
```",,137,77,19,female,20,40,3
le_spd_20_female_2,81.0,0.12,"```json
[
  {""min"": 80, ""max"": 82, ""confidence"": 0.12},
  {""min"": 78, ""max"": 80, ""confidence"": 0.11},
  {""min"": 82, ""max"": 84, ""confidence"": 0.10},
  {""min"": 76, ""max"": 78, ""confidence"": 0.09},
  {""min"": 84, ""max"": 86, ""confidence"": 0.08},
  {""min"": 74, ""max"": 76, ""confidence"": 0.07},
  {""min"": 86, ""max"": 88, ""confidence"": 0.07},
  {""min"": 72, ""max"": 74, ""confidence"": 0.06},
  {""min"": 88, ""max"": 90, ""confidence"": 0.06},
  {""min"": 90, ""max"": 92, ""confidence"": 0.05}
]
```",,137,231,20,female,1,2,10
le_spd_20_female_10,85.0,0.35,"```json
[
  {""min"": 80, ""max"": 90, ""confidence"": 0.35},
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 90, ""max"": 100, ""confidence"": 0.20},
  {""min"": 60, ""max"": 70, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 50, ""max"": 60, ""confidence"": 0.03},
  {""min"": 110, ""max"": 120, ""confidence"": 0.01},
  {""min"": 40, ""max"": 50, ""confidence"": 0.005},
  {""min"": 30, ""max"": 40, ""confidence"": 0.002},
  {""min"": 20, ""max"": 30, ""confidence"": 0.001}
]
```",,137,231,20,female,5,10,10
le_spd_20_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 60, ""max"": 80, ""confidence"": 0.30},
  {""min"": 100, ""max"": 120, ""confidence"": 0.20},
  {""min"": 40, ""max"": 60, ""confidence"": 0.12},
  {""min"": 20, ""max"": 40, ""confidence"": 0.03}
]
```",,137,121,20,female,10,20,5
le_spd_20_female_40,90.0,0.65,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.65},
  {""min"": 80, ""max"": 120, ""confidence"": 0.25},
  {""min"": 60, ""max"": 100, ""confidence"": 0.10}
]
```",,137,77,20,female,20,40,3
le_spd_21_female_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 80, ""max"": 82, ""confidence"": 0.11},
  {""min"": 76, ""max"": 78, ""confidence"": 0.10},
  {""min"": 82, ""max"": 84, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.09},
  {""min"": 84, ""max"": 86, ""confidence"": 0.09},
  {""min"": 72, ""max"": 74, ""confidence"": 0.08},
  {""min"": 86, ""max"": 88, ""confidence"": 0.08},
  {""min"": 70, ""max"": 72, ""confidence"": 0.06},
  {""min"": 88, ""max"": 90, ""confidence"": 0.07}
]
```",,137,231,21,female,1,2,10
le_spd_21_female_10,85.0,0.35,"```json
[
  {""min"": 80, ""max"": 90, ""confidence"": 0.35},
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 90, ""max"": 100, ""confidence"": 0.18},
  {""min"": 60, ""max"": 70, ""confidence"": 0.12},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 50, ""max"": 60, ""confidence"": 0.03},
  {""min"": 40, ""max"": 50, ""confidence"": 0.01},
  {""min"": 110, ""max"": 120, ""confidence"": 0.005},
  {""min"": 30, ""max"": 40, ""confidence"": 0.003},
  {""min"": 21, ""max"": 30, ""confidence"": 0.002}
]
```",,137,231,21,female,5,10,10
le_spd_21_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 70, ""max"": 90, ""confidence"": 0.30},
  {""min"": 60, ""max"": 80, ""confidence"": 0.18},
  {""min"": 90, ""max"": 110, ""confidence"": 0.12},
  {""min"": 50, ""max"": 70, ""confidence"": 0.05}
]
```",,137,121,21,female,10,20,5
le_spd_21_female_40,100.0,0.45,"```json
[
  {""min"": 80, ""max"": 120, ""confidence"": 0.45},
  {""min"": 75, ""max"": 115, ""confidence"": 0.35},
  {""min"": 85, ""max"": 125, ""confidence"": 0.20}
]
```",,137,77,21,female,20,40,3
le_spd_22_female_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 80, ""max"": 82, ""confidence"": 0.11},
  {""min"": 76, ""max"": 78, ""confidence"": 0.10},
  {""min"": 82, ""max"": 84, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.09},
  {""min"": 84, ""max"": 86, ""confidence"": 0.09},
  {""min"": 72, ""max"": 74, ""confidence"": 0.08},
  {""min"": 86, ""max"": 88, ""confidence"": 0.08},
  {""min"": 70, ""max"": 72, ""confidence"": 0.06},
  {""min"": 88, ""max"": 90, ""confidence"": 0.07}
]
```",,137,231,22,female,1,2,10
le_spd_22_female_10,85.0,0.35,"```json
[
  {""min"": 80, ""max"": 90, ""confidence"": 0.35},
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 90, ""max"": 100, ""confidence"": 0.20},
  {""min"": 60, ""max"": 70, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 50, ""max"": 60, ""confidence"": 0.03},
  {""min"": 40, ""max"": 50, ""confidence"": 0.01},
  {""min"": 110, ""max"": 120, ""confidence"": 0.005},
  {""min"": 30, ""max"": 40, ""confidence"": 0.002},
  {""min"": 22, ""max"": 32, ""confidence"": 0.002}
]
```",,137,231,22,female,5,10,10
le_spd_22_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 60, ""max"": 80, ""confidence"": 0.30},
  {""min"": 100, ""max"": 120, ""confidence"": 0.20},
  {""min"": 40, ""max"": 60, ""confidence"": 0.10},
  {""min"": 20, ""max"": 40, ""confidence"": 0.05}
]
```",,137,121,22,female,10,20,5
le_spd_22_female_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 80, ""max"": 120, ""confidence"": 0.35},
  {""min"": 75, ""max"": 115, ""confidence"": 0.20}
]
```",,137,77,22,female,20,40,3
le_spd_23_female_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 80, ""max"": 82, ""confidence"": 0.11},
  {""min"": 76, ""max"": 78, ""confidence"": 0.10},
  {""min"": 82, ""max"": 84, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.09},
  {""min"": 84, ""max"": 86, ""confidence"": 0.09},
  {""min"": 72, ""max"": 74, ""confidence"": 0.08},
  {""min"": 86, ""max"": 88, ""confidence"": 0.08},
  {""min"": 70, ""max"": 72, ""confidence"": 0.06},
  {""min"": 88, ""max"": 90, ""confidence"": 0.07}
]
```",,137,231,23,female,1,2,10
le_spd_23_female_10,75.0,0.25,"```json
[
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 80, ""max"": 90, ""confidence"": 0.22},
  {""min"": 60, ""max"": 70, ""confidence"": 0.18},
  {""min"": 90, ""max"": 100, ""confidence"": 0.15},
  {""min"": 50, ""max"": 60, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 40, ""max"": 50, ""confidence"": 0.03},
  {""min"": 110, ""max"": 120, ""confidence"": 0.01},
  {""min"": 30, ""max"": 40, ""confidence"": 0.005},
  {""min"": 23, ""max"": 33, ""confidence"": 0.005}
]
```",,137,231,23,female,5,10,10
le_spd_23_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 60, ""max"": 80, ""confidence"": 0.28},
  {""min"": 100, ""max"": 120, ""confidence"": 0.18},
  {""min"": 40, ""max"": 60, ""confidence"": 0.14},
  {""min"": 23, ""max"": 43, ""confidence"": 0.05}
]
```",,137,121,23,female,10,20,5
le_spd_23_female_40,90.0,0.55,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.55},
  {""min"": 80, ""max"": 120, ""confidence"": 0.30},
  {""min"": 60, ""max"": 100, ""confidence"": 0.15}
]
```",,137,77,23,female,20,40,3
le_spd_24_female_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 80, ""max"": 82, ""confidence"": 0.11},
  {""min"": 76, ""max"": 78, ""confidence"": 0.10},
  {""min"": 82, ""max"": 84, ""confidence"": 0.09},
  {""min"": 74, ""max"": 76, ""confidence"": 0.08},
  {""min"": 84, ""max"": 86, ""confidence"": 0.08},
  {""min"": 72, ""max"": 74, ""confidence"": 0.07},
  {""min"": 86, ""max"": 88, ""confidence"": 0.07},
  {""min"": 70, ""max"": 72, ""confidence"": 0.06},
  {""min"": 88, ""max"": 90, ""confidence"": 0.05}
]
```",,137,231,24,female,1,2,10
le_spd_24_female_10,85.0,0.35,"```json
[
  {""min"": 80, ""max"": 90, ""confidence"": 0.35},
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 90, ""max"": 100, ""confidence"": 0.20},
  {""min"": 60, ""max"": 70, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 50, ""max"": 60, ""confidence"": 0.03},
  {""min"": 110, ""max"": 120, ""confidence"": 0.01},
  {""min"": 40, ""max"": 50, ""confidence"": 0.005},
  {""min"": 24, ""max"": 34, ""confidence"": 0.002},
  {""min"": 34, ""max"": 44, ""confidence"": 0.003}
]
```",,137,231,24,female,5,10,10
le_spd_24_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 60, ""max"": 80, ""confidence"": 0.28},
  {""min"": 100, ""max"": 120, ""confidence"": 0.18},
  {""min"": 40, ""max"": 60, ""confidence"": 0.14},
  {""min"": 120, ""max"": 140, ""confidence"": 0.05}
]
```",,137,121,24,female,10,20,5
le_spd_24_female_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 80, ""max"": 120, ""confidence"": 0.35},
  {""min"": 75, ""max"": 115, ""confidence"": 0.20}
]
```",,137,77,24,female,20,40,3
le_spd_25_female_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 80, ""max"": 82, ""confidence"": 0.11},
  {""min"": 76, ""max"": 78, ""confidence"": 0.10},
  {""min"": 82, ""max"": 84, ""confidence"": 0.10},
  {""min"": 74, ""max"": 76, ""confidence"": 0.09},
  {""min"": 84, ""max"": 86, ""confidence"": 0.09},
  {""min"": 72, ""max"": 74, ""confidence"": 0.08},
  {""min"": 86, ""max"": 88, ""confidence"": 0.08},
  {""min"": 70, ""max"": 72, ""confidence"": 0.06},
  {""min"": 88, ""max"": 90, ""confidence"": 0.07}
]
```",,137,231,25,female,1,2,10
le_spd_25_female_10,85.0,0.35,"```json
[
  {""min"": 80, ""max"": 90, ""confidence"": 0.35},
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 90, ""max"": 100, ""confidence"": 0.18},
  {""min"": 60, ""max"": 70, ""confidence"": 0.12},
  {""min"": 100, ""max"": 110, ""confidence"": 0.06},
  {""min"": 50, ""max"": 60, ""confidence"": 0.02},
  {""min"": 40, ""max"": 50, ""confidence"": 0.01},
  {""min"": 110, ""max"": 120, ""confidence"": 0.005},
  {""min"": 30, ""max"": 40, ""confidence"": 0.003},
  {""min"": 25, ""max"": 35, ""confidence"": 0.002}
]
```",,137,231,25,female,5,10,10
le_spd_25_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 60, ""max"": 80, ""confidence"": 0.28},
  {""min"": 100, ""max"": 120, ""confidence"": 0.18},
  {""min"": 40, ""max"": 60, ""confidence"": 0.14},
  {""min"": 25, ""max"": 45, ""confidence"": 0.05}
]
```",,137,121,25,female,10,20,5
le_spd_25_female_40,100.0,0.45,"```json
[
  {""min"": 80, ""max"": 120, ""confidence"": 0.45},
  {""min"": 70, ""max"": 110, ""confidence"": 0.35},
  {""min"": 90, ""max"": 130, ""confidence"": 0.20}
]
```",,137,77,25,female,20,40,3
le_spd_26_female_2,79.0,0.12,"```json
[
  {""min"": 78, ""max"": 80, ""confidence"": 0.12},
  {""min"": 80, ""max"": 82, ""confidence"": 0.11},
  {""min"": 76, ""max"": 78, ""confidence"": 0.10},
  {""min"": 82, ""max"": 84, ""confidence"": 0.09},
  {""min"": 74, ""max"": 76, ""confidence"": 0.08},
  {""min"": 84, ""max"": 86, ""confidence"": 0.08},
  {""min"": 72, ""max"": 74, ""confidence"": 0.07},
  {""min"": 86, ""max"": 88, ""confidence"": 0.07},
  {""min"": 88, ""max"": 90, ""confidence"": 0.05},
  {""min"": 70, ""max"": 72, ""confidence"": 0.05}
]
```",,137,231,26,female,1,2,10
le_spd_26_female_10,85.0,0.35,"```json
[
  {""min"": 80, ""max"": 90, ""confidence"": 0.35},
  {""min"": 70, ""max"": 80, ""confidence"": 0.25},
  {""min"": 90, ""max"": 100, ""confidence"": 0.20},
  {""min"": 60, ""max"": 70, ""confidence"": 0.10},
  {""min"": 100, ""max"": 110, ""confidence"": 0.05},
  {""min"": 50, ""max"": 60, ""confidence"": 0.03},
  {""min"": 40, ""max"": 50, ""confidence"": 0.01},
  {""min"": 110, ""max"": 120, ""confidence"": 0.005},
  {""min"": 30, ""max"": 40, ""confidence"": 0.002},
  {""min"": 120, ""max"": 130, ""confidence"": 0.001}
]
```",,137,231,26,female,5,10,10
le_spd_26_female_20,90.0,0.35,"```json
[
  {""min"": 80, ""max"": 100, ""confidence"": 0.35},
  {""min"": 70, ""max"": 90, ""confidence"": 0.30},
  {""min"": 60, ""max"": 80, ""confidence"": 0.18},
  {""min"": 90, ""max"": 110, ""confidence"": 0.12},
  {""min"": 50, ""max"": 70, ""confidence"": 0.05}
]
```",,137,121,26,female,10,20,5
le_spd_26_female_40,90.0,0.45,"```json
[
  {""min"": 70, ""max"": 110, ""confidence"": 0.45},
  {""min"": 80, ""max"": 120, ""confidence"": 0.35},
  {""min"": 75, ""max"": 115, ""confidence"": 0.20}
]
```",,137,77,26,female,20,40,3
