question_id,Answer,Confidence,raw,error,tok_in,tok_out,min_age,sex,radius,bin_width,top_n
le_spd_1_female_20,90.0,0.58,"[{""min"": 80,""max"": 100,""confidence"": 0.58},{""min"": 60,""max"": 80,""confidence"": 0.28},{""min"": 100,""max"": 120,""confidence"": 0.08},{""min"": 40,""max"": 60,""confidence"": 0.04},{""min"": 20,""max"": 40,""confidence"": 0.02}]",,123,91,1,female,10,20,5
le_spd_1_female_40,100.0,0.62,"[{""min"":80,""max"":120,""confidence"":0.62},{""min"":40,""max"":80,""confidence"":0.36},{""min"":0,""max"":40,""confidence"":0.02}]",,123,54,1,female,20,40,3
le_spd_2_female_2,85.0,0.16,"[{""min"": 84, ""max"": 86, ""confidence"": 0.16}, {""min"": 86, ""max"": 88, ""confidence"": 0.15}, {""min"": 82, ""max"": 84, ""confidence"": 0.14}, {""min"": 88, ""max"": 90, ""confidence"": 0.12}, {""min"": 80, ""max"": 82, ""confidence"": 0.1}, {""min"": 90, ""max"": 92, ""confidence"": 0.08}, {""min"": 78, ""max"": 80, ""confidence"": 0.07}, {""min"": 92, ""max"": 94, ""confidence"": 0.06}, {""min"": 76, ""max"": 78, ""confidence"": 0.05}, {""min"": 94, ""max"": 96, ""confidence"": 0.03}]",,123,211,2,female,1,2,10
le_spd_2_female_10,85.0,0.34,"[{""min"": 80,""max"": 90,""confidence"": 0.34},{""min"": 90,""max"": 100,""confidence"": 0.23},{""min"": 70,""max"": 80,""confidence"": 0.2},{""min"": 100,""max"": 110,""confidence"": 0.08},{""min"": 60,""max"": 70,""confidence"": 0.07},{""min"": 50,""max"": 60,""confidence"": 0.03},{""min"": 40,""max"": 50,""confidence"": 0.015},{""min"": 30,""max"": 40,""confidence"": 0.007},{""min"": 20,""max"": 30,""confidence"": 0.003},{""min"": 10,""max"": 20,""confidence"": 0.002}]",,123,182,2,female,5,10,10
le_spd_2_female_20,90.0,0.58,"[{""min"":80,""max"":100,""confidence"":0.58},{""min"":60,""max"":80,""confidence"":0.28},{""min"":100,""max"":120,""confidence"":0.09},{""min"":40,""max"":60,""confidence"":0.04},{""min"":20,""max"":40,""confidence"":0.01}]",,123,82,2,female,10,20,5
le_spd_2_female_40,100.0,0.72,"[{""min"": 80,""max"": 120,""confidence"": 0.72},{""min"": 40,""max"": 80,""confidence"": 0.24},{""min"": 0,""max"": 40,""confidence"": 0.04}]",,123,63,2,female,20,40,3
le_spd_3_female_2,85.0,0.14,"[{""min"": 84,""max"": 86,""confidence"": 0.14},{""min"": 86,""max"": 88,""confidence"": 0.13},{""min"": 82,""max"": 84,""confidence"": 0.12},{""min"": 88,""max"": 90,""confidence"": 0.11},{""min"": 80,""max"": 82,""confidence"": 0.1},{""min"": 90,""max"": 92,""confidence"": 0.09},{""min"": 78,""max"": 80,""confidence"": 0.08},{""min"": 92,""max"": 94,""confidence"": 0.07},{""min"": 76,""max"": 78,""confidence"": 0.06},{""min"": 94,""max"": 96,""confidence"": 0.05}]",,123,182,3,female,1,2,10
le_spd_3_female_10,85.0,0.34,"[{""min"": 80,""max"": 90,""confidence"": 0.34},{""min"": 90,""max"": 100,""confidence"": 0.26},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.1},{""min"": 60,""max"": 70,""confidence"": 0.06},{""min"": 110,""max"": 120,""confidence"": 0.03},{""min"": 50,""max"": 60,""confidence"": 0.015},{""min"": 40,""max"": 50,""confidence"": 0.007},{""min"": 30,""max"": 40,""confidence"": 0.004},{""min"": 20,""max"": 30,""confidence"": 0.001}]",,123,182,3,female,5,10,10
le_spd_3_female_20,90.0,0.48,"[{""min"": 80,""max"": 100,""confidence"": 0.48},{""min"": 60,""max"": 80,""confidence"": 0.32},{""min"": 100,""max"": 120,""confidence"": 0.12},{""min"": 40,""max"": 60,""confidence"": 0.06},{""min"": 20,""max"": 40,""confidence"": 0.02}]",,123,97,3,female,10,20,5
le_spd_3_female_40,100.0,0.78,"[{""min"": 80,""max"": 120,""confidence"": 0.78},{""min"": 40,""max"": 80,""confidence"": 0.2},{""min"": 0,""max"": 40,""confidence"": 0.02}]",,123,63,3,female,20,40,3
le_spd_4_female_2,83.0,0.118,"[{""min"": 82, ""max"": 84, ""confidence"": 0.118}, {""min"": 84, ""max"": 86, ""confidence"": 0.114}, {""min"": 80, ""max"": 82, ""confidence"": 0.111}, {""min"": 86, ""max"": 88, ""confidence"": 0.104}, {""min"": 78, ""max"": 80, ""confidence"": 0.097}, {""min"": 88, ""max"": 90, ""confidence"": 0.089}, {""min"": 76, ""max"": 78, ""confidence"": 0.078}, {""min"": 90, ""max"": 92, ""confidence"": 0.072}, {""min"": 74, ""max"": 76, ""confidence"": 0.061}, {""min"": 92, ""max"": 94, ""confidence"": 0.054}]",,123,211,4,female,1,2,10
le_spd_4_female_10,85.0,0.34,"[{""min"": 80,""max"": 90,""confidence"": 0.34},{""min"": 90,""max"": 100,""confidence"": 0.28},{""min"": 70,""max"": 80,""confidence"": 0.2},{""min"": 100,""max"": 110,""confidence"": 0.1},{""min"": 60,""max"": 70,""confidence"": 0.045},{""min"": 50,""max"": 60,""confidence"": 0.015},{""min"": 110,""max"": 120,""confidence"": 0.008},{""min"": 40,""max"": 50,""confidence"": 0.006},{""min"": 30,""max"": 40,""confidence"": 0.002},{""min"": 20,""max"": 30,""confidence"": 0.001}]",,123,182,4,female,5,10,10
le_spd_4_female_20,90.0,0.52,"[{""min"": 80,""max"": 100,""confidence"": 0.52},{""min"": 60,""max"": 80,""confidence"": 0.28},{""min"": 100,""max"": 120,""confidence"": 0.14},{""min"": 40,""max"": 60,""confidence"": 0.04},{""min"": 20,""max"": 40,""confidence"": 0.02}]",,123,97,4,female,10,20,5
le_spd_4_female_40,100.0,0.72,"[{""min"": 80,""max"": 120,""confidence"": 0.72},{""min"": 40,""max"": 80,""confidence"": 0.22},{""min"": 0,""max"": 40,""confidence"": 0.06}]",,123,63,4,female,20,40,3
le_spd_5_female_2,85.0,0.16,"[{""min"": 82,""max"": 84,""confidence"": 0.15},{""min"": 84,""max"": 86,""confidence"": 0.16},{""min"": 86,""max"": 88,""confidence"": 0.15},{""min"": 80,""max"": 82,""confidence"": 0.12},{""min"": 88,""max"": 90,""confidence"": 0.11},{""min"": 78,""max"": 80,""confidence"": 0.09},{""min"": 90,""max"": 92,""confidence"": 0.08},{""min"": 76,""max"": 78,""confidence"": 0.06},{""min"": 92,""max"": 94,""confidence"": 0.05},{""min"": 74,""max"": 76,""confidence"": 0.03}]",,123,182,5,female,1,2,10
le_spd_5_female_10,85.0,0.37,"[{""min"": 80,""max"": 90,""confidence"": 0.37},{""min"": 90,""max"": 100,""confidence"": 0.29},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.08},{""min"": 60,""max"": 70,""confidence"": 0.05},{""min"": 110,""max"": 120,""confidence"": 0.02},{""min"": 50,""max"": 60,""confidence"": 0.01},{""min"": 40,""max"": 50,""confidence"": 0.0},{""min"": 30,""max"": 40,""confidence"": 0.0},{""min"": 20,""max"": 30,""confidence"": 0.0}]",,123,182,5,female,5,10,10
le_spd_5_female_20,90.0,0.46,"[{""min"": 80,""max"": 100,""confidence"": 0.46},{""min"": 60,""max"": 80,""confidence"": 0.31},{""min"": 100,""max"": 120,""confidence"": 0.15},{""min"": 40,""max"": 60,""confidence"": 0.06},{""min"": 20,""max"": 40,""confidence"": 0.02}]",,123,97,5,female,10,20,5
le_spd_5_female_40,100.0,0.72,"[{""min"": 80,""max"": 120,""confidence"": 0.72},{""min"": 40,""max"": 80,""confidence"": 0.22},{""min"": 120,""max"": 160,""confidence"": 0.03}]",,123,63,5,female,20,40,3
le_spd_6_female_2,85.0,0.16,"[{""min"": 84, ""max"": 86, ""confidence"": 0.16}, {""min"": 86, ""max"": 88, ""confidence"": 0.15}, {""min"": 82, ""max"": 84, ""confidence"": 0.14}, {""min"": 88, ""max"": 90, ""confidence"": 0.13}, {""min"": 80, ""max"": 82, ""confidence"": 0.1}, {""min"": 90, ""max"": 92, ""confidence"": 0.09}, {""min"": 78, ""max"": 80, ""confidence"": 0.08}, {""min"": 92, ""max"": 94, ""confidence"": 0.06}, {""min"": 76, ""max"": 78, ""confidence"": 0.05}, {""min"": 94, ""max"": 96, ""confidence"": 0.04}]",,123,211,6,female,1,2,10
le_spd_6_female_10,85.0,0.38,"[{""min"":80,""max"":90,""confidence"":0.38},{""min"":90,""max"":100,""confidence"":0.24},{""min"":70,""max"":80,""confidence"":0.18},{""min"":100,""max"":110,""confidence"":0.08},{""min"":60,""max"":70,""confidence"":0.06},{""min"":110,""max"":120,""confidence"":0.03},{""min"":50,""max"":60,""confidence"":0.015},{""min"":40,""max"":50,""confidence"":0.007},{""min"":30,""max"":40,""confidence"":0.004},{""min"":20,""max"":30,""confidence"":0.003}]",,123,152,6,female,5,10,10
le_spd_6_female_20,90.0,0.44,"[{""min"": 80,""max"": 100,""confidence"": 0.44},{""min"": 60,""max"": 80,""confidence"": 0.33},{""min"": 100,""max"": 120,""confidence"": 0.12},{""min"": 40,""max"": 60,""confidence"": 0.08},{""min"": 20,""max"": 40,""confidence"": 0.03}]",,123,97,6,female,10,20,5
le_spd_6_female_40,100.0,0.82,"[{""min"": 80,""max"": 120,""confidence"": 0.82},{""min"": 40,""max"": 80,""confidence"": 0.15},{""min"": 120,""max"": 160,""confidence"": 0.03}]",,123,63,6,female,20,40,3
le_spd_7_female_2,85.0,0.16,"[{""min"": 84, ""max"": 86, ""confidence"": 0.16},{""min"": 82, ""max"": 84, ""confidence"": 0.145},{""min"": 86, ""max"": 88, ""confidence"": 0.14},{""min"": 80, ""max"": 82, ""confidence"": 0.125},{""min"": 88, ""max"": 90, ""confidence"": 0.115},{""min"": 78, ""max"": 80, ""confidence"": 0.095},{""min"": 90, ""max"": 92, ""confidence"": 0.085},{""min"": 76, ""max"": 78, ""confidence"": 0.065},{""min"": 92, ""max"": 94, ""confidence"": 0.035},{""min"": 74, ""max"": 76, ""confidence"": 0.03}]",,123,202,7,female,1,2,10
le_spd_7_female_10,85.0,0.36,"[{""min"":80,""max"":90,""confidence"":0.36},{""min"":90,""max"":100,""confidence"":0.24},{""min"":70,""max"":80,""confidence"":0.21},{""min"":100,""max"":110,""confidence"":0.1},{""min"":60,""max"":70,""confidence"":0.05},{""min"":50,""max"":60,""confidence"":0.02},{""min"":110,""max"":120,""confidence"":0.015},{""min"":40,""max"":50,""confidence"":0.005},{""min"":30,""max"":40,""confidence"":0.003},{""min"":120,""max"":130,""confidence"":0.002}]",,123,152,7,female,5,10,10
le_spd_7_female_20,90.0,0.72,"[{""min"": 80,""max"": 100,""confidence"": 0.72},{""min"": 60,""max"": 80,""confidence"": 0.2},{""min"": 100,""max"": 120,""confidence"": 0.06},{""min"": 40,""max"": 60,""confidence"": 0.015},{""min"": 20,""max"": 40,""confidence"": 0.005}]",,123,97,7,female,10,20,5
le_spd_7_female_40,90.0,0.72,"[{""min"": 70, ""max"": 110, ""confidence"": 0.72}, {""min"": 30, ""max"": 70, ""confidence"": 0.24}, {""min"": 110, ""max"": 150, ""confidence"": 0.04}]",,123,71,7,female,20,40,3
le_spd_8_female_2,85.0,0.16,"[{""min"": 84,""max"": 86,""confidence"": 0.16},{""min"": 82,""max"": 84,""confidence"": 0.14},{""min"": 86,""max"": 88,""confidence"": 0.13},{""min"": 80,""max"": 82,""confidence"": 0.11},{""min"": 88,""max"": 90,""confidence"": 0.1},{""min"": 78,""max"": 80,""confidence"": 0.08},{""min"": 90,""max"": 92,""confidence"": 0.08},{""min"": 76,""max"": 78,""confidence"": 0.06},{""min"": 92,""max"": 94,""confidence"": 0.05},{""min"": 74,""max"": 76,""confidence"": 0.04}]",,123,182,8,female,1,2,10
le_spd_8_female_10,85.0,0.42,"[{""min"": 80,""max"": 90,""confidence"": 0.42},{""min"": 90,""max"": 100,""confidence"": 0.28},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.07},{""min"": 60,""max"": 70,""confidence"": 0.03},{""min"": 50,""max"": 60,""confidence"": 0.01},{""min"": 110,""max"": 120,""confidence"": 0.005},{""min"": 40,""max"": 50,""confidence"": 0.003},{""min"": 30,""max"": 40,""confidence"": 0.0015},{""min"": 20,""max"": 30,""confidence"": 0.0005}]",,123,184,8,female,5,10,10
le_spd_8_female_20,90.0,0.62,"[{""min"": 80,""max"": 100,""confidence"": 0.62},{""min"": 60,""max"": 80,""confidence"": 0.2},{""min"": 100,""max"": 120,""confidence"": 0.13},{""min"": 40,""max"": 60,""confidence"": 0.04},{""min"": 20,""max"": 40,""confidence"": 0.01}]",,123,97,8,female,10,20,5
le_spd_8_female_40,100.0,0.62,"[{""min"":80,""max"":120,""confidence"":0.62},{""min"":40,""max"":80,""confidence"":0.28},{""min"":120,""max"":160,""confidence"":0.1}]",,123,54,8,female,20,40,3
le_spd_9_female_2,87.0,0.13,"[{""min"": 86, ""max"": 88, ""confidence"": 0.13},{""min"": 84, ""max"": 86, ""confidence"": 0.12},{""min"": 88, ""max"": 90, ""confidence"": 0.11},{""min"": 82, ""max"": 84, ""confidence"": 0.1},{""min"": 90, ""max"": 92, ""confidence"": 0.09},{""min"": 80, ""max"": 82, ""confidence"": 0.08},{""min"": 92, ""max"": 94, ""confidence"": 0.07},{""min"": 78, ""max"": 80, ""confidence"": 0.06},{""min"": 94, ""max"": 96, ""confidence"": 0.05},{""min"": 76, ""max"": 78, ""confidence"": 0.04}]",,123,202,9,female,1,2,10
le_spd_9_female_10,85.0,0.38,"[{""min"": 80,""max"": 90,""confidence"": 0.38},{""min"": 90,""max"": 100,""confidence"": 0.27},{""min"": 70,""max"": 80,""confidence"": 0.2},{""min"": 60,""max"": 70,""confidence"": 0.08},{""min"": 100,""max"": 110,""confidence"": 0.04},{""min"": 50,""max"": 60,""confidence"": 0.015},{""min"": 40,""max"": 50,""confidence"": 0.005},{""min"": 110,""max"": 120,""confidence"": 0.003},{""min"": 30,""max"": 40,""confidence"": 0.0015},{""min"": 20,""max"": 30,""confidence"": 0.0005}]",,123,184,9,female,5,10,10
le_spd_9_female_20,90.0,0.58,"[{""min"": 80,""max"": 100,""confidence"": 0.58},{""min"": 60,""max"": 80,""confidence"": 0.28},{""min"": 100,""max"": 120,""confidence"": 0.1},{""min"": 40,""max"": 60,""confidence"": 0.03},{""min"": 20,""max"": 40,""confidence"": 0.01}]",,123,97,9,female,10,20,5
le_spd_9_female_40,90.0,0.85,"[{""min"": 70,""max"": 110,""confidence"": 0.85},{""min"": 30,""max"": 70,""confidence"": 0.13},{""min"": 0,""max"": 30,""confidence"": 0.02}]",,123,63,9,female,20,40,3
le_spd_10_female_2,85.0,0.17,"[{""min"": 84,""max"": 86,""confidence"": 0.17},{""min"": 82,""max"": 84,""confidence"": 0.15},{""min"": 86,""max"": 88,""confidence"": 0.14},{""min"": 80,""max"": 82,""confidence"": 0.12},{""min"": 88,""max"": 90,""confidence"": 0.11},{""min"": 78,""max"": 80,""confidence"": 0.09},{""min"": 90,""max"": 92,""confidence"": 0.08},{""min"": 76,""max"": 78,""confidence"": 0.06},{""min"": 92,""max"": 94,""confidence"": 0.05},{""min"": 74,""max"": 76,""confidence"": 0.03}]",,123,182,10,female,1,2,10
le_spd_10_female_10,85.0,0.46,"[{""min"": 80,""max"": 90,""confidence"": 0.46},{""min"": 90,""max"": 100,""confidence"": 0.24},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.07},{""min"": 60,""max"": 70,""confidence"": 0.03},{""min"": 50,""max"": 60,""confidence"": 0.01},{""min"": 110,""max"": 120,""confidence"": 0.005},{""min"": 40,""max"": 50,""confidence"": 0.003},{""min"": 30,""max"": 40,""confidence"": 0.002},{""min"": 120,""max"": 130,""confidence"": 0.002}]",,123,182,10,female,5,10,10
le_spd_10_female_20,90.0,0.72,"[{""min"":80,""max"":100,""confidence"":0.72},{""min"":60,""max"":80,""confidence"":0.18},{""min"":100,""max"":120,""confidence"":0.07},{""min"":40,""max"":60,""confidence"":0.02},{""min"":20,""max"":40,""confidence"":0.01}]",,123,82,10,female,10,20,5
le_spd_10_female_40,100.0,0.72,"[{""min"": 80,""max"": 120,""confidence"": 0.72},{""min"": 40,""max"": 80,""confidence"": 0.25},{""min"": 0,""max"": 40,""confidence"": 0.03}]",,123,63,10,female,20,40,3
le_spd_11_female_2,83.0,0.17,"[{""min"": 82,""max"": 84,""confidence"": 0.17},{""min"": 84,""max"": 86,""confidence"": 0.16},{""min"": 80,""max"": 82,""confidence"": 0.14},{""min"": 86,""max"": 88,""confidence"": 0.12},{""min"": 78,""max"": 80,""confidence"": 0.1},{""min"": 88,""max"": 90,""confidence"": 0.08},{""min"": 76,""max"": 78,""confidence"": 0.07},{""min"": 90,""max"": 92,""confidence"": 0.06},{""min"": 74,""max"": 76,""confidence"": 0.05},{""min"": 92,""max"": 94,""confidence"": 0.05}]",,123,182,11,female,1,2,10
le_spd_11_female_10,85.0,0.34,"[{""min"": 80,""max"": 90,""confidence"": 0.34},{""min"": 90,""max"": 100,""confidence"": 0.28},{""min"": 70,""max"": 80,""confidence"": 0.2},{""min"": 60,""max"": 70,""confidence"": 0.08},{""min"": 100,""max"": 110,""confidence"": 0.05},{""min"": 50,""max"": 60,""confidence"": 0.025},{""min"": 110,""max"": 120,""confidence"": 0.01},{""min"": 40,""max"": 50,""confidence"": 0.005},{""min"": 30,""max"": 40,""confidence"": 0.002},{""min"": 20,""max"": 30,""confidence"": 0.001}]",,123,182,11,female,5,10,10
le_spd_11_female_20,90.0,0.48,"[{""min"": 80,""max"": 100,""confidence"": 0.48},{""min"": 60,""max"": 80,""confidence"": 0.27},{""min"": 100,""max"": 120,""confidence"": 0.16},{""min"": 40,""max"": 60,""confidence"": 0.06},{""min"": 20,""max"": 40,""confidence"": 0.03}]",,123,97,11,female,10,20,5
le_spd_11_female_40,90.0,0.78,"[{""min"": 70,""max"": 110,""confidence"": 0.78},{""min"": 30,""max"": 70,""confidence"": 0.2},{""min"": 110,""max"": 150,""confidence"": 0.02}]",,123,63,11,female,20,40,3
le_spd_12_female_2,87.0,0.17,"[{""min"": 86,""max"": 88,""confidence"": 0.17},{""min"": 88,""max"": 90,""confidence"": 0.16},{""min"": 84,""max"": 86,""confidence"": 0.15},{""min"": 90,""max"": 92,""confidence"": 0.12},{""min"": 82,""max"": 84,""confidence"": 0.1},{""min"": 92,""max"": 94,""confidence"": 0.08},{""min"": 80,""max"": 82,""confidence"": 0.07},{""min"": 94,""max"": 96,""confidence"": 0.05},{""min"": 78,""max"": 80,""confidence"": 0.04},{""min"": 96,""max"": 98,""confidence"": 0.03}]",,123,182,12,female,1,2,10
le_spd_12_female_10,85.0,0.34,"[{""min"": 80,""max"": 90,""confidence"": 0.34},{""min"": 90,""max"": 100,""confidence"": 0.29},{""min"": 70,""max"": 80,""confidence"": 0.16},{""min"": 100,""max"": 110,""confidence"": 0.11},{""min"": 60,""max"": 70,""confidence"": 0.05},{""min"": 110,""max"": 120,""confidence"": 0.02},{""min"": 50,""max"": 60,""confidence"": 0.015},{""min"": 40,""max"": 50,""confidence"": 0.005},{""min"": 30,""max"": 40,""confidence"": 0.004},{""min"": 20,""max"": 30,""confidence"": 0.001}]",,123,182,12,female,5,10,10
le_spd_12_female_20,90.0,0.62,"[{""min"":80,""max"":100,""confidence"":0.62},{""min"":60,""max"":80,""confidence"":0.23},{""min"":100,""max"":120,""confidence"":0.08},{""min"":40,""max"":60,""confidence"":0.04},{""min"":20,""max"":40,""confidence"":0.03}]",,123,82,12,female,10,20,5
le_spd_12_female_40,100.0,0.62,"[{""min"":80,""max"":120,""confidence"":0.62},{""min"":40,""max"":80,""confidence"":0.28},{""min"":120,""max"":160,""confidence"":0.1}]",,123,54,12,female,20,40,3
le_spd_13_female_2,85.0,0.16,"[{""min"": 84,""max"": 86,""confidence"": 0.16},{""min"": 86,""max"": 88,""confidence"": 0.15},{""min"": 82,""max"": 84,""confidence"": 0.14},{""min"": 88,""max"": 90,""confidence"": 0.12},{""min"": 80,""max"": 82,""confidence"": 0.11},{""min"": 90,""max"": 92,""confidence"": 0.09},{""min"": 78,""max"": 80,""confidence"": 0.08},{""min"": 92,""max"": 94,""confidence"": 0.06},{""min"": 76,""max"": 78,""confidence"": 0.05},{""min"": 94,""max"": 96,""confidence"": 0.04}]",,123,182,13,female,1,2,10
le_spd_13_female_10,85.0,0.36,"[{""min"": 80,""max"": 90,""confidence"": 0.36},{""min"": 90,""max"": 100,""confidence"": 0.28},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.1},{""min"": 60,""max"": 70,""confidence"": 0.05},{""min"": 50,""max"": 60,""confidence"": 0.015},{""min"": 40,""max"": 50,""confidence"": 0.005},{""min"": 110,""max"": 120,""confidence"": 0.004},{""min"": 30,""max"": 40,""confidence"": 0.001},{""min"": 0,""max"": 10,""confidence"": 0.001}]",,123,182,13,female,5,10,10
le_spd_13_female_20,90.0,0.46,"[{""min"": 80,""max"": 100,""confidence"": 0.46},{""min"": 60,""max"": 80,""confidence"": 0.31},{""min"": 100,""max"": 120,""confidence"": 0.14},{""min"": 40,""max"": 60,""confidence"": 0.06},{""min"": 20,""max"": 40,""confidence"": 0.03}]",,123,97,13,female,10,20,5
le_spd_13_female_40,100.0,0.72,"[{""min"": 80,""max"": 120,""confidence"": 0.72},{""min"": 40,""max"": 80,""confidence"": 0.24},{""min"": 0,""max"": 40,""confidence"": 0.04}]",,123,63,13,female,20,40,3
le_spd_14_female_2,83.0,0.13,"[{""min"": 82,""max"": 84,""confidence"": 0.13},{""min"": 84,""max"": 86,""confidence"": 0.12},{""min"": 80,""max"": 82,""confidence"": 0.11},{""min"": 86,""max"": 88,""confidence"": 0.11},{""min"": 78,""max"": 80,""confidence"": 0.1},{""min"": 88,""max"": 90,""confidence"": 0.09},{""min"": 76,""max"": 78,""confidence"": 0.08},{""min"": 90,""max"": 92,""confidence"": 0.08},{""min"": 74,""max"": 76,""confidence"": 0.07},{""min"": 92,""max"": 94,""confidence"": 0.06}]",,123,182,14,female,1,2,10
le_spd_14_female_10,85.0,0.33,"[{""min"":80,""max"":90,""confidence"":0.33},{""min"":90,""max"":100,""confidence"":0.24},{""min"":70,""max"":80,""confidence"":0.18},{""min"":100,""max"":110,""confidence"":0.1},{""min"":60,""max"":70,""confidence"":0.08},{""min"":110,""max"":120,""confidence"":0.03},{""min"":50,""max"":60,""confidence"":0.015},{""min"":40,""max"":50,""confidence"":0.007},{""min"":30,""max"":40,""confidence"":0.003},{""min"":20,""max"":30,""confidence"":0.002}]",,123,152,14,female,5,10,10
le_spd_14_female_20,90.0,0.44,"[{""min"": 80,""max"": 100,""confidence"": 0.44},{""min"": 60,""max"": 80,""confidence"": 0.33},{""min"": 100,""max"": 120,""confidence"": 0.12},{""min"": 40,""max"": 60,""confidence"": 0.08},{""min"": 20,""max"": 40,""confidence"": 0.03}]",,123,97,14,female,10,20,5
le_spd_14_female_40,90.0,0.78,"[{""min"":70,""max"":110,""confidence"":0.78},{""min"":30,""max"":70,""confidence"":0.2},{""min"":110,""max"":150,""confidence"":0.02}]",,123,54,14,female,20,40,3
le_spd_15_female_2,81.0,0.13,"[{""min"": 80,""max"": 82,""confidence"": 0.13},{""min"": 82,""max"": 84,""confidence"": 0.12},{""min"": 84,""max"": 86,""confidence"": 0.11},{""min"": 78,""max"": 80,""confidence"": 0.1},{""min"": 86,""max"": 88,""confidence"": 0.1},{""min"": 76,""max"": 78,""confidence"": 0.09},{""min"": 88,""max"": 90,""confidence"": 0.09},{""min"": 74,""max"": 76,""confidence"": 0.08},{""min"": 90,""max"": 92,""confidence"": 0.08},{""min"": 72,""max"": 74,""confidence"": 0.07}]",,123,182,15,female,1,2,10
le_spd_15_female_10,85.0,0.42,"[{""min"":80,""max"":90,""confidence"":0.42},{""min"":90,""max"":100,""confidence"":0.22},{""min"":70,""max"":80,""confidence"":0.2},{""min"":60,""max"":70,""confidence"":0.08},{""min"":100,""max"":110,""confidence"":0.04},{""min"":50,""max"":60,""confidence"":0.02},{""min"":110,""max"":120,""confidence"":0.01},{""min"":40,""max"":50,""confidence"":0.005},{""min"":30,""max"":40,""confidence"":0.002},{""min"":20,""max"":30,""confidence"":0.001}]}",,123,153,15,female,5,10,10
le_spd_15_female_20,90.0,0.55,"[{""min"": 80,""max"": 100,""confidence"": 0.55},{""min"": 60,""max"": 80,""confidence"": 0.25},{""min"": 100,""max"": 120,""confidence"": 0.12},{""min"": 40,""max"": 60,""confidence"": 0.05},{""min"": 20,""max"": 40,""confidence"": 0.03}]",,123,97,15,female,10,20,5
le_spd_15_female_40,100.0,0.62,"[{""min"": 80,""max"": 120,""confidence"": 0.62},{""min"": 40,""max"": 80,""confidence"": 0.28},{""min"": 120,""max"": 160,""confidence"": 0.1}]",,123,63,15,female,20,40,3
le_spd_16_female_2,85.0,0.135,"[{""min"": 84,""max"": 86,""confidence"": 0.135},{""min"": 82,""max"": 84,""confidence"": 0.125},{""min"": 86,""max"": 88,""confidence"": 0.12},{""min"": 80,""max"": 82,""confidence"": 0.11},{""min"": 88,""max"": 90,""confidence"": 0.105},{""min"": 78,""max"": 80,""confidence"": 0.095},{""min"": 90,""max"": 92,""confidence"": 0.09},{""min"": 76,""max"": 78,""confidence"": 0.075},{""min"": 92,""max"": 94,""confidence"": 0.07},{""min"": 74,""max"": 76,""confidence"": 0.065}]",,123,182,16,female,1,2,10
le_spd_16_female_10,85.0,0.42,"[{""min"": 80,""max"": 90,""confidence"": 0.42},{""min"": 90,""max"": 100,""confidence"": 0.24},{""min"": 70,""max"": 80,""confidence"": 0.18},{""min"": 100,""max"": 110,""confidence"": 0.09},{""min"": 60,""max"": 70,""confidence"": 0.05},{""min"": 110,""max"": 120,""confidence"": 0.015},{""min"": 50,""max"": 60,""confidence"": 0.008},{""min"": 120,""max"": 130,""confidence"": 0.004},{""min"": 40,""max"": 50,""confidence"": 0.002},{""min"": 30,""max"": 40,""confidence"": 0.001}]",,123,182,16,female,5,10,10
le_spd_16_female_20,90.0,0.43,"[{""min"":80,""max"":100,""confidence"":0.43},{""min"":60,""max"":80,""confidence"":0.31},{""min"":100,""max"":120,""confidence"":0.14},{""min"":40,""max"":60,""confidence"":0.08},{""min"":20,""max"":40,""confidence"":0.04}]",,123,82,16,female,10,20,5
le_spd_16_female_40,100.0,0.62,"[{""min"":80,""max"":120,""confidence"":0.62},{""min"":40,""max"":80,""confidence"":0.34},{""min"":120,""max"":160,""confidence"":0.04}]",,123,54,16,female,20,40,3
le_spd_17_female_2,85.0,0.16,"[{""min"": 84,""max"": 86,""confidence"": 0.16},{""min"": 86,""max"": 88,""confidence"": 0.15},{""min"": 82,""max"": 84,""confidence"": 0.14},{""min"": 88,""max"": 90,""confidence"": 0.13},{""min"": 80,""max"": 82,""confidence"": 0.11},{""min"": 90,""max"": 92,""confidence"": 0.09},{""min"": 78,""max"": 80,""confidence"": 0.08},{""min"": 92,""max"": 94,""confidence"": 0.06},{""min"": 76,""max"": 78,""confidence"": 0.05},{""min"": 94,""max"": 96,""confidence"": 0.03}]",,123,182,17,female,1,2,10
