llm,qset,question_id,stated_confidence,chosen_token_confidence,max_token_confidence,correct
claude-3-7-sonnet-20250219,sciq_test,76,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,77,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,78,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,79,0.95,NA,NA,FALSE
claude-3-7-sonnet-20250219,sciq_test,80,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,81,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,82,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,83,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,84,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,85,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,86,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,87,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,88,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,89,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,90,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,91,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,92,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,93,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,94,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,95,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,96,0.97,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,97,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,98,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,99,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,100,0.75,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,101,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,102,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,103,0.85,NA,NA,FALSE
claude-3-7-sonnet-20250219,sciq_test,104,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,105,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,106,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,107,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,108,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,109,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,110,0.93,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,111,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,112,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,113,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,114,0.94,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,115,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,116,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,117,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,118,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,119,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,120,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,121,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,122,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,123,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,124,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,125,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,126,0.97,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,127,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,128,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,129,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,130,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,131,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,132,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,133,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,134,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,135,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,136,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,137,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,138,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,139,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,140,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,141,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,142,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,143,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,144,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,145,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,146,0.96,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,147,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,148,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,149,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,150,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,151,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,152,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,153,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,154,0.97,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,155,0.8,NA,NA,FALSE
claude-3-7-sonnet-20250219,sciq_test,156,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,157,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,158,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,159,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,160,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,161,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,162,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,163,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,164,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,165,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,166,0.85,NA,NA,FALSE
claude-3-7-sonnet-20250219,sciq_test,167,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,168,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,169,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,170,0.97,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,171,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,172,0.75,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,173,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,174,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,175,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,176,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,177,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,178,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,179,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,180,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,181,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,182,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,183,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,184,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,185,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,186,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,187,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,188,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,189,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,190,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,191,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,192,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,193,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,194,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,195,0.75,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,196,0.9,NA,NA,FALSE
claude-3-7-sonnet-20250219,sciq_test,197,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,198,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,199,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,200,0.75,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,201,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,202,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,203,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,204,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,205,0.97,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,206,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,207,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,208,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,209,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,210,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,211,0.92,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,212,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,213,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,214,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,215,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,216,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,217,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,218,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,219,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,220,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,221,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,222,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,223,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,224,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,225,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,226,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,227,0.97,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,228,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,229,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,230,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,231,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,232,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,233,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,234,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,235,0.92,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,236,0.97,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,237,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,238,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,239,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,240,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,241,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,242,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,243,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,244,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,245,0.93,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,246,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,247,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,248,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,249,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,250,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,251,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,252,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,253,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,254,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,255,0.6000000000000001,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,256,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,257,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,258,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,259,0.7,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,260,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,261,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,262,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,263,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,264,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,265,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,266,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,267,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,268,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,269,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,270,0.97,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,271,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,272,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,273,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,274,0.7,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,275,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,276,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,277,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,278,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,279,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,280,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,281,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,282,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,283,0.97,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,284,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,285,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,286,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,287,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,288,0.85,NA,NA,FALSE
claude-3-7-sonnet-20250219,sciq_test,289,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,290,0.97,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,291,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,292,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,293,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,294,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,295,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,296,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,297,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,298,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,299,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,300,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,301,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,302,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,303,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,304,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,305,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,306,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,307,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,308,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,309,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,310,0.95,NA,NA,FALSE
claude-3-7-sonnet-20250219,sciq_test,311,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,312,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,313,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,314,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,315,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,316,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,317,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,318,0.75,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,319,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,320,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,321,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,322,0.97,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,323,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,324,0.97,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,325,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,326,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,327,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,328,0.93,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,329,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,330,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,331,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,332,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,333,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,334,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,335,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,336,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,337,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,338,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,339,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,340,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,341,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,342,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,343,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,344,0.92,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,345,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,346,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,347,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,348,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,349,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,350,0.65,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,351,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,352,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,353,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,354,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,355,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,356,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,357,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,358,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,359,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,360,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,361,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,362,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,363,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,364,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,365,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,366,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,367,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,368,0.75,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,369,0.3999999999999999,NA,NA,FALSE
claude-3-7-sonnet-20250219,sciq_test,370,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,371,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,372,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,373,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,374,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,375,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,376,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,377,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,378,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,379,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,380,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,381,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,382,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,383,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,384,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,385,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,386,0.92,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,387,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,388,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,389,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,390,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,391,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,392,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,393,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,394,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,395,0.7,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,396,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,397,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,398,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,399,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,400,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,401,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,402,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,403,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,404,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,405,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,406,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,407,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,408,0.8,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,409,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,410,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,411,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,412,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,413,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,414,0.97,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,415,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,416,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,417,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,418,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,419,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,420,0.99,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,421,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,422,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,423,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,424,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,425,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,426,0.85,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,427,1,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,428,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,429,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,430,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,431,0.9,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,432,0.98,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,433,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,434,0.95,NA,NA,TRUE
claude-3-7-sonnet-20250219,sciq_test,435,1,NA,NA,TRUE
